lon,lat,incerteza,cenario
-60.41666666666667,5.083333333333336,0.03782022120661083,ssp245
-60.25,5.083333333333336,0.08140900585020669,ssp245
-60.41666666666667,4.916666666666669,0.03804314378867392,ssp245
-60.25,4.916666666666669,0.047914850389612386,ssp245
-60.583333333333336,4.750000000000003,0.037661046553292186,ssp245
-60.41666666666667,4.750000000000003,0.03884456031249343,ssp245
-60.25,4.750000000000003,0.02956303314128491,ssp245
-60.75,4.583333333333336,0.03885536707512406,ssp245
-60.583333333333336,4.583333333333336,0.03915002362672708,ssp245
-60.41666666666667,4.583333333333336,0.023294417314045582,ssp245
-60.25,4.583333333333336,0.0370486274071412,ssp245
-61.083333333333336,4.416666666666669,0.04193513067999566,ssp245
-60.91666666666667,4.416666666666669,0.08427817811955851,ssp245
-60.75,4.416666666666669,0.06930011758743784,ssp245
-60.583333333333336,4.416666666666669,0.07957117712758983,ssp245
-60.41666666666667,4.416666666666669,0.05123870176001063,ssp245
-60.25,4.416666666666669,0.050965578593670666,ssp245
-60.083333333333336,4.416666666666669,0.03333688960824003,ssp245
-61.41666666666667,4.250000000000003,0.11702120757929314,ssp245
-61.25,4.250000000000003,0.1934856738370955,ssp245
-61.083333333333336,4.250000000000003,0.20369704981790837,ssp245
-60.91666666666667,4.250000000000003,0.18008755744605112,ssp245
-60.75,4.250000000000003,0.13343242792948623,ssp245
-60.583333333333336,4.250000000000003,0.11647850158698692,ssp245
-60.41666666666667,4.250000000000003,0.09401308275067,ssp245
-60.25,4.250000000000003,0.07241313692412715,ssp245
-60.083333333333336,4.250000000000003,0.05784918591066281,ssp245
-59.91666666666667,4.250000000000003,0.05415090731581982,ssp245
-61.75,4.083333333333336,0.07927934915274469,ssp245
-61.583333333333336,4.083333333333336,0.21737763040043115,ssp245
-61.41666666666667,4.083333333333336,0.19692576099161704,ssp245
-61.25,4.083333333333336,0.11953301206609632,ssp245
-61.083333333333336,4.083333333333336,0.09247000552728381,ssp245
-60.91666666666667,4.083333333333336,0.10824344103060243,ssp245
-60.75,4.083333333333336,0.1276149923463721,ssp245
-60.583333333333336,4.083333333333336,0.06926511647330702,ssp245
-60.41666666666667,4.083333333333336,0.08700321909277829,ssp245
-60.25,4.083333333333336,0.08856963480394645,ssp245
