lon,lat,incerteza,cenario
-60.41666666666667,5.083333333333336,0.034018850711452504,ssp126
-60.25,5.083333333333336,0.11649689664316443,ssp126
-60.41666666666667,4.916666666666669,0.02548779627339049,ssp126
-60.25,4.916666666666669,0.026026929199624255,ssp126
-60.583333333333336,4.750000000000003,0.037300064493278974,ssp126
-60.41666666666667,4.750000000000003,0.0393881876461612,ssp126
-60.25,4.750000000000003,0.03941849267868096,ssp126
-60.75,4.583333333333336,0.03853118736202623,ssp126
-60.583333333333336,4.583333333333336,0.03881813288349226,ssp126
-60.41666666666667,4.583333333333336,0.03599920079906477,ssp126
-60.25,4.583333333333336,0.031660428866148393,ssp126
-61.083333333333336,4.416666666666669,0.04248611702883472,ssp126
-60.91666666666667,4.416666666666669,0.09402788739101846,ssp126
-60.75,4.416666666666669,0.06017142408635209,ssp126
-60.583333333333336,4.416666666666669,0.09283045448521271,ssp126
-60.41666666666667,4.416666666666669,0.04285153514524121,ssp126
-60.25,4.416666666666669,0.03654306673598746,ssp126
-60.083333333333336,4.416666666666669,0.030649175613685055,ssp126
-61.41666666666667,4.250000000000003,0.14895503493489162,ssp126
-61.25,4.250000000000003,0.23405418302318273,ssp126
-61.083333333333336,4.250000000000003,0.24066091929642258,ssp126
-60.91666666666667,4.250000000000003,0.214423325234206,ssp126
-60.75,4.250000000000003,0.15781803288248344,ssp126
-60.583333333333336,4.250000000000003,0.13886519621416926,ssp126
-60.41666666666667,4.250000000000003,0.10925453622602443,ssp126
-60.25,4.250000000000003,0.04854514197514388,ssp126
-60.083333333333336,4.250000000000003,0.04499580440912366,ssp126
-59.91666666666667,4.250000000000003,0.0393401149963537,ssp126
-61.75,4.083333333333336,0.09225679632598797,ssp126
-61.583333333333336,4.083333333333336,0.25626569554729306,ssp126
-61.41666666666667,4.083333333333336,0.22798171946243703,ssp126
-61.25,4.083333333333336,0.14849780169195706,ssp126
-61.083333333333336,4.083333333333336,0.11680138109028705,ssp126
-60.91666666666667,4.083333333333336,0.11958209594152867,ssp126
-60.75,4.083333333333336,0.1353949736757835,ssp126
-60.583333333333336,4.083333333333336,0.08341693014037063,ssp126
-60.41666666666667,4.083333333333336,0.10833918298965747,ssp126
-60.25,4.083333333333336,0.10192495219244913,ssp126
-60.083333333333336,4.083333333333336,0.09707745483249111,ssp126
-59.91666666666667,4.083333333333336,0.04834632001759642,ssp126
-51.41666666666667,4.083333333333336,0.23871497963244448,ssp126
-64.25,3.916666666666669,0.045154939764641085,ssp126
-62.583333333333336,3.916666666666669,0.08104303820191718,ssp126
-62.41666666666667,3.916666666666669,0.1033558287611633,ssp126
-62.25,3.916666666666669,0.0542638642669736,ssp126
-62.083333333333336,3.916666666666669,0.10711449454765994,ssp126
