lon,lat,incerteza,cenario
-60.41666666666667,5.083333333333336,0.04350569802106006,ssp370
-60.25,5.083333333333336,0.05698306266180951,ssp370
-60.41666666666667,4.916666666666669,0.03259858290302732,ssp370
-60.25,4.916666666666669,0.04379094754286025,ssp370
-60.583333333333336,4.750000000000003,0.024472439134024613,ssp370
-60.41666666666667,4.750000000000003,0.03882711886207488,ssp370
-60.25,4.750000000000003,0.03847503116517238,ssp370
-60.75,4.583333333333336,0.036720442592780005,ssp370
-60.583333333333336,4.583333333333336,0.02715199312631297,ssp370
-60.41666666666667,4.583333333333336,0.04027822675027415,ssp370
-60.25,4.583333333333336,0.051907594395401685,ssp370
-61.083333333333336,4.416666666666669,0.07030396966024272,ssp370
-60.91666666666667,4.416666666666669,0.08194758508524905,ssp370
-60.75,4.416666666666669,0.07955135382282703,ssp370
-60.583333333333336,4.416666666666669,0.0842296985386673,ssp370
-60.41666666666667,4.416666666666669,0.07515076042712351,ssp370
-60.25,4.416666666666669,0.07624611922895362,ssp370
-60.083333333333336,4.416666666666669,0.058891700682204555,ssp370
-61.41666666666667,4.250000000000003,0.10246373320974579,ssp370
-61.25,4.250000000000003,0.15539611295506442,ssp370
-61.083333333333336,4.250000000000003,0.16335242002387765,ssp370
-60.91666666666667,4.250000000000003,0.14113332322103725,ssp370
-60.75,4.250000000000003,0.11344258218104569,ssp370
-60.583333333333336,4.250000000000003,0.09208539191383003,ssp370
-60.41666666666667,4.250000000000003,0.08449390226649985,ssp370
-60.25,4.250000000000003,0.07532384697761792,ssp370
-60.083333333333336,4.250000000000003,0.0744393873621866,ssp370
-59.91666666666667,4.250000000000003,0.07636404233737572,ssp370
-61.75,4.083333333333336,0.07039028497298823,ssp370
-61.583333333333336,4.083333333333336,0.17154921557928465,ssp370
-61.41666666666667,4.083333333333336,0.1566911406142433,ssp370
-61.25,4.083333333333336,0.08021364471030257,ssp370
-61.083333333333336,4.083333333333336,0.05742697456699627,ssp370
-60.91666666666667,4.083333333333336,0.10310440129421658,ssp370
-60.75,4.083333333333336,0.1404822372412448,ssp370
-60.583333333333336,4.083333333333336,0.051622225550354034,ssp370
-60.41666666666667,4.083333333333336,0.06018855626364799,ssp370
-60.25,4.083333333333336,0.07790508560995225,ssp370
-60.083333333333336,4.083333333333336,0.07793074650338061,ssp370
-59.91666666666667,4.083333333333336,0.07798541903695641,ssp370
-51.41666666666667,4.083333333333336,0.11032230875654916,ssp370
-64.25,3.916666666666669,0.0549292187771399,ssp370
-62.583333333333336,3.916666666666669,0.07235116856763213,ssp370
-62.41666666666667,3.916666666666669,0.08108975048954901,ssp370
-62.25,3.916666666666669,0.06268335767568059,ssp370
-62.083333333333336,3.916666666666669,0.08020282388584878,ssp370
-61.91666666666667,3.916666666666669,0.09546470346566469,ssp370
-61.75,3.916666666666669,0.08285946418488337,ssp370
-61.583333333333336,3.916666666666669,0.08755430549547735,ssp370
-61.41666666666667,3.916666666666669,0.026746665980895225,ssp370
-61.25,3.916666666666669,0.05183923825161444,ssp370
-61.083333333333336,3.916666666666669,0.07061750472594637,ssp370
-60.91666666666667,3.916666666666669,0.08004555118563035,ssp370
-60.75,3.916666666666669,0.08190161252442638,ssp370
-60.583333333333336,3.916666666666669,0.047551129099323,ssp370
-60.41666666666667,3.916666666666669,0.04713547150252926,ssp370
-60.25,3.916666666666669,0.0716748631460231,ssp370
-60.083333333333336,3.916666666666669,0.07638956674548626,ssp370
-59.91666666666667,3.916666666666669,0.07925354675569828,ssp370
-59.75,3.916666666666669,0.11258460054946673,ssp370
-51.583333333333336,3.916666666666669,0.1533447879700205,ssp370
-51.41666666666667,3.916666666666669,0.10569347490541264,ssp370
-64.08333333333333,3.7500000000000027,0.055395643137145636,ssp370
-63.91666666666667,3.7500000000000027,0.049769025168365844,ssp370
-63.75,3.7500000000000027,0.04994733134819455,ssp370
-63.583333333333336,3.7500000000000027,0.06045603585433019,ssp370
-63.41666666666667,3.7500000000000027,0.0692562660055805,ssp370
-62.583333333333336,3.7500000000000027,0.1210023828163349,ssp370
-62.41666666666667,3.7500000000000027,0.05210021065553982,ssp370
-62.25,3.7500000000000027,0.06290315915552126,ssp370
-62.083333333333336,3.7500000000000027,0.06660036272779862,ssp370
-61.91666666666667,3.7500000000000027,0.061531878572840586,ssp370
-61.75,3.7500000000000027,0.07893760516304388,ssp370
-61.583333333333336,3.7500000000000027,0.06187502788542537,ssp370
-61.41666666666667,3.7500000000000027,0.02779126507819045,ssp370
-61.25,3.7500000000000027,0.044353564067416085,ssp370
-61.083333333333336,3.7500000000000027,0.05582034107513076,ssp370
-60.91666666666667,3.7500000000000027,0.0653970094500573,ssp370
-60.75,3.7500000000000027,0.06767373892388699,ssp370
-60.583333333333336,3.7500000000000027,0.0452761850156221,ssp370
-60.41666666666667,3.7500000000000027,0.07734336684535657,ssp370
-60.25,3.7500000000000027,0.0739961545280549,ssp370
-60.083333333333336,3.7500000000000027,0.12063625712974202,ssp370
-59.91666666666667,3.7500000000000027,0.10997674146334158,ssp370
-51.75,3.7500000000000027,0.15571365155419664,ssp370
-51.583333333333336,3.7500000000000027,0.14280092188352075,ssp370
-51.41666666666667,3.7500000000000027,0.11664301549724056,ssp370
-51.25,3.7500000000000027,0.15649342234788902,ssp370
-63.91666666666667,3.5833333333333357,0.04024024780699348,ssp370
-63.75,3.5833333333333357,0.05850239174802988,ssp370
-63.583333333333336,3.5833333333333357,0.06418462704107487,ssp370
-63.41666666666667,3.5833333333333357,0.06858223140370841,ssp370
-63.25,3.5833333333333357,0.06536607504681996,ssp370
-63.083333333333336,3.5833333333333357,0.149182820546303,ssp370
-62.91666666666667,3.5833333333333357,0.04798822672168292,ssp370
-62.75,3.5833333333333357,0.056257921756129176,ssp370
-62.583333333333336,3.5833333333333357,0.07180340960994645,ssp370
-62.41666666666667,3.5833333333333357,0.06100148439499028,ssp370
-62.25,3.5833333333333357,0.04893050181814814,ssp370
-62.083333333333336,3.5833333333333357,0.05730591207583552,ssp370
-61.91666666666667,3.5833333333333357,0.058463730291843034,ssp370
-61.75,3.5833333333333357,0.07607463981059442,ssp370
-61.583333333333336,3.5833333333333357,0.047631060583225915,ssp370
-61.41666666666667,3.5833333333333357,0.04142498715428838,ssp370
-61.25,3.5833333333333357,0.05468564275952353,ssp370
-61.083333333333336,3.5833333333333357,0.1025936244992482,ssp370
-60.91666666666667,3.5833333333333357,0.09586880891781106,ssp370
-60.75,3.5833333333333357,0.07754872313392651,ssp370
-60.583333333333336,3.5833333333333357,0.08233512301880197,ssp370
-60.41666666666667,3.5833333333333357,0.08192639035227087,ssp370
-60.25,3.5833333333333357,0.09117778692370292,ssp370
-60.083333333333336,3.5833333333333357,0.09556855406020709,ssp370
-59.91666666666667,3.5833333333333357,0.08884091143236264,ssp370
-51.75,3.5833333333333357,0.15327230330828986,ssp370
-51.583333333333336,3.5833333333333357,0.15479185078571947,ssp370
-51.41666666666667,3.5833333333333357,0.1317850167908477,ssp370
-51.25,3.5833333333333357,0.12501060465368882,ssp370
-63.91666666666667,3.416666666666669,0.04439358369464772,ssp370
-63.75,3.416666666666669,0.03647698024899287,ssp370
-63.583333333333336,3.416666666666669,0.040608357729487024,ssp370
-63.41666666666667,3.416666666666669,0.07481724602314936,ssp370
-63.25,3.416666666666669,0.06539656795439504,ssp370
-63.083333333333336,3.416666666666669,0.061548249965495856,ssp370
-62.91666666666667,3.416666666666669,0.09007417217874962,ssp370
-62.75,3.416666666666669,0.07117294406982282,ssp370
-62.583333333333336,3.416666666666669,0.06571794599523563,ssp370
-62.41666666666667,3.416666666666669,0.04827649006478627,ssp370
-62.25,3.416666666666669,0.05941108566365534,ssp370
-62.083333333333336,3.416666666666669,0.05753980689150881,ssp370
-61.91666666666667,3.416666666666669,0.059397047316864286,ssp370
-61.75,3.416666666666669,0.06039275789752543,ssp370
-61.583333333333336,3.416666666666669,0.05491809549661727,ssp370
-61.41666666666667,3.416666666666669,0.05408835519175772,ssp370
-61.25,3.416666666666669,0.05568128734206096,ssp370
-61.083333333333336,3.416666666666669,0.10185235769512739,ssp370
-60.91666666666667,3.416666666666669,0.07777407177358356,ssp370
-60.75,3.416666666666669,0.08337354236580642,ssp370
-60.583333333333336,3.416666666666669,0.08632751896229547,ssp370
-60.41666666666667,3.416666666666669,0.0880381446026683,ssp370
-60.25,3.416666666666669,0.09073226814167594,ssp370
-60.083333333333336,3.416666666666669,0.10028556237234444,ssp370
-59.91666666666667,3.416666666666669,0.09181227690468835,ssp370
-51.91666666666667,3.416666666666669,0.14792239613828378,ssp370
-51.75,3.416666666666669,0.13575296602804143,ssp370
-51.583333333333336,3.416666666666669,0.14033220352995104,ssp370
-51.41666666666667,3.416666666666669,0.16053416150577304,ssp370
-51.25,3.416666666666669,0.12659506871944332,ssp370
-63.91666666666667,3.2500000000000027,0.04521183707350566,ssp370
-63.75,3.2500000000000027,0.05039196868930998,ssp370
-63.583333333333336,3.2500000000000027,0.05265463906294035,ssp370
-63.41666666666667,3.2500000000000027,0.06631459230036985,ssp370
-63.25,3.2500000000000027,0.07434505731265344,ssp370
-63.083333333333336,3.2500000000000027,0.066264945292435,ssp370
-62.91666666666667,3.2500000000000027,0.04418779854200278,ssp370
-62.75,3.2500000000000027,0.04916148219203378,ssp370
-62.583333333333336,3.2500000000000027,0.050040430486301996,ssp370
-62.41666666666667,3.2500000000000027,0.050702023538880044,ssp370
-62.25,3.2500000000000027,0.04870837826474765,ssp370
-62.083333333333336,3.2500000000000027,0.05553435264062404,ssp370
-61.91666666666667,3.2500000000000027,0.061213167214118215,ssp370
-61.75,3.2500000000000027,0.0684094567848136,ssp370
-61.583333333333336,3.2500000000000027,0.05752943177362626,ssp370
-61.41666666666667,3.2500000000000027,0.052977192022596924,ssp370
-61.25,3.2500000000000027,0.07624028723560743,ssp370
-61.083333333333336,3.2500000000000027,0.05879751759100145,ssp370
-60.91666666666667,3.2500000000000027,0.08066540324901213,ssp370
-60.75,3.2500000000000027,0.08203381792359438,ssp370
-60.583333333333336,3.2500000000000027,0.089457789610098,ssp370
-60.41666666666667,3.2500000000000027,0.08571753586737933,ssp370
-60.25,3.2500000000000027,0.08647415967546501,ssp370
-60.083333333333336,3.2500000000000027,0.08962538982965633,ssp370
-52.083333333333336,3.2500000000000027,0.17746848559412606,ssp370
-51.91666666666667,3.2500000000000027,0.14354894699458556,ssp370
-51.75,3.2500000000000027,0.14398864269062628,ssp370
-51.583333333333336,3.2500000000000027,0.14431904156148917,ssp370
-51.41666666666667,3.2500000000000027,0.14845186255850534,ssp370
-51.25,3.2500000000000027,0.1473349283738199,ssp370
-63.91666666666667,3.0833333333333357,0.02347027828224849,ssp370
-63.75,3.0833333333333357,0.028920234648778718,ssp370
-63.583333333333336,3.0833333333333357,0.05141574659160861,ssp370
-63.41666666666667,3.0833333333333357,0.04988795175999501,ssp370
-63.25,3.0833333333333357,0.07600675361126359,ssp370
