lon,lat,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,GLM,GAM,Random_Forest,BRT,Maxent
-51.416666666666664,4.083333333333333,60.43887710571289,35.59600067138672,2999.93603515625,64.21600341796875,258.33599853515625,5,0.006410784088075161,0.003526499713303749,0.0035075059750435665,0.026872023809523807,0.01331986210438753,0.18154265942309034
-51.58333333333333,3.916666666666667,61.655277252197266,35.546749114990234,3069.85595703125,67.89600372314453,261.09600830078125,16,0.044942524284124374,0.004682628801357263,0.004638000338343476,0.05242261904761904,0.02232342839105602,0.3844495714424837
-51.416666666666664,3.916666666666667,62.01143264770508,35.70774841308594,3025.696044921875,64.21600341796875,258.33599853515625,7,0.013168138451874256,0.0036561565290112114,0.003592462233549205,0.037304067460317454,0.018628495632897153,0.23407111721781326
-51.75,3.75,63.14543914794922,35.465248107910156,3059.736083984375,70.65599822998047,270.2959899902344,46,0.09395210444927216,0.007973233965197758,0.007283520368958461,0.08176190476190479,0.04977102253803664,0.5845912809212028
-51.58333333333333,3.75,63.513607025146484,35.679500579833984,2981.535888671875,66.055999755859375,246.37600708007813,17,0.07620058208703995,0.005284740479663343,0.0044189867823452135,0.08727182539682549,0.028974358910552698,0.4060757490942656
-51.416666666666664,3.75,63.821372985839844,35.77899932861328,2919.89599609375,64.21600341796875,244.53599548339844,8,0.03650300204753876,0.004094766931090735,0.003401718123548468,0.042775297619047616,0.021356337291724144,0.31215145464202243
-51.25,3.75,65.625518798828125,35.691707611083984,2842.615966796875,58.69599914550781,215.0959930419922,6,0.003886241465806961,0.0034428546146662246,0.0030538127333752025,0.04649603174603173,0.029349889990152717,0.17009331983413378
-51.75,3.5833333333333335,63.921043395996094,35.35749816894531,3015.575927734375,77.09600067138672,272.135986328125,70,0.09870611131191254,0.009416633096888956,0.008553774897896155,0.10123710317460322,0.05210114331761274,0.6591246938003537
-51.58333333333333,3.5833333333333335,64.55004119873047,35.428497314453125,2974.176025390625,70.65599822998047,261.09600830078125,53,0.10152725875377655,0.009161391323084488,0.007616743847597496,0.0986388888888889,0.054495776792040346,0.6193745334772425
-51.416666666666664,3.5833333333333335,66.92070007324219,35.88324737548828,2869.2958984375,61.45600128173828,230.73599243164063,16,0.06458070129156113,0.004997674132863914,0.0037200467094404962,0.06098214285714288,0.023909628068977232,0.38375269941019796
-51.25,3.5833333333333335,68.095306396484375,35.798500061035156,2829.736083984375,55.93600082397461,217.8560028076172,9,0.014231379143893719,0.004014656474774191,0.003324650147337171,0.03924652777777777,0.02107553562489242,0.2492231062852609
-51.916666666666664,3.416666666666667,63.0153923034668,35.25975036621094,2862.85595703125,68.81600189208984,250.05599975585938,107,0.05505553260445595,0.010310494134779179,0.008994659103190113,0.05791517857142856,0.025553444916357807,0.6148870131575117
-51.75,3.416666666666667,64.755157470703125,35.2859992980957,2903.3359375,74.33599853515625,260.1759948730469,96,0.08882825821638107,0.01117995885958375,0.009590880493187409,0.1108511904761905,0.04408848623425978,0.6975851081511125
-51.58333333333333,3.416666666666667,66.08912658691406,35.445499420166016,2913.4560546875,68.81600189208984,250.05599975585938,57,0.1132141575217247,0.009941135637348759,0.007801755962242234,0.06675595238095239,0.04272834131744252,0.6406881652448546
-51.416666666666664,3.416666666666667,67.1640625,35.71725082397461,2848.135986328125,59.61600112915039,227.05599975585938,25,0.08863519132137299,0.0065625329579247806,0.004787635608089387,0.09098263888888897,0.04136298592970365,0.4678451352744143
-51.25,3.416666666666667,70.69263458251953,36.035247802734375,2729.4560546875,51.33599853515625,198.53599548339844,7,0.03918694704771042,0.003721392012594686,0.0027833501861801737,0.060727182539682546,0.04395860918332071,0.27695815664921575
-52.08333333333333,3.25,62.89986801147461,35.247249603271484,2640.216064453125,61.45600128173828,251.89599609375,130,0.03964719921350479,0.010360796407490892,0.008629211185537777,0.03964583333333334,0.024973921513393355,0.4457987541951629
-51.916666666666664,3.25,64.31678771972656,35.2547492980957,2713.81591796875,65.13600158691406,254.656005859375,121,0.05193173885345459,0.011335102335741504,0.009342438008908372,0.072436011904761885,0.027961896842086473,0.5438240882331304
-51.75,3.25,65.8212661743164,35.240501403808594,2764.416015625,68.81600189208984,239.01600646972656,113,0.08326685428619385,0.011675273256103687,0.009622120025897163,0.06166319444444443,0.031114856108070285,0.6822024179636627
-51.58333333333333,3.25,67.24686431884766,35.349998474121094,2826.97607421875,66.055999755859375,234.41600036621094,81,0.11158575862646103,0.011734033049818623,0.009167145549917693,0.09331547619047621,0.045852724678108206,0.7057921247127817
-51.416666666666664,3.25,69.0187759399414,35.502750396728516,2804.89599609375,57.7760009765625,220.61599731445313,47,0.09628091007471085,0.009323432989519521,0.006851420641036035,0.08092410714285718,0.053218993621984435,0.6141563919729564
-51.25,3.25,70.82606506347656,35.74974822998047,2721.176025390625,50.41600036621094,193.93600463867188,19,0.07012670487165451,0.0054441190315757575,0.0040340899773757,0.10555902777777777,0.0464502599961954,0.3864802134280889
-52.08333333333333,3.0833333333333335,64.68924713134766,35.2495002746582,2545.4560546875,56.85599899291992,240.8560028076172,139,0.05418585613369942,0.01071290869829074,0.008800148296679754,0.0393298611111111,0.026783505275997255,0.44369142427651886
