lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,GLM,GAM,RF,BRT,MaxEnt
-60.41666666666667,5.083333333333336,83.599639892578125,53.024173736572266,31.61924934387207,25.591167449951172,1839.199951171875,283.3599853515625,70.4000015258789,381.0400085449219,243.75999450683594,937,0.19304782152175903,309.20599365234375,2.2204460492503126e-16,0.007268872855593624,0.07844206349206345,0.023103859366541548,1.2149803298877604e-4
-60.25,5.083333333333336,82.02422332763672,55.91188430786133,30.022750854492188,24.100082397460938,2063.60009765625,320.32000732421875,71.279998779296875,385.44000244140625,287.760009765625,1292,0.30218786001205444,282.9304504394531,2.2204460492503126e-16,0.056945906453445494,0.09030595238095239,0.03515484819649342,5.500885411624523e-7
-60.41666666666667,4.916666666666669,85.1608657836914,53.492584228515625,32.56850051879883,26.208999633789063,1769.6800537109375,286,69.5199966430664,346.7200012207031,728.6400146484375,845,0.44777432084083557,185.9596710205078,1.997634166122909e-13,0.0026735229851808174,0.14200039682539678,0.019706949737108518,3.8432698523926945e-4
-60.25,4.916666666666669,83.39363861083984,54.61359405517578,31.333499908447266,25.02050018310547,1848,296.55999755859375,68.63999938964844,368.7200012207031,765.5999755859375,1122,0.6444538831710815,194.98110961914063,2.2204460492503126e-16,0.004805039027599079,0.07183373015873015,0.022203753387551685,8.675359519649817e-6
-60.583333333333336,4.750000000000003,86.24449157714844,58.13227844238281,32.75299835205078,26.22283363342285,1727.43994140625,277.20001220703125,70.4000015258789,363.44000244140625,674.08001708984375,832,0.3788025379180908,131.27410888671875,8.451832158794625e-13,0.0036706951645155282,0.12022579365079361,0.018968806781732912,3.5764882079747373e-4
-60.41666666666667,4.750000000000003,84.74327850341797,57.502342224121094,32.979248046875,26.411291122436523,1682.56005859375,278.9599914550781,60.720001220703125,345.8399963378906,684.6400146484375,814,0.37833118438720703,158.056640625,1.5215595893843336e-12,0.0021976065702688477,0.12893769841269836,0.016162983221685086,4.4607300776167147e-4
-60.25,4.750000000000003,84.25373077392578,57.99613952636719,33.39524841308594,26.812374114990234,1657.0400390625,271.9200134277344,56.31999969482422,332.6400146484375,670.55999755859375,765,0.6268067955970764,171.68600463867188,5.376786303540954e-12,9.493686531704333e-4,0.1541154761904762,0.01374662646639179,0.001493348622629842
-60.75,4.583333333333336,87.63072204589844,61.582923889160156,32.07500076293945,25.586584091186523,1796.9599609375,284.239990234375,62.47999954223633,277.20001220703125,762.08001708984375,941,0.6090839505195618,172.8049774169922,2.2204460492503126e-16,0.006603197190971258,0.1557714285714286,0.03743973000873887,2.0268017487667933e-4
-60.583333333333336,4.583333333333336,86.4422836303711,59.229835510253906,32.37825012207031,25.83358383178711,1733.5999755859375,280.7200012207031,62.47999954223633,340.55999755859375,727.760009765625,914,0.6147409677505493,156.6186065673828,2.2204460492503126e-16,0.0037406772721906238,0.09826190476190469,0.017765426377761965,2.138739233379372e-4
-60.41666666666667,4.583333333333336,85.69293212890625,61.27167892456055,33.65074920654297,26.96525001525879,1679.0400390625,285.1199951171875,54.560001373291016,313.2799987792969,691.67999267578125,717,0.5705240964889526,155.41326904296875,2.3229793973104787e-10,0.0015846422756797254,0.17804841269841273,0.02054258722541253,0.00267568321952083
-60.25,4.583333333333336,84.87825012207031,60.68222427368164,34.17475128173828,27.54224967956543,1635.9200439453125,287.760009765625,58.08000183105469,294.79998779296875,677.5999755859375,633,0.42318716645240784,160.26559448242188,2.2163190424871107e-8,0.0014857805938797437,0.14784484126984127,0.014855446159168539,0.004435650669831315
-61.083333333333336,4.416666666666669,87.03592681884766,66.02130126953125,33.07225036621094,26.65708351135254,1740.6400146484375,284.239990234375,51.040000915527344,266.6400146484375,742.719970703125,659,1.0736788511276245,167.92913818359375,4.913666366977489e-12,6.294357112345326e-4,0.19468888888888894,0.028457375235534352,0.029081599217292697
-60.91666666666667,4.416666666666669,87.01647186279297,68.47431945800781,34.20649719238281,27.599124908447266,1688.719970703125,280.7200012207031,53.68000030517578,265.760009765625,724.239990234375,523,1.0396220684051514,175.45083618164063,3.210347466640994e-9,5.535273910336518e-4,0.1936075396825397,0.028225317099453695,0.0885754324226774
-60.75,4.416666666666669,86.67639923095703,68.18041229248047,34.3702507019043,27.655582427978516,1647.3599853515625,273.67999267578125,51.040000915527344,259.6000061035156,698.719970703125,559,1.0359476804733276,176.87246704101563,6.200104429583618e-10,4.386217890581442e-4,0.19915595238095232,0.028088541464623806,0.05432374163344311
-60.583333333333336,4.416666666666669,86.51972198486328,66.90690612792969,35.09149932861328,28.37958335876465,1564.6400146484375,291.2799987792969,49.279998779296875,275.44000244140625,703.1199951171875,452,0.9704857468605042,171.18885803222656,9.347913762130222e-8,8.441315942466829e-4,0.19574444444444442,0.05055152906506103,0.09123745480148371
-60.41666666666667,4.416666666666669,86.30682373046875,65.40367889404297,34.97450256347656,28.296249389648438,1530.3199462890625,280.7200012207031,52.79999923706055,274.55999755859375,667.91998291015625,485,0.7008836269378662,177.59402465820313,1.7918926742428338e-6,0.0014137351826898903,0.20772142857142856,0.05421896129208769,0.034068698545219545
-60.25,4.416666666666669,85.61436462402344,64.7052230834961,35.230247497558594,28.515417098999023,1464.3199462890625,293.9200134277344,51.91999816894531,250.8000030517578,704,468,0.4057166576385498,189.7240753173828,1.3389923734786784e-5,0.0023082070813240396,0.20384444444444444,0.05538756966911985,0.016132738889648945
-60.083333333333336,4.416666666666669,83.974609375,62.87843322753906,34.73925018310547,28.049833297729492,1506.56005859375,290.3999938964844,54.560001373291016,249.9199981689453,680.239990234375,574,0.22553379833698273,181.967529296875,1.3994513857032817e-7,8.384518812201066e-4,0.1809007936507937,0.026588163060437868,0.004102265386883963
-61.41666666666667,4.250000000000003,87.25037384033203,64.297637939453125,34.308998107910156,27.93891716003418,1857.6800537109375,278.9599914550781,62.47999954223633,287.760009765625,733.03997802734375,467,0.892525315284729,164.1967010498047,1.1299747470177586e-6,0.0020075939705001887,0.19965357142857143,0.03050687807551157,0.1433896444643309
-61.25,4.250000000000003,86.491729736328125,69.14388275146484,35.07550048828125,28.48145866394043,1745.9200439453125,293.9200134277344,55.439998626708984,282.4800109863281,728.6400146484375,354,0.8653136491775513,164.91061401367188,4.2955056251376446e-5,0.0061393286095414315,0.19453293650793652,0.05129214133168612,0.26163491507367165
-61.083333333333336,4.250000000000003,85.731109619140625,74.18427276611328,35.73249816894531,28.955915451049805,1642.9599609375,288.6400146484375,52.79999923706055,250.8000030517578,714.55999755859375,284,0.7667055130004883,166.69097900390625,8.334516448673098e-4,0.021463345058169245,0.2018452380952381,0.05221684215767549,0.2883141730379334
-60.91666666666667,4.250000000000003,85.82850646972656,75.02152252197266,36.24300003051758,29.39608383178711,1541.760009765625,282.4800109863281,46.63999938964844,207.67999267578125,717.20001220703125,237,0.6720359325408936,176.4337158203125,0.0050188748434707164,0.05359032188401922,0.34708253968253977,0.2230116982430377,0.26172708751880625
-60.75,4.250000000000003,86.44074249267578,73.11573791503906,35.933998107910156,29.189916610717773,1518,279.8399963378906,44,204.16000366210938,681.1199951171875,289,0.6197679042816162,176.02490234375,0.002493865492530166,0.023452238781242613,0.283175,0.13895463621606297,0.17136270859324587
-60.583333333333336,4.250000000000003,86.39728546142578,72.80689239501953,36.352500915527344,29.632083892822266,1437.9200439453125,286,44.880001068115234,255.1999969482422,679.3599853515625,226,0.5751680731773376,175.75474548339844,0.012839431789732961,0.07565512391175505,0.31022936507936505,0.08059273222548108,0.16511251599981414
-60.41666666666667,4.250000000000003,85.79045104980469,70.93916320800781,36.12725067138672,29.45829200744629,1469.5999755859375,292.1600036621094,44.880001068115234,253.44000244140625,722.47998046875,277,0.5389934182167053,200.86660766601563,0.004493644791238367,0.03345024055489231,0.22336507936507932,0.050025319446041334,0.11425191030644943
-60.25,4.250000000000003,85.11186981201172,67.63098907470703,35.54125213623047,28.883832931518555,1446.719970703125,290.3999938964844,47.52000045776367,239.36000061035156,724.239990234375,399,0.48962488770484924,204.77076721191406,9.549110619314758e-5,0.003910403734099938,0.19189603174603176,0.0496632233161436,0.03746185276496827
-60.083333333333336,4.250000000000003,84.2932357788086,66.75922393798828,35.38800048828125,28.752458572387695,1443.199951171875,284.239990234375,48.400001525878906,234.0800018310547,675.84002685546875,436,0.40255850553512573,194.2499542236328,3.398772456282104e-5,0.002568722583701279,0.19698968253968255,0.04885447644836725,0.023185893927916368
-59.91666666666667,4.250000000000003,83.223724365234375,65.318695068359375,35.487998962402344,28.840084075927734,1461.6800537109375,291.2799987792969,50.15999984741211,227.9199981689453,694.32000732421875,447,0.24057656526565552,160.35008239746094,1.7990277673186448e-5,0.0017474535939428328,0.20918214285714282,0.058583518132531064,0.013550762865747634
-61.75,4.083333333333336,87.36351776123047,62.36467742919922,34.75925064086914,28.347667694091797,1880.56005859375,299.20001220703125,58.08000183105469,301.8399963378906,764.719970703125,427,0.5669641494750977,149.5718231201172,3.181278821374232e-4,0.008839716678181555,0.19631507936507936,0.028660060978520616,0.09149763586355686
-61.583333333333336,4.083333333333336,86.70557403564453,65.901885986328125,35.40875244140625,28.95549964904785,1853.280029296875,303.6000061035156,58.08000183105469,308,750.6400146484375,275,0.6498117446899414,153.92799377441406,0.009625640248143384,0.06749860080699348,0.20235198412698416,0.05469366567481877,0.31596028024051515
-61.41666666666667,4.083333333333336,86.294525146484375,70.7209243774414,36.071998596191406,29.382041931152344,1766.1600341796875,304.4800109863281,54.560001373291016,279.8399963378906,756.79998779296875,199,0.5495122671127319,160.02838134765625,0.09444864239550452,0.2614355180008747,0.2454714285714285,0.09767802477172445,0.3421445111920913
