lon,lat,adequabilidade
-60.41666666666667,5.083333333333336,0.03432515450916381
-60.25,5.083333333333336,0.09630086240647794
-60.41666666666667,4.916666666666669,0.02103312135565257
-60.25,4.916666666666669,0.02534186741767335
-60.583333333333336,4.750000000000003,0.02813928748031351
-60.41666666666667,4.750000000000003,0.020877683260296247
-60.25,4.750000000000003,0.023996863805868428
-60.75,4.583333333333336,0.044314403284537694
-60.583333333333336,4.583333333333336,0.03972175944687895
-60.41666666666667,4.583333333333336,0.030865822922974784
-60.25,4.583333333333336,0.02813267901480734
-61.083333333333336,4.416666666666669,0.050018908676916204
-60.91666666666667,4.416666666666669,0.08450707933777604
-60.75,4.416666666666669,0.06171073215817554
-60.583333333333336,4.416666666666669,0.07707345380852204
-60.41666666666667,4.416666666666669,0.04383301071708895
-60.25,4.416666666666669,0.031124159278084474
-60.083333333333336,4.416666666666669,0.02492873009042533
-61.41666666666667,4.250000000000003,0.12271003117854812
-61.25,4.250000000000003,0.16350219643123148
-61.083333333333336,4.250000000000003,0.1904610699756227
-60.91666666666667,4.250000000000003,0.19470478380013398
-60.75,4.250000000000003,0.1457324410726897
-60.583333333333336,4.250000000000003,0.14448928827284602
-60.41666666666667,4.250000000000003,0.10232538176518281
-60.25,4.250000000000003,0.04467589602882648
-60.083333333333336,4.250000000000003,0.03448507786650089
-59.91666666666667,4.250000000000003,0.025973148366218505
-61.75,4.083333333333336,0.10333235641738954
-61.583333333333336,4.083333333333336,0.2271476741000091
-61.41666666666667,4.083333333333336,0.31541330181150407
-61.25,4.083333333333336,0.24203028951001435
-61.083333333333336,4.083333333333336,0.28004202628048763
-60.91666666666667,4.083333333333336,0.26196951008948643
-60.75,4.083333333333336,0.27322146737990916
-60.583333333333336,4.083333333333336,0.1904927595843844
-60.41666666666667,4.083333333333336,0.20826263510691836
-60.25,4.083333333333336,0.12373084215195626
-60.083333333333336,4.083333333333336,0.10361751263906344
-59.91666666666667,4.083333333333336,0.041281399197297335
-51.41666666666667,4.083333333333336,0.4711304413539737
-64.25,3.916666666666669,0.022927242115409575
-62.583333333333336,3.916666666666669,0.08808295761148902
-62.41666666666667,3.916666666666669,0.15618983435599476
-62.25,3.916666666666669,0.07383428722051084
-62.083333333333336,3.916666666666669,0.12083688284610947
