lon,lat,consenso
-60.41666666666667,5.083333333333336,0
-60.25,5.083333333333336,0.2
-60.41666666666667,4.916666666666669,0
-60.25,4.916666666666669,0
-60.583333333333336,4.750000000000003,0
-60.41666666666667,4.750000000000003,0
-60.25,4.750000000000003,0
-60.75,4.583333333333336,0
-60.583333333333336,4.583333333333336,0
-60.41666666666667,4.583333333333336,0
-60.25,4.583333333333336,0
-61.083333333333336,4.416666666666669,0
-60.91666666666667,4.416666666666669,0
-60.75,4.416666666666669,0
-60.583333333333336,4.416666666666669,0
-60.41666666666667,4.416666666666669,0
-60.25,4.416666666666669,0
-60.083333333333336,4.416666666666669,0
-61.41666666666667,4.250000000000003,0
-61.25,4.250000000000003,0.2
-61.083333333333336,4.250000000000003,0.2
-60.91666666666667,4.250000000000003,0.4
-60.75,4.250000000000003,0.2
-60.583333333333336,4.250000000000003,0
-60.41666666666667,4.250000000000003,0
-60.25,4.250000000000003,0
-60.083333333333336,4.250000000000003,0
-59.91666666666667,4.250000000000003,0
-61.75,4.083333333333336,0
-61.583333333333336,4.083333333333336,0.4
-61.41666666666667,4.083333333333336,0.6
-61.25,4.083333333333336,0.8
-61.083333333333336,4.083333333333336,0.8
-60.91666666666667,4.083333333333336,0.6
-60.75,4.083333333333336,0.6
-60.583333333333336,4.083333333333336,0.6
-60.41666666666667,4.083333333333336,0.6
-60.25,4.083333333333336,0.2
-60.083333333333336,4.083333333333336,0
-59.91666666666667,4.083333333333336,0
-51.41666666666667,4.083333333333336,1
-64.25,3.916666666666669,0
-62.583333333333336,3.916666666666669,0
-62.41666666666667,3.916666666666669,0.2
-62.25,3.916666666666669,0.2
-62.083333333333336,3.916666666666669,0
-61.91666666666667,3.916666666666669,0.4
-61.75,3.916666666666669,0.4
-61.583333333333336,3.916666666666669,0.6
-61.41666666666667,3.916666666666669,0.8
-61.25,3.916666666666669,0.4
-61.083333333333336,3.916666666666669,0.4
-60.91666666666667,3.916666666666669,0.4
-60.75,3.916666666666669,0.4
-60.583333333333336,3.916666666666669,0.2
-60.41666666666667,3.916666666666669,0.2
-60.25,3.916666666666669,0.4
-60.083333333333336,3.916666666666669,0.2
-59.91666666666667,3.916666666666669,0.2
-59.75,3.916666666666669,0.4
-51.583333333333336,3.916666666666669,1
-51.41666666666667,3.916666666666669,1
-64.08333333333333,3.7500000000000027,0
-63.91666666666667,3.7500000000000027,0
-63.75,3.7500000000000027,0
-63.583333333333336,3.7500000000000027,0
-63.41666666666667,3.7500000000000027,0
-62.583333333333336,3.7500000000000027,0
-62.41666666666667,3.7500000000000027,0
-62.25,3.7500000000000027,0
-62.083333333333336,3.7500000000000027,0.4
-61.91666666666667,3.7500000000000027,0.4
-61.75,3.7500000000000027,0
-61.583333333333336,3.7500000000000027,0.6
-61.41666666666667,3.7500000000000027,0.8
-61.25,3.7500000000000027,0.2
-61.083333333333336,3.7500000000000027,0
-60.91666666666667,3.7500000000000027,0
-60.75,3.7500000000000027,0.4
-60.583333333333336,3.7500000000000027,0
-60.41666666666667,3.7500000000000027,0
-60.25,3.7500000000000027,0.4
-60.083333333333336,3.7500000000000027,0.4
-59.91666666666667,3.7500000000000027,0.4
-51.75,3.7500000000000027,1
-51.583333333333336,3.7500000000000027,1
-51.41666666666667,3.7500000000000027,1
-51.25,3.7500000000000027,1
-63.91666666666667,3.5833333333333357,0
-63.75,3.5833333333333357,0.2
-63.583333333333336,3.5833333333333357,0
-63.41666666666667,3.5833333333333357,0
-63.25,3.5833333333333357,0
-63.083333333333336,3.5833333333333357,0.2
-62.91666666666667,3.5833333333333357,0
-62.75,3.5833333333333357,0
-62.583333333333336,3.5833333333333357,0
-62.41666666666667,3.5833333333333357,0.8
-62.25,3.5833333333333357,0
-62.083333333333336,3.5833333333333357,0.2
-61.91666666666667,3.5833333333333357,0.4
-61.75,3.5833333333333357,1
-61.583333333333336,3.5833333333333357,1
-61.41666666666667,3.5833333333333357,0.8
-61.25,3.5833333333333357,0.4
-61.083333333333336,3.5833333333333357,0.4
-60.91666666666667,3.5833333333333357,0.4
-60.75,3.5833333333333357,0.4
-60.583333333333336,3.5833333333333357,0
-60.41666666666667,3.5833333333333357,0
-60.25,3.5833333333333357,0.4
-60.083333333333336,3.5833333333333357,0.4
-59.91666666666667,3.5833333333333357,0
-51.75,3.5833333333333357,1
-51.583333333333336,3.5833333333333357,1
-51.41666666666667,3.5833333333333357,1
-51.25,3.5833333333333357,1
-63.91666666666667,3.416666666666669,0
-63.75,3.416666666666669,0
-63.583333333333336,3.416666666666669,0
-63.41666666666667,3.416666666666669,0
-63.25,3.416666666666669,0
-63.083333333333336,3.416666666666669,0
-62.91666666666667,3.416666666666669,0
-62.75,3.416666666666669,0
-62.583333333333336,3.416666666666669,0
-62.41666666666667,3.416666666666669,0
-62.25,3.416666666666669,0
-62.083333333333336,3.416666666666669,0.4
-61.91666666666667,3.416666666666669,0.4
-61.75,3.416666666666669,0.4
-61.583333333333336,3.416666666666669,0.6
-61.41666666666667,3.416666666666669,0.4
-61.25,3.416666666666669,0.4
-61.083333333333336,3.416666666666669,0
-60.91666666666667,3.416666666666669,0
-60.75,3.416666666666669,0.2
-60.583333333333336,3.416666666666669,0
-60.41666666666667,3.416666666666669,0
-60.25,3.416666666666669,0.4
-60.083333333333336,3.416666666666669,0.2
-59.91666666666667,3.416666666666669,0.4
-51.91666666666667,3.416666666666669,1
-51.75,3.416666666666669,1
-51.583333333333336,3.416666666666669,1
-51.41666666666667,3.416666666666669,1
-51.25,3.416666666666669,1
-63.91666666666667,3.2500000000000027,0
-63.75,3.2500000000000027,0
-63.583333333333336,3.2500000000000027,0
-63.41666666666667,3.2500000000000027,0
-63.25,3.2500000000000027,0
-63.083333333333336,3.2500000000000027,0
-62.91666666666667,3.2500000000000027,0
-62.75,3.2500000000000027,0
-62.583333333333336,3.2500000000000027,0
-62.41666666666667,3.2500000000000027,0
-62.25,3.2500000000000027,0
-62.083333333333336,3.2500000000000027,0
-61.91666666666667,3.2500000000000027,0.4
-61.75,3.2500000000000027,0.4
-61.583333333333336,3.2500000000000027,0.4
-61.41666666666667,3.2500000000000027,0.4
-61.25,3.2500000000000027,0.4
-61.083333333333336,3.2500000000000027,0.2
-60.91666666666667,3.2500000000000027,0
-60.75,3.2500000000000027,0
-60.583333333333336,3.2500000000000027,0
-60.41666666666667,3.2500000000000027,0
-60.25,3.2500000000000027,0
-60.083333333333336,3.2500000000000027,0
-52.083333333333336,3.2500000000000027,1
-51.91666666666667,3.2500000000000027,1
-51.75,3.2500000000000027,1
-51.583333333333336,3.2500000000000027,1
-51.41666666666667,3.2500000000000027,1
-51.25,3.2500000000000027,1
-63.91666666666667,3.0833333333333357,0
-63.75,3.0833333333333357,0
-63.583333333333336,3.0833333333333357,0
-63.41666666666667,3.0833333333333357,0
-63.25,3.0833333333333357,0
-63.083333333333336,3.0833333333333357,0
-62.91666666666667,3.0833333333333357,0
-62.75,3.0833333333333357,0
-62.583333333333336,3.0833333333333357,0
-62.41666666666667,3.0833333333333357,0
-62.25,3.0833333333333357,0
-62.083333333333336,3.0833333333333357,0
-61.91666666666667,3.0833333333333357,0.2
-61.75,3.0833333333333357,0.4
-61.583333333333336,3.0833333333333357,0.8
-61.41666666666667,3.0833333333333357,0.8
-61.25,3.0833333333333357,0.6
-61.083333333333336,3.0833333333333357,0
-60.91666666666667,3.0833333333333357,0
-60.75,3.0833333333333357,0.4
-60.583333333333336,3.0833333333333357,0.2
-60.41666666666667,3.0833333333333357,0
-60.25,3.0833333333333357,0
-60.083333333333336,3.0833333333333357,0.4
-52.083333333333336,3.0833333333333357,1
-51.91666666666667,3.0833333333333357,1
-51.75,3.0833333333333357,1
-51.583333333333336,3.0833333333333357,1
-51.41666666666667,3.0833333333333357,1
-51.25,3.0833333333333357,1
-63.91666666666667,2.916666666666669,0
-63.75,2.916666666666669,0
-63.583333333333336,2.916666666666669,0
-63.41666666666667,2.916666666666669,0
-63.25,2.916666666666669,0
-63.083333333333336,2.916666666666669,0
-62.91666666666667,2.916666666666669,0
-62.75,2.916666666666669,0
-62.583333333333336,2.916666666666669,0
-62.41666666666667,2.916666666666669,0
-62.25,2.916666666666669,0
-62.083333333333336,2.916666666666669,0
-61.91666666666667,2.916666666666669,0
-61.75,2.916666666666669,0.4
-61.583333333333336,2.916666666666669,0.6
-61.41666666666667,2.916666666666669,0.6
-61.25,2.916666666666669,0.4
-61.083333333333336,2.916666666666669,0
-60.91666666666667,2.916666666666669,0.4
-60.75,2.916666666666669,0
-60.583333333333336,2.916666666666669,0
-60.41666666666667,2.916666666666669,0
-60.25,2.916666666666669,0
-60.083333333333336,2.916666666666669,0
-52.25,2.916666666666669,1
-52.083333333333336,2.916666666666669,1
-51.91666666666667,2.916666666666669,1
-51.75,2.916666666666669,1
-51.583333333333336,2.916666666666669,1
-51.41666666666667,2.916666666666669,1
-51.25,2.916666666666669,1
-63.91666666666667,2.7500000000000027,0
-63.75,2.7500000000000027,0
-63.583333333333336,2.7500000000000027,0
-63.41666666666667,2.7500000000000027,0
-63.25,2.7500000000000027,0
-63.083333333333336,2.7500000000000027,0
-62.91666666666667,2.7500000000000027,0
-62.75,2.7500000000000027,0
-62.583333333333336,2.7500000000000027,0
-62.41666666666667,2.7500000000000027,0
-62.25,2.7500000000000027,0.2
-62.083333333333336,2.7500000000000027,0.2
-61.91666666666667,2.7500000000000027,0.4
-61.75,2.7500000000000027,0.4
-61.583333333333336,2.7500000000000027,0.6
-61.41666666666667,2.7500000000000027,0.4
-61.25,2.7500000000000027,0.4
-61.083333333333336,2.7500000000000027,0
-60.91666666666667,2.7500000000000027,0.4
-60.75,2.7500000000000027,0
-60.583333333333336,2.7500000000000027,0
-60.41666666666667,2.7500000000000027,0
-60.25,2.7500000000000027,0
-60.083333333333336,2.7500000000000027,0
-52.25,2.7500000000000027,1
-52.083333333333336,2.7500000000000027,1
-51.91666666666667,2.7500000000000027,1
-51.75,2.7500000000000027,1
-51.583333333333336,2.7500000000000027,1
-51.41666666666667,2.7500000000000027,1
-51.25,2.7500000000000027,1
-51.083333333333336,2.7500000000000027,1
-63.91666666666667,2.5833333333333357,0
-63.75,2.5833333333333357,0
-63.583333333333336,2.5833333333333357,0
-63.41666666666667,2.5833333333333357,0
-63.25,2.5833333333333357,0
-63.083333333333336,2.5833333333333357,0
-62.91666666666667,2.5833333333333357,0
-62.75,2.5833333333333357,0
-62.583333333333336,2.5833333333333357,0
-62.41666666666667,2.5833333333333357,0
-62.25,2.5833333333333357,0.2
-62.083333333333336,2.5833333333333357,0.4
-61.91666666666667,2.5833333333333357,0.4
-61.75,2.5833333333333357,0.4
-61.583333333333336,2.5833333333333357,0.8
-61.41666666666667,2.5833333333333357,0.8
-61.25,2.5833333333333357,0.8
-61.083333333333336,2.5833333333333357,0.4
-60.91666666666667,2.5833333333333357,0.2
-60.75,2.5833333333333357,0
-60.583333333333336,2.5833333333333357,0.2
-60.41666666666667,2.5833333333333357,0.4
-60.25,2.5833333333333357,0.4
-60.083333333333336,2.5833333333333357,0
-52.41666666666667,2.5833333333333357,1
-52.25,2.5833333333333357,1
-52.083333333333336,2.5833333333333357,1
-51.91666666666667,2.5833333333333357,1
-51.75,2.5833333333333357,1
-51.583333333333336,2.5833333333333357,1
-51.41666666666667,2.5833333333333357,1
-51.25,2.5833333333333357,1
-51.083333333333336,2.5833333333333357,1
-63.25,2.416666666666669,0
-63.083333333333336,2.416666666666669,0
-62.91666666666667,2.416666666666669,0
-62.75,2.416666666666669,0
-62.583333333333336,2.416666666666669,0
-62.41666666666667,2.416666666666669,0.2
-62.25,2.416666666666669,0.4
-62.083333333333336,2.416666666666669,0.4
-61.91666666666667,2.416666666666669,0.2
-61.75,2.416666666666669,0.2
-61.583333333333336,2.416666666666669,0.8
-61.41666666666667,2.416666666666669,0
-61.25,2.416666666666669,0.4
-61.083333333333336,2.416666666666669,0.4
-60.91666666666667,2.416666666666669,0.4
-60.75,2.416666666666669,0
-60.583333333333336,2.416666666666669,0.4
-60.41666666666667,2.416666666666669,0.2
-60.25,2.416666666666669,0.2
-60.083333333333336,2.416666666666669,0.2
-55.25,2.416666666666669,0
-55.083333333333336,2.416666666666669,0.2
-52.41666666666667,2.416666666666669,0.8
-52.25,2.416666666666669,1
-52.083333333333336,2.416666666666669,1
-51.91666666666667,2.416666666666669,1
-51.75,2.416666666666669,1
-51.583333333333336,2.416666666666669,1
-51.41666666666667,2.416666666666669,1
-51.25,2.416666666666669,1
-51.083333333333336,2.416666666666669,1
-50.91666666666667,2.416666666666669,1
-63.25,2.2500000000000027,0
-63.083333333333336,2.2500000000000027,0
-62.91666666666667,2.2500000000000027,0
-62.75,2.2500000000000027,0
-62.583333333333336,2.2500000000000027,0.2
-62.41666666666667,2.2500000000000027,0.4
-62.25,2.2500000000000027,0.4
-62.083333333333336,2.2500000000000027,0.2
-61.91666666666667,2.2500000000000027,0
-61.75,2.2500000000000027,0.6
-61.583333333333336,2.2500000000000027,0.8
-61.41666666666667,2.2500000000000027,0.8
-61.25,2.2500000000000027,0.8
-61.083333333333336,2.2500000000000027,0.4
-60.91666666666667,2.2500000000000027,0.4
-60.75,2.2500000000000027,0.4
-60.583333333333336,2.2500000000000027,0.4
-60.41666666666667,2.2500000000000027,0.2
-60.25,2.2500000000000027,0
-60.083333333333336,2.2500000000000027,0.2
-55.91666666666667,2.2500000000000027,0
-55.75,2.2500000000000027,0.2
-55.583333333333336,2.2500000000000027,0
-55.41666666666667,2.2500000000000027,0
-55.25,2.2500000000000027,0
-55.083333333333336,2.2500000000000027,0
-54.91666666666667,2.2500000000000027,0.2
-54.75,2.2500000000000027,0.2
-52.583333333333336,2.2500000000000027,1
-52.41666666666667,2.2500000000000027,1
-52.25,2.2500000000000027,1
-52.083333333333336,2.2500000000000027,1
-51.91666666666667,2.2500000000000027,1
-51.75,2.2500000000000027,1
-51.583333333333336,2.2500000000000027,1
-51.41666666666667,2.2500000000000027,1
-51.25,2.2500000000000027,1
-51.083333333333336,2.2500000000000027,1
-50.91666666666667,2.2500000000000027,1
-63.25,2.0833333333333357,0
-63.083333333333336,2.0833333333333357,0
-62.91666666666667,2.0833333333333357,0
-62.75,2.0833333333333357,0.2
-62.583333333333336,2.0833333333333357,0.6
-62.41666666666667,2.0833333333333357,0.4
-62.25,2.0833333333333357,0.4
-62.083333333333336,2.0833333333333357,0.4
-61.91666666666667,2.0833333333333357,0.2
-61.75,2.0833333333333357,0.6
-61.583333333333336,2.0833333333333357,0.4
-61.41666666666667,2.0833333333333357,0.2
-61.25,2.0833333333333357,0.2
-61.083333333333336,2.0833333333333357,0.2
-60.91666666666667,2.0833333333333357,0.4
-60.75,2.0833333333333357,0
-60.583333333333336,2.0833333333333357,0
-60.41666666666667,2.0833333333333357,0.4
-60.25,2.0833333333333357,0
-60.083333333333336,2.0833333333333357,0
-59.91666666666667,2.0833333333333357,0
-55.91666666666667,2.0833333333333357,0
-55.75,2.0833333333333357,0
-55.583333333333336,2.0833333333333357,0.4
-55.41666666666667,2.0833333333333357,0.2
-55.25,2.0833333333333357,0
-55.083333333333336,2.0833333333333357,0
-54.91666666666667,2.0833333333333357,0
-54.75,2.0833333333333357,0
-54.583333333333336,2.0833333333333357,0.2
-54.41666666666667,2.0833333333333357,0.2
-54.25,2.0833333333333357,0
-54.083333333333336,2.0833333333333357,0.2
-53.91666666666667,2.0833333333333357,0
-53.75,2.0833333333333357,0.2
-53.583333333333336,2.0833333333333357,0.2
-53.41666666666667,2.0833333333333357,0.2
-53.25,2.0833333333333357,0.2
-53.083333333333336,2.0833333333333357,0.8
-52.91666666666667,2.0833333333333357,0.8
-52.75,2.0833333333333357,1
-52.583333333333336,2.0833333333333357,1
-52.41666666666667,2.0833333333333357,1
-52.25,2.0833333333333357,1
-52.083333333333336,2.0833333333333357,1
-51.91666666666667,2.0833333333333357,1
-51.75,2.0833333333333357,1
-51.583333333333336,2.0833333333333357,1
-51.41666666666667,2.0833333333333357,1
-51.25,2.0833333333333357,1
-51.083333333333336,2.0833333333333357,1
-50.91666666666667,2.0833333333333357,1
-50.75,2.0833333333333357,1
-50.583333333333336,2.0833333333333357,1
-67.58333333333333,1.9166666666666692,0.2
-67.41666666666667,1.9166666666666692,0.4
-63.583333333333336,1.9166666666666692,0.2
-63.41666666666667,1.9166666666666692,0.2
-63.25,1.9166666666666692,0.8
-63.083333333333336,1.9166666666666692,0.4
-62.91666666666667,1.9166666666666692,0.4
-62.75,1.9166666666666692,0.6
-62.583333333333336,1.9166666666666692,0.4
-62.41666666666667,1.9166666666666692,0.6
-62.25,1.9166666666666692,0.6
-62.083333333333336,1.9166666666666692,1
-61.91666666666667,1.9166666666666692,0.8
-61.75,1.9166666666666692,0.6
-61.583333333333336,1.9166666666666692,1
-61.41666666666667,1.9166666666666692,0.2
-61.25,1.9166666666666692,0
-61.083333333333336,1.9166666666666692,0
-60.91666666666667,1.9166666666666692,0.2
-60.75,1.9166666666666692,0.2
-60.583333333333336,1.9166666666666692,0.2
-60.41666666666667,1.9166666666666692,0.4
-60.25,1.9166666666666692,0.4
-60.083333333333336,1.9166666666666692,0.2
-59.91666666666667,1.9166666666666692,0
-55.91666666666667,1.9166666666666692,0.2
-55.75,1.9166666666666692,0.4
-55.583333333333336,1.9166666666666692,0.2
-55.41666666666667,1.9166666666666692,0.2
-55.25,1.9166666666666692,0
-55.083333333333336,1.9166666666666692,0
-54.91666666666667,1.9166666666666692,0
-54.75,1.9166666666666692,0
-54.583333333333336,1.9166666666666692,0.2
-54.41666666666667,1.9166666666666692,0.2
-54.25,1.9166666666666692,0.2
-54.083333333333336,1.9166666666666692,0.2
-53.91666666666667,1.9166666666666692,0.2
-53.75,1.9166666666666692,0.2
-53.583333333333336,1.9166666666666692,0.2
-53.41666666666667,1.9166666666666692,0.4
-53.25,1.9166666666666692,0.4
-53.083333333333336,1.9166666666666692,0.4
-52.91666666666667,1.9166666666666692,1
-52.75,1.9166666666666692,0.8
-52.583333333333336,1.9166666666666692,1
-52.41666666666667,1.9166666666666692,1
-52.25,1.9166666666666692,1
-52.083333333333336,1.9166666666666692,1
-51.91666666666667,1.9166666666666692,1
-51.75,1.9166666666666692,1
-51.583333333333336,1.9166666666666692,1
-51.41666666666667,1.9166666666666692,1
-51.25,1.9166666666666692,1
-51.083333333333336,1.9166666666666692,1
-50.91666666666667,1.9166666666666692,1
-50.75,1.9166666666666692,1
-50.583333333333336,1.9166666666666692,0.8
-68.08333333333333,1.7500000000000027,0.2
-67.91666666666667,1.7500000000000027,0.2
-67.75,1.7500000000000027,0
-67.58333333333333,1.7500000000000027,0.2
-67.41666666666667,1.7500000000000027,0
-63.91666666666667,1.7500000000000027,0
-63.75,1.7500000000000027,0.4
-63.583333333333336,1.7500000000000027,0.4
-63.41666666666667,1.7500000000000027,0.4
-63.25,1.7500000000000027,0.4
-63.083333333333336,1.7500000000000027,0.4
-62.91666666666667,1.7500000000000027,0.4
-62.75,1.7500000000000027,0.4
-62.583333333333336,1.7500000000000027,0
-62.41666666666667,1.7500000000000027,0.2
-62.25,1.7500000000000027,1
-62.083333333333336,1.7500000000000027,0.2
-61.91666666666667,1.7500000000000027,0
-61.75,1.7500000000000027,0
-61.583333333333336,1.7500000000000027,0.8
-61.41666666666667,1.7500000000000027,0
-61.25,1.7500000000000027,0
-61.083333333333336,1.7500000000000027,0
-60.91666666666667,1.7500000000000027,0
-60.75,1.7500000000000027,0
-60.583333333333336,1.7500000000000027,0
-60.41666666666667,1.7500000000000027,0.2
-60.25,1.7500000000000027,0.2
-60.083333333333336,1.7500000000000027,0
-59.91666666666667,1.7500000000000027,0
-59.75,1.7500000000000027,0
-57.25,1.7500000000000027,0
-57.083333333333336,1.7500000000000027,0
-56.91666666666667,1.7500000000000027,0
-56.75,1.7500000000000027,0.2
-56.583333333333336,1.7500000000000027,0.2
-56.41666666666667,1.7500000000000027,0
-56.25,1.7500000000000027,0
-56.083333333333336,1.7500000000000027,0
-55.91666666666667,1.7500000000000027,0.4
-55.75,1.7500000000000027,0.4
-55.583333333333336,1.7500000000000027,0.2
-55.41666666666667,1.7500000000000027,0.2
-55.25,1.7500000000000027,0
-55.083333333333336,1.7500000000000027,0
-54.91666666666667,1.7500000000000027,0
-54.75,1.7500000000000027,0
-54.583333333333336,1.7500000000000027,0.2
-54.41666666666667,1.7500000000000027,0.2
-54.25,1.7500000000000027,0.2
-54.083333333333336,1.7500000000000027,0.2
-53.91666666666667,1.7500000000000027,0.2
-53.75,1.7500000000000027,0.2
-53.583333333333336,1.7500000000000027,0.4
-53.41666666666667,1.7500000000000027,0.4
-53.25,1.7500000000000027,0.2
-53.083333333333336,1.7500000000000027,0
-52.91666666666667,1.7500000000000027,0.8
-52.75,1.7500000000000027,1
-52.583333333333336,1.7500000000000027,1
-52.41666666666667,1.7500000000000027,1
-52.25,1.7500000000000027,1
-52.083333333333336,1.7500000000000027,1
-51.91666666666667,1.7500000000000027,1
-51.75,1.7500000000000027,1
-51.583333333333336,1.7500000000000027,1
-51.41666666666667,1.7500000000000027,1
-51.25,1.7500000000000027,1
-51.083333333333336,1.7500000000000027,1
-50.91666666666667,1.7500000000000027,1
-50.75,1.7500000000000027,1
-50.583333333333336,1.7500000000000027,0.8
-50.41666666666667,1.7500000000000027,0.8
-69.75,1.5833333333333357,0
-69.58333333333333,1.5833333333333357,0
-69.41666666666667,1.5833333333333357,0
-69.25,1.5833333333333357,0
-69.08333333333333,1.5833333333333357,0.2
-68.91666666666667,1.5833333333333357,0.2
-68.75,1.5833333333333357,0.2
-68.58333333333333,1.5833333333333357,0.2
-68.41666666666667,1.5833333333333357,0.2
-68.25,1.5833333333333357,0.2
-68.08333333333333,1.5833333333333357,0.2
-67.91666666666667,1.5833333333333357,0
-67.75,1.5833333333333357,0
-67.58333333333333,1.5833333333333357,0
-67.41666666666667,1.5833333333333357,0
-67.25,1.5833333333333357,0
-63.91666666666667,1.5833333333333357,0
-63.75,1.5833333333333357,0.2
-63.583333333333336,1.5833333333333357,0.2
-63.41666666666667,1.5833333333333357,0.2
-63.25,1.5833333333333357,0.4
-63.083333333333336,1.5833333333333357,0.4
-62.91666666666667,1.5833333333333357,0.4
-62.75,1.5833333333333357,0.2
-62.583333333333336,1.5833333333333357,0.6
-62.41666666666667,1.5833333333333357,0.6
-62.25,1.5833333333333357,0.6
-62.083333333333336,1.5833333333333357,0
-61.91666666666667,1.5833333333333357,0
-61.75,1.5833333333333357,0.4
-61.583333333333336,1.5833333333333357,1
-61.41666666666667,1.5833333333333357,0.2
-61.25,1.5833333333333357,0
-61.083333333333336,1.5833333333333357,0
-60.91666666666667,1.5833333333333357,0
-60.75,1.5833333333333357,0
-60.583333333333336,1.5833333333333357,0.2
-60.41666666666667,1.5833333333333357,0.2
-60.25,1.5833333333333357,0.4
-60.083333333333336,1.5833333333333357,0
-59.91666666666667,1.5833333333333357,0
-59.75,1.5833333333333357,0
-59.583333333333336,1.5833333333333357,0
-57.75,1.5833333333333357,0
-57.583333333333336,1.5833333333333357,0
-57.41666666666667,1.5833333333333357,0
-57.25,1.5833333333333357,0
-57.083333333333336,1.5833333333333357,0
-56.91666666666667,1.5833333333333357,0
-56.75,1.5833333333333357,0.2
-56.583333333333336,1.5833333333333357,0.2
-56.41666666666667,1.5833333333333357,0.2
-56.25,1.5833333333333357,0
-56.083333333333336,1.5833333333333357,0
-55.91666666666667,1.5833333333333357,0.4
-55.75,1.5833333333333357,0.4
-55.583333333333336,1.5833333333333357,0
-55.41666666666667,1.5833333333333357,0
-55.25,1.5833333333333357,0.4
-55.083333333333336,1.5833333333333357,0
-54.91666666666667,1.5833333333333357,0
-54.75,1.5833333333333357,0
-54.583333333333336,1.5833333333333357,0.2
-54.41666666666667,1.5833333333333357,0.2
-54.25,1.5833333333333357,0.2
-54.083333333333336,1.5833333333333357,0.2
-53.91666666666667,1.5833333333333357,0.2
-53.75,1.5833333333333357,0.2
-53.583333333333336,1.5833333333333357,0.4
-53.41666666666667,1.5833333333333357,0.6
-53.25,1.5833333333333357,0.6
-53.083333333333336,1.5833333333333357,0.2
-52.91666666666667,1.5833333333333357,0.8
-52.75,1.5833333333333357,1
-52.583333333333336,1.5833333333333357,1
-52.41666666666667,1.5833333333333357,1
-52.25,1.5833333333333357,1
-52.083333333333336,1.5833333333333357,1
-51.91666666666667,1.5833333333333357,1
-51.75,1.5833333333333357,1
-51.583333333333336,1.5833333333333357,1
-51.41666666666667,1.5833333333333357,1
-51.25,1.5833333333333357,1
-51.083333333333336,1.5833333333333357,1
-50.91666666666667,1.5833333333333357,1
-50.75,1.5833333333333357,1
-50.583333333333336,1.5833333333333357,0.8
-50.41666666666667,1.5833333333333357,0.8
-50.25,1.5833333333333357,0.8
-50.083333333333336,1.5833333333333357,1
-69.75,1.4166666666666692,0
-69.58333333333333,1.4166666666666692,0
-69.41666666666667,1.4166666666666692,0
-69.25,1.4166666666666692,0
-69.08333333333333,1.4166666666666692,0.2
-68.91666666666667,1.4166666666666692,0.2
-68.75,1.4166666666666692,0.2
-68.58333333333333,1.4166666666666692,0.4
-68.41666666666667,1.4166666666666692,0.4
-68.25,1.4166666666666692,0.4
-68.08333333333333,1.4166666666666692,0
-67.91666666666667,1.4166666666666692,0
-67.75,1.4166666666666692,0
-67.58333333333333,1.4166666666666692,0
-67.41666666666667,1.4166666666666692,0
-67.25,1.4166666666666692,0
-64.25,1.4166666666666692,0
