lon,lat,consenso_forte
-60.41666666666667,5.083333333333336,FALSE
-60.25,5.083333333333336,FALSE
-60.41666666666667,4.916666666666669,FALSE
-60.25,4.916666666666669,FALSE
-60.583333333333336,4.750000000000003,FALSE
-60.41666666666667,4.750000000000003,FALSE
-60.25,4.750000000000003,FALSE
-60.75,4.583333333333336,FALSE
-60.583333333333336,4.583333333333336,FALSE
-60.41666666666667,4.583333333333336,FALSE
-60.25,4.583333333333336,FALSE
-61.083333333333336,4.416666666666669,FALSE
-60.91666666666667,4.416666666666669,FALSE
-60.75,4.416666666666669,FALSE
-60.583333333333336,4.416666666666669,FALSE
-60.41666666666667,4.416666666666669,FALSE
-60.25,4.416666666666669,FALSE
-60.083333333333336,4.416666666666669,FALSE
-61.41666666666667,4.250000000000003,FALSE
-61.25,4.250000000000003,FALSE
-61.083333333333336,4.250000000000003,FALSE
-60.91666666666667,4.250000000000003,FALSE
-60.75,4.250000000000003,FALSE
-60.583333333333336,4.250000000000003,FALSE
-60.41666666666667,4.250000000000003,FALSE
-60.25,4.250000000000003,FALSE
-60.083333333333336,4.250000000000003,FALSE
-59.91666666666667,4.250000000000003,FALSE
-61.75,4.083333333333336,FALSE
-61.583333333333336,4.083333333333336,FALSE
-61.41666666666667,4.083333333333336,FALSE
-61.25,4.083333333333336,TRUE
-61.083333333333336,4.083333333333336,TRUE
-60.91666666666667,4.083333333333336,FALSE
-60.75,4.083333333333336,FALSE
-60.583333333333336,4.083333333333336,FALSE
-60.41666666666667,4.083333333333336,FALSE
-60.25,4.083333333333336,FALSE
-60.083333333333336,4.083333333333336,FALSE
-59.91666666666667,4.083333333333336,FALSE
-51.41666666666667,4.083333333333336,TRUE
-64.25,3.916666666666669,FALSE
-62.583333333333336,3.916666666666669,FALSE
-62.41666666666667,3.916666666666669,FALSE
-62.25,3.916666666666669,FALSE
-62.083333333333336,3.916666666666669,FALSE
-61.91666666666667,3.916666666666669,FALSE
-61.75,3.916666666666669,FALSE
-61.583333333333336,3.916666666666669,FALSE
-61.41666666666667,3.916666666666669,TRUE
-61.25,3.916666666666669,FALSE
-61.083333333333336,3.916666666666669,FALSE
-60.91666666666667,3.916666666666669,FALSE
-60.75,3.916666666666669,FALSE
-60.583333333333336,3.916666666666669,FALSE
-60.41666666666667,3.916666666666669,FALSE
-60.25,3.916666666666669,FALSE
-60.083333333333336,3.916666666666669,FALSE
-59.91666666666667,3.916666666666669,FALSE
-59.75,3.916666666666669,FALSE
-51.583333333333336,3.916666666666669,TRUE
-51.41666666666667,3.916666666666669,TRUE
-64.08333333333333,3.7500000000000027,FALSE
-63.91666666666667,3.7500000000000027,FALSE
-63.75,3.7500000000000027,FALSE
-63.583333333333336,3.7500000000000027,FALSE
-63.41666666666667,3.7500000000000027,FALSE
-62.583333333333336,3.7500000000000027,FALSE
-62.41666666666667,3.7500000000000027,FALSE
-62.25,3.7500000000000027,FALSE
-62.083333333333336,3.7500000000000027,FALSE
-61.91666666666667,3.7500000000000027,FALSE
-61.75,3.7500000000000027,FALSE
-61.583333333333336,3.7500000000000027,FALSE
-61.41666666666667,3.7500000000000027,TRUE
-61.25,3.7500000000000027,FALSE
-61.083333333333336,3.7500000000000027,FALSE
-60.91666666666667,3.7500000000000027,FALSE
-60.75,3.7500000000000027,FALSE
-60.583333333333336,3.7500000000000027,FALSE
-60.41666666666667,3.7500000000000027,FALSE
-60.25,3.7500000000000027,FALSE
-60.083333333333336,3.7500000000000027,FALSE
-59.91666666666667,3.7500000000000027,FALSE
-51.75,3.7500000000000027,TRUE
-51.583333333333336,3.7500000000000027,TRUE
-51.41666666666667,3.7500000000000027,TRUE
-51.25,3.7500000000000027,TRUE
-63.91666666666667,3.5833333333333357,FALSE
-63.75,3.5833333333333357,FALSE
-63.583333333333336,3.5833333333333357,FALSE
-63.41666666666667,3.5833333333333357,FALSE
-63.25,3.5833333333333357,FALSE
-63.083333333333336,3.5833333333333357,FALSE
-62.91666666666667,3.5833333333333357,FALSE
-62.75,3.5833333333333357,FALSE
-62.583333333333336,3.5833333333333357,FALSE
-62.41666666666667,3.5833333333333357,TRUE
-62.25,3.5833333333333357,FALSE
-62.083333333333336,3.5833333333333357,FALSE
-61.91666666666667,3.5833333333333357,FALSE
-61.75,3.5833333333333357,TRUE
-61.583333333333336,3.5833333333333357,TRUE
-61.41666666666667,3.5833333333333357,TRUE
-61.25,3.5833333333333357,FALSE
-61.083333333333336,3.5833333333333357,FALSE
-60.91666666666667,3.5833333333333357,FALSE
-60.75,3.5833333333333357,FALSE
-60.583333333333336,3.5833333333333357,FALSE
-60.41666666666667,3.5833333333333357,FALSE
-60.25,3.5833333333333357,FALSE
-60.083333333333336,3.5833333333333357,FALSE
-59.91666666666667,3.5833333333333357,FALSE
-51.75,3.5833333333333357,TRUE
-51.583333333333336,3.5833333333333357,TRUE
-51.41666666666667,3.5833333333333357,TRUE
-51.25,3.5833333333333357,TRUE
-63.91666666666667,3.416666666666669,FALSE
-63.75,3.416666666666669,FALSE
-63.583333333333336,3.416666666666669,FALSE
-63.41666666666667,3.416666666666669,FALSE
-63.25,3.416666666666669,FALSE
-63.083333333333336,3.416666666666669,FALSE
-62.91666666666667,3.416666666666669,FALSE
-62.75,3.416666666666669,FALSE
-62.583333333333336,3.416666666666669,FALSE
-62.41666666666667,3.416666666666669,FALSE
-62.25,3.416666666666669,FALSE
-62.083333333333336,3.416666666666669,FALSE
-61.91666666666667,3.416666666666669,FALSE
-61.75,3.416666666666669,FALSE
-61.583333333333336,3.416666666666669,FALSE
-61.41666666666667,3.416666666666669,FALSE
-61.25,3.416666666666669,FALSE
-61.083333333333336,3.416666666666669,FALSE
-60.91666666666667,3.416666666666669,FALSE
-60.75,3.416666666666669,FALSE
-60.583333333333336,3.416666666666669,FALSE
-60.41666666666667,3.416666666666669,FALSE
-60.25,3.416666666666669,FALSE
-60.083333333333336,3.416666666666669,FALSE
-59.91666666666667,3.416666666666669,FALSE
-51.91666666666667,3.416666666666669,TRUE
-51.75,3.416666666666669,TRUE
-51.583333333333336,3.416666666666669,TRUE
-51.41666666666667,3.416666666666669,TRUE
-51.25,3.416666666666669,TRUE
-63.91666666666667,3.2500000000000027,FALSE
-63.75,3.2500000000000027,FALSE
-63.583333333333336,3.2500000000000027,FALSE
-63.41666666666667,3.2500000000000027,FALSE
-63.25,3.2500000000000027,FALSE
-63.083333333333336,3.2500000000000027,FALSE
-62.91666666666667,3.2500000000000027,FALSE
-62.75,3.2500000000000027,FALSE
-62.583333333333336,3.2500000000000027,FALSE
-62.41666666666667,3.2500000000000027,FALSE
-62.25,3.2500000000000027,FALSE
-62.083333333333336,3.2500000000000027,FALSE
-61.91666666666667,3.2500000000000027,FALSE
-61.75,3.2500000000000027,FALSE
-61.583333333333336,3.2500000000000027,FALSE
-61.41666666666667,3.2500000000000027,FALSE
-61.25,3.2500000000000027,FALSE
-61.083333333333336,3.2500000000000027,FALSE
-60.91666666666667,3.2500000000000027,FALSE
-60.75,3.2500000000000027,FALSE
-60.583333333333336,3.2500000000000027,FALSE
-60.41666666666667,3.2500000000000027,FALSE
-60.25,3.2500000000000027,FALSE
-60.083333333333336,3.2500000000000027,FALSE
-52.083333333333336,3.2500000000000027,TRUE
-51.91666666666667,3.2500000000000027,TRUE
-51.75,3.2500000000000027,TRUE
-51.583333333333336,3.2500000000000027,TRUE
-51.41666666666667,3.2500000000000027,TRUE
-51.25,3.2500000000000027,TRUE
-63.91666666666667,3.0833333333333357,FALSE
-63.75,3.0833333333333357,FALSE
-63.583333333333336,3.0833333333333357,FALSE
-63.41666666666667,3.0833333333333357,FALSE
-63.25,3.0833333333333357,FALSE
-63.083333333333336,3.0833333333333357,FALSE
-62.91666666666667,3.0833333333333357,FALSE
-62.75,3.0833333333333357,FALSE
-62.583333333333336,3.0833333333333357,FALSE
-62.41666666666667,3.0833333333333357,FALSE
-62.25,3.0833333333333357,FALSE
-62.083333333333336,3.0833333333333357,FALSE
-61.91666666666667,3.0833333333333357,FALSE
-61.75,3.0833333333333357,FALSE
-61.583333333333336,3.0833333333333357,TRUE
-61.41666666666667,3.0833333333333357,TRUE
-61.25,3.0833333333333357,FALSE
-61.083333333333336,3.0833333333333357,FALSE
-60.91666666666667,3.0833333333333357,FALSE
-60.75,3.0833333333333357,FALSE
-60.583333333333336,3.0833333333333357,FALSE
-60.41666666666667,3.0833333333333357,FALSE
-60.25,3.0833333333333357,FALSE
-60.083333333333336,3.0833333333333357,FALSE
-52.083333333333336,3.0833333333333357,TRUE
-51.91666666666667,3.0833333333333357,TRUE
-51.75,3.0833333333333357,TRUE
-51.583333333333336,3.0833333333333357,TRUE
-51.41666666666667,3.0833333333333357,TRUE
-51.25,3.0833333333333357,TRUE
-63.91666666666667,2.916666666666669,FALSE
-63.75,2.916666666666669,FALSE
-63.583333333333336,2.916666666666669,FALSE
-63.41666666666667,2.916666666666669,FALSE
-63.25,2.916666666666669,FALSE
-63.083333333333336,2.916666666666669,FALSE
-62.91666666666667,2.916666666666669,FALSE
-62.75,2.916666666666669,FALSE
-62.583333333333336,2.916666666666669,FALSE
-62.41666666666667,2.916666666666669,FALSE
-62.25,2.916666666666669,FALSE
-62.083333333333336,2.916666666666669,FALSE
-61.91666666666667,2.916666666666669,FALSE
-61.75,2.916666666666669,FALSE
-61.583333333333336,2.916666666666669,FALSE
-61.41666666666667,2.916666666666669,FALSE
-61.25,2.916666666666669,FALSE
-61.083333333333336,2.916666666666669,FALSE
-60.91666666666667,2.916666666666669,FALSE
-60.75,2.916666666666669,FALSE
-60.583333333333336,2.916666666666669,FALSE
-60.41666666666667,2.916666666666669,FALSE
-60.25,2.916666666666669,FALSE
-60.083333333333336,2.916666666666669,FALSE
-52.25,2.916666666666669,TRUE
-52.083333333333336,2.916666666666669,TRUE
-51.91666666666667,2.916666666666669,TRUE
-51.75,2.916666666666669,TRUE
-51.583333333333336,2.916666666666669,TRUE
-51.41666666666667,2.916666666666669,TRUE
-51.25,2.916666666666669,TRUE
-63.91666666666667,2.7500000000000027,FALSE
-63.75,2.7500000000000027,FALSE
-63.583333333333336,2.7500000000000027,FALSE
-63.41666666666667,2.7500000000000027,FALSE
-63.25,2.7500000000000027,FALSE
-63.083333333333336,2.7500000000000027,FALSE
-62.91666666666667,2.7500000000000027,FALSE
-62.75,2.7500000000000027,FALSE
-62.583333333333336,2.7500000000000027,FALSE
-62.41666666666667,2.7500000000000027,FALSE
-62.25,2.7500000000000027,FALSE
-62.083333333333336,2.7500000000000027,FALSE
-61.91666666666667,2.7500000000000027,FALSE
-61.75,2.7500000000000027,FALSE
-61.583333333333336,2.7500000000000027,FALSE
-61.41666666666667,2.7500000000000027,FALSE
-61.25,2.7500000000000027,FALSE
-61.083333333333336,2.7500000000000027,FALSE
-60.91666666666667,2.7500000000000027,FALSE
-60.75,2.7500000000000027,FALSE
-60.583333333333336,2.7500000000000027,FALSE
-60.41666666666667,2.7500000000000027,FALSE
-60.25,2.7500000000000027,FALSE
-60.083333333333336,2.7500000000000027,FALSE
-52.25,2.7500000000000027,TRUE
-52.083333333333336,2.7500000000000027,TRUE
-51.91666666666667,2.7500000000000027,TRUE
-51.75,2.7500000000000027,TRUE
-51.583333333333336,2.7500000000000027,TRUE
-51.41666666666667,2.7500000000000027,TRUE
-51.25,2.7500000000000027,TRUE
-51.083333333333336,2.7500000000000027,TRUE
-63.91666666666667,2.5833333333333357,FALSE
-63.75,2.5833333333333357,FALSE
-63.583333333333336,2.5833333333333357,FALSE
-63.41666666666667,2.5833333333333357,FALSE
-63.25,2.5833333333333357,FALSE
-63.083333333333336,2.5833333333333357,FALSE
-62.91666666666667,2.5833333333333357,FALSE
-62.75,2.5833333333333357,FALSE
-62.583333333333336,2.5833333333333357,FALSE
-62.41666666666667,2.5833333333333357,FALSE
-62.25,2.5833333333333357,FALSE
-62.083333333333336,2.5833333333333357,FALSE
-61.91666666666667,2.5833333333333357,FALSE
-61.75,2.5833333333333357,FALSE
-61.583333333333336,2.5833333333333357,TRUE
-61.41666666666667,2.5833333333333357,TRUE
-61.25,2.5833333333333357,TRUE
-61.083333333333336,2.5833333333333357,FALSE
-60.91666666666667,2.5833333333333357,FALSE
-60.75,2.5833333333333357,FALSE
-60.583333333333336,2.5833333333333357,FALSE
-60.41666666666667,2.5833333333333357,FALSE
-60.25,2.5833333333333357,FALSE
-60.083333333333336,2.5833333333333357,FALSE
-52.41666666666667,2.5833333333333357,TRUE
-52.25,2.5833333333333357,TRUE
-52.083333333333336,2.5833333333333357,TRUE
-51.91666666666667,2.5833333333333357,TRUE
-51.75,2.5833333333333357,TRUE
-51.583333333333336,2.5833333333333357,TRUE
-51.41666666666667,2.5833333333333357,TRUE
-51.25,2.5833333333333357,TRUE
-51.083333333333336,2.5833333333333357,TRUE
-63.25,2.416666666666669,FALSE
-63.083333333333336,2.416666666666669,FALSE
-62.91666666666667,2.416666666666669,FALSE
-62.75,2.416666666666669,FALSE
-62.583333333333336,2.416666666666669,FALSE
-62.41666666666667,2.416666666666669,FALSE
-62.25,2.416666666666669,FALSE
-62.083333333333336,2.416666666666669,FALSE
-61.91666666666667,2.416666666666669,FALSE
-61.75,2.416666666666669,FALSE
-61.583333333333336,2.416666666666669,TRUE
-61.41666666666667,2.416666666666669,FALSE
-61.25,2.416666666666669,FALSE
-61.083333333333336,2.416666666666669,FALSE
-60.91666666666667,2.416666666666669,FALSE
-60.75,2.416666666666669,FALSE
-60.583333333333336,2.416666666666669,FALSE
-60.41666666666667,2.416666666666669,FALSE
-60.25,2.416666666666669,FALSE
-60.083333333333336,2.416666666666669,FALSE
-55.25,2.416666666666669,FALSE
-55.083333333333336,2.416666666666669,FALSE
-52.41666666666667,2.416666666666669,TRUE
-52.25,2.416666666666669,TRUE
-52.083333333333336,2.416666666666669,TRUE
-51.91666666666667,2.416666666666669,TRUE
-51.75,2.416666666666669,TRUE
-51.583333333333336,2.416666666666669,TRUE
-51.41666666666667,2.416666666666669,TRUE
-51.25,2.416666666666669,TRUE
-51.083333333333336,2.416666666666669,TRUE
-50.91666666666667,2.416666666666669,TRUE
-63.25,2.2500000000000027,FALSE
-63.083333333333336,2.2500000000000027,FALSE
-62.91666666666667,2.2500000000000027,FALSE
-62.75,2.2500000000000027,FALSE
-62.583333333333336,2.2500000000000027,FALSE
-62.41666666666667,2.2500000000000027,FALSE
-62.25,2.2500000000000027,FALSE
-62.083333333333336,2.2500000000000027,FALSE
-61.91666666666667,2.2500000000000027,FALSE
-61.75,2.2500000000000027,FALSE
-61.583333333333336,2.2500000000000027,TRUE
-61.41666666666667,2.2500000000000027,TRUE
-61.25,2.2500000000000027,TRUE
-61.083333333333336,2.2500000000000027,FALSE
-60.91666666666667,2.2500000000000027,FALSE
-60.75,2.2500000000000027,FALSE
-60.583333333333336,2.2500000000000027,FALSE
-60.41666666666667,2.2500000000000027,FALSE
-60.25,2.2500000000000027,FALSE
-60.083333333333336,2.2500000000000027,FALSE
-55.91666666666667,2.2500000000000027,FALSE
-55.75,2.2500000000000027,FALSE
-55.583333333333336,2.2500000000000027,FALSE
-55.41666666666667,2.2500000000000027,FALSE
-55.25,2.2500000000000027,FALSE
-55.083333333333336,2.2500000000000027,FALSE
-54.91666666666667,2.2500000000000027,FALSE
-54.75,2.2500000000000027,FALSE
-52.583333333333336,2.2500000000000027,TRUE
-52.41666666666667,2.2500000000000027,TRUE
-52.25,2.2500000000000027,TRUE
-52.083333333333336,2.2500000000000027,TRUE
-51.91666666666667,2.2500000000000027,TRUE
-51.75,2.2500000000000027,TRUE
-51.583333333333336,2.2500000000000027,TRUE
-51.41666666666667,2.2500000000000027,TRUE
-51.25,2.2500000000000027,TRUE
-51.083333333333336,2.2500000000000027,TRUE
-50.91666666666667,2.2500000000000027,TRUE
-63.25,2.0833333333333357,FALSE
-63.083333333333336,2.0833333333333357,FALSE
-62.91666666666667,2.0833333333333357,FALSE
-62.75,2.0833333333333357,FALSE
-62.583333333333336,2.0833333333333357,FALSE
-62.41666666666667,2.0833333333333357,FALSE
-62.25,2.0833333333333357,FALSE
-62.083333333333336,2.0833333333333357,FALSE
-61.91666666666667,2.0833333333333357,FALSE
-61.75,2.0833333333333357,FALSE
-61.583333333333336,2.0833333333333357,FALSE
-61.41666666666667,2.0833333333333357,FALSE
-61.25,2.0833333333333357,FALSE
-61.083333333333336,2.0833333333333357,FALSE
-60.91666666666667,2.0833333333333357,FALSE
-60.75,2.0833333333333357,FALSE
-60.583333333333336,2.0833333333333357,FALSE
