lon,lat,adequabilidade
-60.41666666666667,5.083333333333336,0.03510440406391804
-60.25,5.083333333333336,0.09862676268562613
-60.41666666666667,4.916666666666669,0.021467297407427977
-60.25,4.916666666666669,0.02589672498252189
-60.583333333333336,4.750000000000003,0.028751253421280997
-60.41666666666667,4.750000000000003,0.021319685014118496
-60.25,4.750000000000003,0.024542730549708614
-60.75,4.583333333333336,0.04522084788248119
-60.583333333333336,4.583333333333336,0.04051440751717154
-60.41666666666667,4.583333333333336,0.03141195965411896
-60.25,4.583333333333336,0.02863394318906103
-61.083333333333336,4.416666666666669,0.050119630981303856
-60.91666666666667,4.416666666666669,0.08383025024472204
-60.75,4.416666666666669,0.06148571288867828
-60.583333333333336,4.416666666666669,0.07636501072443025
-60.41666666666667,4.416666666666669,0.043847676238510755
-60.25,4.416666666666669,0.03135103828681167
-60.083333333333336,4.416666666666669,0.02534797887492459
-61.41666666666667,4.250000000000003,0.12146953608898911
-61.25,4.250000000000003,0.16132307997904718
-61.083333333333336,4.250000000000003,0.18864461882039904
-60.91666666666667,4.250000000000003,0.19342639297246933
-60.75,4.250000000000003,0.14481348358094692
-60.583333333333336,4.250000000000003,0.14369549565017223
-60.41666666666667,4.250000000000003,0.10175801925361157
-60.25,4.250000000000003,0.04462838558247313
-60.083333333333336,4.250000000000003,0.0345774429384619
-59.91666666666667,4.250000000000003,0.026121140623581597
-61.75,4.083333333333336,0.10278555806726217
-61.583333333333336,4.083333333333336,0.22489300966262818
-61.41666666666667,4.083333333333336,0.31362221837043763
-61.25,4.083333333333336,0.24137659147381782
-61.083333333333336,4.083333333333336,0.27937942147254946
-60.91666666666667,4.083333333333336,0.261408856511116
-60.75,4.083333333333336,0.27289543151855467
-60.583333333333336,4.083333333333336,0.1900115504860878
-60.41666666666667,4.083333333333336,0.20761412233114243
-60.25,4.083333333333336,0.12346467897295951
-60.083333333333336,4.083333333333336,0.10318774208426476
-59.91666666666667,4.083333333333336,0.0412793077994138
-51.41666666666667,4.083333333333336,0.4695852756500244
-64.25,3.916666666666669,0.023540661525633156
-62.583333333333336,3.916666666666669,0.08752080835402012
-62.41666666666667,3.916666666666669,0.15525586605072023
-62.25,3.916666666666669,0.07384700463153422
-62.083333333333336,3.916666666666669,0.12006357908248902
-61.91666666666667,3.916666666666669,0.17679658234119416
-61.75,3.916666666666669,0.22014095187187194
-61.583333333333336,3.916666666666669,0.37439616918563845
-61.41666666666667,3.916666666666669,0.29961909651756286
-61.25,3.916666666666669,0.19946632385253907
-61.083333333333336,3.916666666666669,0.1789299175143242
-60.91666666666667,3.916666666666669,0.1493783850222826
-60.75,3.916666666666669,0.1523025378584862
-60.583333333333336,3.916666666666669,0.13355648815631865
-60.41666666666667,3.916666666666669,0.13955438435077666
-60.25,3.916666666666669,0.1785842463374138
-60.083333333333336,3.916666666666669,0.10834063179790973
-59.91666666666667,3.916666666666669,0.10897625386714935
-59.75,3.916666666666669,0.17819664366543292
-51.583333333333336,3.916666666666669,0.5445242643356323
-51.41666666666667,3.916666666666669,0.4713140785694122
-64.08333333333333,3.7500000000000027,0.019842995606942894
-63.91666666666667,3.7500000000000027,0.020646461474234455
-63.75,3.7500000000000027,0.021491883623298236
-63.583333333333336,3.7500000000000027,0.009979446820216254
-63.41666666666667,3.7500000000000027,0.07094487361609936
-62.583333333333336,3.7500000000000027,0.12633960793027654
-62.41666666666667,3.7500000000000027,0.11601219773292541
-62.25,3.7500000000000027,0.09981334209442139
-62.083333333333336,3.7500000000000027,0.18530316203832625
-61.91666666666667,3.7500000000000027,0.27148896604776385
-61.75,3.7500000000000027,0.08584509193897247
-61.583333333333336,3.7500000000000027,0.2491469256579876
-61.41666666666667,3.7500000000000027,0.23643105924129487
-61.25,3.7500000000000027,0.15688761025667192
-61.083333333333336,3.7500000000000027,0.1257223479449749
-60.91666666666667,3.7500000000000027,0.11813013851642609
-60.75,3.7500000000000027,0.17091267704963684
-60.583333333333336,3.7500000000000027,0.15086005330085756
-60.41666666666667,3.7500000000000027,0.13661408871412278
-60.25,3.7500000000000027,0.16427018046379088
-60.083333333333336,3.7500000000000027,0.18625479936599731
-59.91666666666667,3.7500000000000027,0.15630892366170884
-51.75,3.7500000000000027,0.5624676764011383
-51.583333333333336,3.7500000000000027,0.5429672330617905
-51.41666666666667,3.7500000000000027,0.5060278803110123
-51.25,3.7500000000000027,0.5195745408535004
-63.91666666666667,3.5833333333333357,0.011989697311673809
-63.75,3.5833333333333357,0.03390091025844413
-63.583333333333336,3.5833333333333357,0.024988111492257305
-63.41666666666667,3.5833333333333357,0.040762738604098556
-63.25,3.5833333333333357,0.08566083908081054
-63.083333333333336,3.5833333333333357,0.13061916030364956
-62.91666666666667,3.5833333333333357,0.022908202884741477
-62.75,3.5833333333333357,0.01705294587011235
-62.583333333333336,3.5833333333333357,0.08310739325825126
-62.41666666666667,3.5833333333333357,0.173917755484581
-62.25,3.5833333333333357,0.11201350092887878
-62.083333333333336,3.5833333333333357,0.11641595512628555
-61.91666666666667,3.5833333333333357,0.2107387028634548
-61.75,3.5833333333333357,0.3442972034215927
-61.583333333333336,3.5833333333333357,0.335934516787529
-61.41666666666667,3.5833333333333357,0.20127276182174683
-61.25,3.5833333333333357,0.16151566952466964
-61.083333333333336,3.5833333333333357,0.1420238919556141
-60.91666666666667,3.5833333333333357,0.13970185369253157
-60.75,3.5833333333333357,0.14149651005864144
-60.583333333333336,3.5833333333333357,0.13552402406930925
-60.41666666666667,3.5833333333333357,0.11893751099705696
-60.25,3.5833333333333357,0.1315946102142334
-60.083333333333336,3.5833333333333357,0.12246004715561867
-59.91666666666667,3.5833333333333357,0.09512711092829704
-51.75,3.5833333333333357,0.5855040550231934
-51.583333333333336,3.5833333333333357,0.6264327466487885
-51.41666666666667,3.5833333333333357,0.5662681013345718
-51.25,3.5833333333333357,0.5084864586591721
-63.91666666666667,3.416666666666669,0.013331847703159382
-63.75,3.416666666666669,0.009536291190306656
-63.583333333333336,3.416666666666669,0.015429055339518527
-63.41666666666667,3.416666666666669,0.015493355157741463
-63.25,3.416666666666669,0.028189620445482434
-63.083333333333336,3.416666666666669,0.08278213776648044
-62.91666666666667,3.416666666666669,0.10230496916919947
-62.75,3.416666666666669,0.07652781005017459
-62.583333333333336,3.416666666666669,0.08479467295110225
-62.41666666666667,3.416666666666669,0.04579422834794968
-62.25,3.416666666666669,0.10504911467432976
-62.083333333333336,3.416666666666669,0.16239251866936683
-61.91666666666667,3.416666666666669,0.22503223046660423
-61.75,3.416666666666669,0.27069968953728674
-61.583333333333336,3.416666666666669,0.2286726325750351
-61.41666666666667,3.416666666666669,0.20417921841144562
-61.25,3.416666666666669,0.1580091819167137
-61.083333333333336,3.416666666666669,0.14116151109337807
-60.91666666666667,3.416666666666669,0.11963168978691101
-60.75,3.416666666666669,0.13357336744666098
-60.583333333333336,3.416666666666669,0.11566763296723366
-60.41666666666667,3.416666666666669,0.11249544844031334
-60.25,3.416666666666669,0.14330694526433946
-60.083333333333336,3.416666666666669,0.11457694955170154
-59.91666666666667,3.416666666666669,0.1488607980310917
-51.91666666666667,3.416666666666669,0.5801307916641235
-51.75,3.416666666666669,0.6666058301925659
-51.583333333333336,3.416666666666669,0.6561308622360229
-51.41666666666667,3.416666666666669,0.634363842010498
-51.25,3.416666666666669,0.6149053335189819
-63.91666666666667,3.2500000000000027,0.012748564491051839
-63.75,3.2500000000000027,0.011996588849433465
-63.583333333333336,3.2500000000000027,0.016832803254874306
-63.41666666666667,3.2500000000000027,0.013361260090459837
-63.25,3.2500000000000027,0.016491914103971793
-63.083333333333336,3.2500000000000027,0.06908200979232788
-62.91666666666667,3.2500000000000027,0.05546323582530022
-62.75,3.2500000000000027,0.07822091802954674
-62.583333333333336,3.2500000000000027,0.08804081007838249
-62.41666666666667,3.2500000000000027,0.07914273142814636
-62.25,3.2500000000000027,0.08100729510188102
-62.083333333333336,3.2500000000000027,0.10012285262346268
-61.91666666666667,3.2500000000000027,0.16817891746759414
-61.75,3.2500000000000027,0.2012217529118061
-61.583333333333336,3.2500000000000027,0.21369677782058716
