temperatura_media,precipitacao_anual,elevacao,ph_solo,argila
20.11399081526677,1302.1006375743334,548.0355328414589,5.024834666784029,65.82045168615878
18.582068619498916,1280.0224781169031,1499.0738075226543,5.9020189154432225,45.46269327402115
27.02913671114834,1791.0098797116686,1068.5655151493847,5.00683983159775,14.784719068557024
19.9231717024577,1733.9124335716326,1452.9539544135332,5.126211159939045,60.70111405104399
22.92927674054184,525.328612624784,529.2914000339806,6.04206922463236,11.787062338553367
30.09839975054223,2320.286727859688,253.9533989969641,5.167065023262838,58.8795831752941
21.04511087017136,1924.862867992595,1599.5179845951498,5.482900834779205,33.44496766105294
18.895016039002268,3008.1036865741644,14.913007523864508,6.213305667399057,18.604272031225264
18.179337066368173,2142.5991190255486,1024.4171753525734,4.65609372308101,49.99346579425037
16.992581093963004,1576.5203455190035,1741.590341879055,6.616705707230424,47.1151699218899
27.4427078677168,3198.695573479048,484.5397740136832,6.929368821995102,36.9257937092334
20.12587092673404,3216.1130119577538,1771.1281271651387,5.930136875030316,58.39597675483674
25.411982569165467,1190.6440918549104,63.70107773691416,5.7953518218957765,62.23641300573945
23.049658139251868,2034.515977977712,464.35757484287024,5.15250483261474,69.1709638107568
20.373223405340426,1694.376540683925,467.80401854775846,5.843672988978224,34.1581945726648
26.02743471377715,1893.5255732770063,1706.739277811721,5.1486124812775405,31.127915866672993
20.701439124106003,1913.771364284407,1763.3209296036512,5.701718872776132,17.313919067382813
12.167853109839552,1169.049768565474,1321.892754547298,5.0193617942312105,69.43678576964885
25.253032920437516,1942.7947901212808,517.4635619390756,6.05188265022135,66.14378294441849
19.900455129638985,2674.623681570898,736.1264131497592,5.983958188674579,66.34179103188217
18.640185876556657,1717.9549979325986,362.8397664986551,6.370099305635929,34.4489261507988
18.988534002093814,1718.536644650773,1379.8554464243352,6.887546798700416,56.3308198004961
15.883215531771894,2499.2860031687333,1337.5888916663826,5.047490715766598,33.29291879199445
18.392743626333136,2249.1981203414744,897.2304855007678,6.176332504559145,11.95767446886748
17.87914511246761,975.7525908093576,1206.8992720451206,4.500912787033354,33.772857333533466
13.189927671551118,1914.2784866310935,1354.4330284930766,5.179761368946384,67.53541165031493
23.172288416248264,2626.773617338866,1392.9532539099455,6.161826679225925,41.33984860498458
21.34557824888582,2507.638174959571,1089.30474082008,4.983127594741659,50.427559446543455
17.338667236933553,2009.975801907115,702.9283383395523,5.741948489914533,10.61240119393915
25.39154878978818,2160.6104035564467,1207.9036314971745,4.86968871427331,40.3357942821458
21.012134703581236,1201.5323939056582,1564.5740607753396,5.240754507119458,55.16742697916925
20.46313855309596,1950.0657834406863,785.5251716449857,5.471442151484957,37.10241749417037
26.929930384595647,1322.7755324060888,216.8574198614806,5.071376863515769,55.87699456140399
24.170185808583017,1570.990965951528,1114.1160471830517,4.137903537128543,43.754944945685565
24.691577071133363,2267.8018418898014,864.915751805529,5.670167430669303,54.12434353958815
21.76553833234964,1231.5534441544285,1663.0075613502413,5.832430066783169,53.81974583491683
24.916038114038297,1933.4591254365291,433.2108333706856,5.595700201842799,30.429412801750004
19.559352649639887,2014.1660197357717,1397.6668360177428,5.157876592018183,51.8495337292552
18.71541474851781,1827.455984919815,1353.5781988408417,6.130142560082306,42.3731980426237
18.82511090182274,2711.0944109177076,1217.6683647092432,6.2542749620429925,62.73511523380875
18.241886979279514,1288.826335712375,993.0950350128114,3.838430400765058,14.53935959842056
19.939884019533626,2103.0651307178,1076.1489561293274,6.28720238627038,32.59821771644056
14.259651653083589,1755.5347162746664,1559.5876468811184,4.254316576992542,48.42965825460851
30.00098401330693,1669.583878083038,891.6132826823741,5.258814746295201,11.519390870817006
23.53861158758471,2032.0456169261904,1764.4121352117509,4.723578820368506,22.41690360940993
19.132942355922165,1289.799704658035,124.8744370881468,5.058925951953835,48.02830458153039
19.38644425355468,1143.2745417407973,1000.6721350830048,6.421818638106969,64.36376442201436
21.110761548750997,1552.7595622582885,340.872345585376,5.874159371798851,39.75374852772802
25.518990072864344,2675.878574877724,533.6234668269753,5.845728660019317,20.636130115017295
19.12510147630744,1827.88238730626,1513.8074192684144,4.045405298058631,55.28097217902541
23.90569570928699,1965.717199113943,369.1927822306752,5.637427739919095,11.18458189535886
20.739129894245796,1705.0766811612302,1048.8943614531308,5.940162207711729,47.19068730715662
21.68870230044167,2035.2463659769128,713.2719567976892,6.102663000375531,44.11242047324777
27.824324244421906,1324.160228491427,550.0282972119749,4.818726854667339,19.0820646379143
20.546737495025397,2378.9552332843205,850.0595207791775,6.1562801364214605,13.089520670473576
26.05233728938757,2092.3526301206757,1337.8483761101961,4.523355955193313,12.51420421525836
12.530249307391149,1396.7735886541475,1758.2464918959886,6.717120113213433,20.60461434070021
25.49463020137404,1827.276622905996,281.2749323900789,4.940955996829525,24.692457746714354
23.796517594096645,2158.1658097495615,232.96646042726937,6.035517070738543,57.35865036956966
21.72874603974847,2078.8654910273017,1045.006745075807,5.722537941594805,20.41751740965992
24.77795238641468,2540.9670079384405,246.86851487495005,4.75547963767098,68.16517858300358
20.899925387307775,1493.5061225525749,363.5936000850051,6.300981059248017,39.47411724366248
20.822265516691015,2358.0683077451968,614.9683162104338,5.523363789839174,33.783961148001254
18.48983335545695,2318.2740049706094,478.62170403823256,6.072885442393492,40.59157442767173
15.816270793739392,1718.7584340485728,1298.8547667860985,5.652734460075544,60.0632787682116
21.4584605500387,1312.0366535890576,1251.8846718594432,6.10794807668694,13.365981932729484
21.504111988293737,1255.4274045577415,1429.5757087413222,5.515176364628654,15.051993122324347
22.729878914130182,2028.8934789724856,494.0459975972771,6.28066005478511,65.95890826545656
26.70650551683102,1764.436633139553,327.52145156264305,5.253473394562212,67.49377742409706
29.70227894042528,2689.551333425725,832.6866006944329,5.8691018227741605,33.80075170658529
19.06293192083988,2067.5689802481024,990.9811383113264,5.76500006557076,39.87823099363595
11.400648840918782,1614.0275624182525,1120.8918855059892,6.090701843968866,34.02755107264966
25.41532960891974,1287.228875751443,869.2081629764289,5.065270253530193,23.063841024413705
20.462109689237888,1508.799162697374,233.6957534775138,5.6243840485075065,54.91883354727179
16.474382776121132,1971.4441964486657,1591.1942526698112,5.093884444607705,49.27100794855505
22.74916866846499,1574.532676471675,1784.3722701072693,6.1360464780134105,41.227168501354754
18.20629461727323,2057.115060115345,1551.5377848409116,5.054319534367442,22.551159248687327
14.514975274790851,1632.830973915109,1534.0512920636684,6.712567087463723,54.181278916075826
22.687180440103266,1747.2200456027622,679.3444929644465,6.053260121427381,41.20405112858862
20.112221451036095,1434.7451635960865,1110.7376997359097,5.490404414802312,20.02051225397736
21.224007823996317,2752.521792454352,933.0163065344096,6.344337532644078,42.431871546432376
25.341703870778296,1966.310865735197,66.47257790900767,5.440786341903224,32.665968080982566
18.50498472658664,1915.3168202497257,1337.4583820812404,5.894283597145224,62.729383925907314
22.028392271090063,954.0687925579664,1516.3713076617569,5.86973608001057,62.18351203482598
22.852831039979108,2129.8959497746637,88.40757091529667,5.796126902687227,27.12976094800979
20.503366134008925,1288.188205560144,1607.9205738846213,5.082265039203622,28.009531190618873
26.345197807302103,1354.2392128228512,680.7194150984287,4.624409005679162,31.22222207020968
21.984678735496203,2259.1705855108244,1252.0157426130029,4.322879503158319,37.787103592418134
18.822792300358373,1573.649676745885,1291.1604525055736,5.18059254869911,42.96038834378123
24.90959576134858,925.8138599984096,1228.5449041519314,5.977955234541727,38.72444207314402
26.351821100858224,2684.9520549446775,540.7314409967512,5.332673761548026,58.91442611813545
24.559422651085068,611.2965373037398,544.7217289824039,4.657654346572441,20.91658606659621
22.383930789605692,2086.4057649297924,856.9987169466913,7.009534321365057,68.25959910172969
21.22657028250509,2308.624624542305,87.2684711124748,5.991406596134026,48.22270015254617
26.787862766076536,1484.5160666697327,884.9156760144979,6.862632670185942,66.59178959205747
18.420388143316497,2022.1435257057772,1059.524502698332,6.3491254476049015,41.22502013575286
31.48227959849685,2019.5651941942776,422.3507911898196,5.072034617144842,59.892198466695845
24.921395957532773,2320.3115764572563,1736.3488490693271,5.21165515772725,68.26388789806515
22.19322739737853,2042.049693976261,287.9903887398541,4.491523315211202,11.710915095172822
16.78803128604917,1677.5581104537375,1035.4283709079027,6.0183314171767766,20.5420995503664
18.88609579908453,2257.9960289701057,757.4259820394218,6.636561476559136,59.69580037519336
24.36641441080949,2200.311178254883,220.37347527220845,4.855660585349182,47.4437253549695
21.04609236644143,1331.7154829321037,655.7133732363582,4.658461647226576,56.46407937631011
17.216708340747196,1099.606283002135,1797.707087220624,6.117874647855137,56.00077800452709
15.88493974793738,1880.138769996589,1436.1953276675197,4.438464675079489,24.559122608043253
21.93069093784541,1663.0188126124087,629.7327209729701,6.845128090437979,24.3498596502468
15.800706026840608,1307.2304437188518,1686.558698443696,5.900495044464374,27.163637024350464
13.476966406290463,1841.9653397575164,1283.75528245233,4.299573462313011,14.588823849335313
19.804777569269927,1140.001736756547,891.4387831930071,5.748443227012696,15.128568289801478
23.28986148284831,1880.6131756630996,1462.0416511315852,5.573627306067696,44.01738262735307
18.161976407649018,1487.5358062290402,1178.8785806391388,3.7721105267707298,39.6996768983081
24.48382953157772,2278.5821370962403,649.3425857741386,5.470699378773233,26.523073138669133
14.980038785779971,3012.244570580767,849.4767936877906,5.0889174624930735,42.166402507573366
20.54662052748783,1342.010378156604,1077.0438701380044,4.878892105069922,40.84041437134147
22.156149727752407,2328.8320854714875,1307.1596960071474,5.667101773825477,12.385226939804852
23.28221490130432,2212.5748638841415,640.7995157875121,6.095623211605665,35.65418384037912
21.255721147298303,1764.9028878473207,1055.6612097658217,6.708906183249836,13.414025716483591
18.64751659215214,1573.1768129714928,929.8864582087843,3.657244647733212,33.20755166467279
17.396203292689005,2587.653853418742,1068.326441058889,6.020527929466976,44.15547237265855
15.106829080600166,797.2710908818765,1598.885252326727,4.833354222065296,18.019321179017425
19.78809758660451,1478.4026042031685,1560.829600598663,6.3094311157663565,19.134253510273993
15.721614147197506,1081.5782781711123,1496.1624653544277,5.742103171910487,28.039917796850204
21.1644924244343,2497.6567194730387,291.09260025434196,6.5114700204423,32.94324980583042
21.18608340662679,1704.6482836775715,596.5159415267408,4.4620670859703395,21.968112932518125
26.374116763527795,1537.6644002651642,1667.110419133678,5.846241908340188,60.59228513855487
16.396989138831934,3392.022237033164,1665.0704181287438,5.706611536624243,28.629151885397732
