PC1,PC2,PC3
-0.8421397068347518,1.5298797135402242,-1.6824155923930353
-1.0576898844047928,0.43027438532449613,-0.7479317218456131
2.1636780114444907,0.9371349257430462,1.8850655494976798
-1.0195147099780193,-0.4755215666928422,-1.9441739330213803
-0.6647888763997036,3.7150964068741703,2.620556672464204
4.563446025634044,-0.4281916831019521,-1.3668825331838805
-0.2912488788807094,0.001963900201550378,0.9148656053671784
0.35852814098774427,-3.5562608478253184,1.7328313674469094
-1.4456327271459088,-1.7347436435048957,-0.2855662160370357
-2.0773450916248657,0.1648650195728385,-0.5731995256137985
4.131238790185149,-3.1321715329990565,0.6214930276523746
0.5188140190734761,-4.474817113226788,-0.836398339760829
0.9500802203777925,1.7752565735231318,-1.537787007200202
1.012174711956242,-1.239653390401434,-1.8447483221985213
-0.26012900240851833,0.2981836237580176,0.49256020223194175
2.143288048077684,0.42652696219918124,0.6669016667257508
-0.9688219993887801,0.5220547079107203,1.2153542650314242
-4.254309979536562,-0.171194972671317,-2.8816554495563844
1.7916703384969546,-0.32018669686075657,-2.2467727157246404
-0.06801752823967025,-3.226472042372034,-1.5459329409216989
-0.2560465739258011,1.1124385604936307,0.18937748402873456
-1.4836920388412496,-0.64859373362991,-1.1526429766856296
-1.754559590430666,-2.740562571592312,0.9553047126907239
-1.3801191889554154,-1.8942962564199473,2.5918369817467877
-2.498714956731774,1.9611598950355027,0.6712295756341647
-2.563436541992221,-1.5200967192385704,-2.3020680075034887
1.3561773911301642,-1.9003402700259755,0.09837881109371335
-0.12278868073784,-2.0717145873386316,-0.7972439773727382
-2.0765554658689798,-0.35680410723877676,2.6273671704376578
1.79952929658833,-0.5929025756970827,0.035836269618923916
-1.076219881651059,2.1616458804485448,-1.4935754941423576
-0.22105922555875948,-0.35550754310490257,0.07438033390045391
2.2178709798028375,2.0902746258934437,-1.404786422319698
0.34508086290545187,1.0088717123570594,-0.29858360419419006
1.8669017633273675,-1.1162102581889057,-1.1497861976016461
-0.5343122826775433,1.0598728205630075,-0.9449868796709855
1.8130846239804923,0.271038406813776,0.5052199872185169
-0.7808572468540497,-1.4903252994838636,-0.567497619745543
-1.1176920600556801,-1.1671803331537458,-0.31986672986769293
-0.17730235569131803,-2.880057655154144,-1.7515810199321864
-0.9492077703194943,0.9393445980926838,2.149256428084402
-0.6220381512888132,-1.246807085068798,0.6900052627286766
-2.703924804778785,-0.20143270334093596,-0.7565680043173526
3.4752863960022986,2.033183672831779,2.69122973625542
0.5104586569308135,-0.17210773364375506,1.6675878475059607
-1.5217925429583519,1.3079585217821554,-0.8860249194644922
-0.6273459947254518,0.5921279487062113,-2.3188087200167455
-0.12350671738128442,0.7603822464767761,0.012216072801972608
1.7990455132175593,-0.6387147435676791,1.6397257314101978
-1.2070744242583484,0.03875613185411867,-1.0303789941575774
1.049213634261264,0.25562525361405086,2.0027508423860145
-1.0419865659397192,-0.08220069863109614,-0.7972056768459677
-0.2138785563251518,0.13400905523005585,0.5449574792343552
2.864565413230602,2.258388265881151,1.9735351075906238
-0.36216141344660907,-2.152310745829361,2.0243804982759346
1.5049158527576034,-0.21065981182904464,2.128561471682638
-4.4443584819955895,0.17778761904300394,1.2017998368339455
1.4427919601518877,0.4411283813438629,1.02223364838799
1.973170795750669,-1.8727269619995115,-0.784677684479456
0.05471537869901324,0.037824388080547264,1.6418605377126614
2.3786852779236587,-1.3456889683527937,-1.44640104970512
-0.8540827316528202,1.1311494611936987,-0.1385304271282974
0.5441288791666344,-1.2846158425377947,0.9321618578686384
-0.5957550466212069,-1.1946942590604452,0.16469437754187483
-2.4499474816263898,-0.8839129896675052,-2.0704329948718034
-0.7021109415114007,1.7386517929513767,1.4649496021491826
-0.7930326031477279,1.347671873514492,1.788310968182865
0.36969921263918987,-0.44176654722593095,-2.465860213198102
2.3619807564259654,1.0165538819951148,-2.3841445915154553
3.5016753823033397,-1.657958982368647,1.1234447554953935
-0.9174811491623505,-0.23777596996747782,0.20105201901399875
-5.13677719286286,0.280511591380337,0.01122824858378059
1.4013169739574365,1.9965357187546242,1.2173911063087264
0.18323306189246213,0.9974679778593166,-1.6398458008652883
-1.4361559051524992,-1.4481631882866375,-0.7183326570301247
0.12093969839510708,0.2539881375318791,0.17232274927277577
-1.8321759705712506,-1.0352076823417244,1.7493547047097824
-2.9366060618111063,-0.4444387233674814,-1.6356697270390788
0.7401761913717227,0.5406211490092863,-0.19913080297732363
-0.9326093013764972,1.4254002058014528,1.3180630169286145
0.5161475839564869,-2.7842385343935896,0.19992706502104154
2.2936787706695254,-0.33830517634539314,0.34213546839215064
-0.6877453508273765,-0.31866171296688295,-1.7523078827854566
0.37235947439836664,2.4271303919356195,-1.8134074264332096
-0.044562934297017194,-0.8917010424563058,1.5969779604474716
-0.7102766427002865,2.201314388224545,0.3307733183096059
0.7507548842783707,2.608567682355244,0.645550342275516
1.5149692217227522,-1.0696422304570963,0.2541231516680429
-1.25071317035893,0.9546039057447939,-0.9085398596703189
0.9205407337969413,3.147644660468833,0.44746233951957104
2.70811350964629,-2.072174934279334,-1.390291950853223
0.5099906190233283,4.475075148400634,0.846455854458218
0.9641394658360825,-1.3556551814508175,-2.093830008355897
0.38717196117987024,-0.9246956329707506,-0.423826927761777
2.9646467763679802,-0.14081869914781014,-1.8681666639894288
-0.8022786845162074,-1.3479703251627846,-0.463300178329933
3.4730270292762233,0.4425583575058387,-1.577148930434889
1.6125878712919757,-1.2643984496083867,-1.7965178331489904
0.223672732756244,-0.0731795288270787,1.9753731174578988
-2.0406665089380382,-0.03682482595865445,1.4703928952732959
-0.583538887000156,-1.393563920159789,-1.3748613121897575
1.8738197947986064,-0.20019287226152338,-0.16849463702761258
-1.022699646908272,1.5328307734958793,-1.3462500239549446
-2.5278013670163504,1.4675656334528668,-1.460907047847794
-3.1986156334676203,-0.5047647049250336,1.3992155689631298
-0.04251986638465748,0.6476676187037322,1.2905077102059614
-3.5202255062104304,1.2623434222907297,0.4504453898692228
-3.238334817021148,-0.5122792571562239,1.7245706165256387
-1.582311530164245,2.18529213467518,1.440705206058435
0.51547225792316,-0.6349275626890294,-0.44583580506693443
-1.3994050337578015,0.4505250830359913,0.20958902847996463
1.538869767131657,-0.516407255127872,1.531361990182976
-1.544028655529208,-4.092116330831425,0.2711166644775833
-1.0045158292825898,1.0550947788519802,-0.2548054909320414
0.3627519926019365,-1.5883985373112006,2.3742312759074515
0.9400106683369549,-1.022931427541856,0.39099048720847274
-0.637839663373825,0.9474255090572845,2.1486340306238323
-1.137391581710584,0.4081514728792486,-0.012891323187583403
-1.5235846204317702,-2.509743187460643,-0.47498243874230217
-3.7613028102861694,1.9672671682462097,1.4628152103610499
-1.6834394003976794,0.9291651090375639,1.2245235278087967
-3.329819708719826,1.3497487464774864,0.8222775660437878
0.384138502671904,-1.9686184247966956,0.8266083179083965
-0.25605007404996394,0.30532619040401693,1.4184663031534295
1.055459203578455,1.1368489076598642,-1.6934275100215888
-1.4384171388350993,-4.616147265831497,1.1878313946998809
-0.27072849479484656,0.2507733995848853,1.2733680130181955
-1.0472374995416471,0.02313579249195242,-1.0565275275514006
-1.8896015150932408,-1.3992768724483613,0.5334056444853359
0.9619862827681152,2.794580141314106,1.5929913862805114
3.4586180719852155,0.37894542569367073,-0.8884837660972846
0.6329290202236757,1.0909762818756366,0.5638468864189834
0.26860413149408746,-0.1476215841501397,1.9974844136764396
-2.128347166869704,0.7547774413351829,-2.1832406069807964
-4.294665758749581,0.7131606138111205,-2.2036159847389207
2.4089330151131745,2.087327535412369,-2.0215117890004466
-0.6983113799183599,0.2945837377123846,-2.003749765010367
2.24609823477993,-1.9555122154286433,0.20843807059482264
4.505616138387135,-0.9623414476816217,-1.6286952573076992
-3.1996952243181642,-0.6515084788809011,0.8721931373708234
0.7222937065256995,1.2456367233040506,0.5299555976871837
-1.271198973063649,0.15105382015502292,-1.2946533491264205
-2.44045877555264,-0.24046325222992526,1.4378311614104728
-1.5680786764261092,-0.43609614091734306,-0.6999840654364823
-1.665924942919597,-0.813353858767153,-0.7296424097810813
-2.0191258490053356,0.6991204102870875,-1.0082406061965004
-1.4264345340266615,0.6707176774122983,-1.6767958602440052
2.1494906640777502,-1.3059316219211285,-2.193241771449302
2.7514927036787564,1.485473063175823,-2.2655390799041193
-1.1533364993310282,-0.19914892448077753,1.1334608722989947
1.7347278699791948,1.4027699664347884,-1.6253230703096366
1.8841377675147295,1.9649683411315133,-0.596555569609988
-0.8657407073705566,-0.8354565422545452,0.6962383943253669
-2.8034614424431257,0.24657995355148446,2.2998758553813055
1.7405129131586383,-1.5333834306987044,2.3573697664659865
-0.6702528255114532,-1.5910477134285472,1.316596807716912
1.034421657243105,0.7631861170120792,-1.4488632815922147
-1.0232250858553564,0.12309538233162151,1.2245606030194152
2.2460806227714216,2.3351851779331074,-2.4043383206368762
-1.8589097054819543,1.0095669681053447,-0.38629939197768315
3.4787155641397423,-1.1518621393414494,2.1425963733420814
-1.2260414447852457,0.9822828489409844,2.0254219109643414
-2.4335817051183617,0.05023261354373339,1.2093145375671672
6.031697597455738,1.4137847420746685,-1.325268013296593
-1.1507384701482957,-0.14067292996908895,-2.5153467147444135
0.0025390871507392013,3.678567560454569,1.0883730245995706
0.9931638722886156,-1.015802652656773,-1.7409616178475025
-0.9321152729190278,-1.168492574872229,1.2396709441453884
0.5111918605730337,2.701687027884456,-0.6194736113045607
-0.009741554842543701,-1.8121887289429988,2.065174013570706
0.8271146696840348,-0.269556623728631,1.8949736645142834
-0.8454383814445672,-2.3351379811388795,0.18329813763888014
0.19031127719140317,1.4223554066523443,0.6940481618211406
4.585588338621951,1.1545540092778401,0.33834159773138384
-0.8245762672061081,-0.033713276763860454,-1.4888454587239481
-1.7397118048922604,-1.9284374937795978,-1.200264459691146
1.342786105106085,0.878366394910606,-2.359325106147595
0.8195083348476749,0.5317121691695745,2.7669731077181994
1.2477872024104952,2.6055040281090647,-0.3080002551367747
-0.8727865601703133,1.5570589056452362,0.23426618094750856
-2.4828146659831956,-0.8845740850583397,1.114464360713057
1.051768506103138,1.247443030326803,0.9393816479568327
-0.9136805366848313,-0.4651592863167312,-0.5199451353774669
-2.180266396033993,0.20968474914318036,-2.117617280643742
1.1393579857522365,-0.5323474464814346,-0.3482252820333262
-0.14077370805737077,-1.1352821994459303,1.8279493717386064
1.4048870996837264,1.859291305783244,0.606864929340679
0.9976786148702688,1.5801993047788985,1.8517783789485625
2.1573935977492584,-1.0502609302327328,-0.7344540014110912
-2.2130939630888182,2.352793664269244,-3.0306703223493456
1.593671979093899,0.5044336534874501,-2.4855842107809627
-0.36746246476250616,-3.719109139506443,0.464034015627648
1.592436720683116,-3.017951046451002,0.7251996723866221
-1.9291357509272073,-1.1626402227806818,-1.2321664080279149
-2.5442696095010486,1.3236114368866674,-1.4702418168586175
4.959475562792111,0.7901910674959346,0.48247426866410015
0.018660130874325345,1.5183786048684842,-0.26373852738009196
-2.4003643061411877,-3.0888638088930502,-2.007684328684224
-1.4675602404719905,0.9053970185143657,-1.098375945301058
-2.300936298886976,-1.1788637657191172,0.28139182143840324
4.327648393486233,0.15069565249778388,0.5869341856885419
2.6238916643169237,2.3239360626627645,1.219029954698348
-0.4043270171146642,-1.2627811577253507,-1.7580260834945627
-0.0028797683532834108,1.6277941335363302,-1.7545592546198
-1.8143469434294286,-1.3827741733219159,-0.4499967032097315
-0.5676957916176851,-1.9737699698273217,-1.5396186390393416
-1.6863976930447666,1.4990932669767951,0.539656865577512
-1.4228246666507975,-1.609963648991157,-0.2772091127209648
1.9707724064883165,0.8523373030208428,-0.878642828540239
0.9033037763662106,0.0038437815942841437,0.46201690297793396
1.3896841144151275,0.453518410593179,-1.6084952102217662
-0.21618434767114136,0.32392231622896556,-0.6822128630593893
2.425746279265086,0.3596652677994415,0.018229475736222744
-1.4451116630935483,1.7864476634843347,1.5202271868855979
-1.3256353415999496,0.5658400398104276,2.2710849561948465
2.163996147617476,-1.0015143715744106,-1.4332644254474505
-1.509346233343624,2.186062361137082,-2.626575640479565
-1.5724743456374841,1.886858311174792,-0.7543931920528225
-2.7066453864652216,1.3097359561902109,0.4155922561016589
-1.7199140849291656,2.1949641128807826,-2.7801020089475275
-0.8232145685083803,-0.93405789121625,0.9333176700144007
0.5450822056901963,2.0823119093901195,-0.12863244990408898
1.7132485134799165,3.309492573834867,-2.164097950391357
1.480799884795569,2.1355983742787013,-0.12429542859339524
-0.16813178519325508,0.8518748565628668,1.9394255954122228
0.29130160472410815,-1.0653910247634915,-1.273087450299468
-2.126957987257921,1.3626398967031894,2.066170019663825
-0.2894941473723112,-2.021336147498448,1.2013741379818965
0.8172588125747262,-1.117213313163274,1.3567891474038416
-1.480659986863664,-0.6831144416272943,1.7966479855092994
3.8102887654433317,2.4918235394668224,2.191146534336108
0.6842882011900011,-4.071048881460783,0.5570192009430015
1.224450349403513,-0.6808773331010624,-1.3735196857447218
-3.3047748336818494,1.5072907561206619,1.7923650590760403
-0.8981037170021754,-0.3946873127526252,-1.7804532636444148
-2.608110928872368,1.7359301446210231,-2.1119915778226477
0.6773692299605705,-0.09342769840312548,-1.126309580180182
1.687357085225987,0.3593055669014005,-1.12492175364777
0.5796697314465412,-0.8703218620165755,0.5172844685801969
-1.406495860489377,-1.1658929989327291,1.5841304897122708
-1.0845372515036285,0.13929396182581338,0.8375816614868299
-1.2540562395639552,-1.0113645832051845,0.15094397530457063
3.6760110011096327,-0.8557659273041076,1.3769499444184805
