lon,lat,MESS,variavel_limitante,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,cenario
-51.416666666666664,4.083333333333333,-4.14066833906892,bio5_temp_max_mes_quente,43.45099971417338,-4.14066833906892,29.812343267746915,29.471697897281288,24.156322260012573,0.5807200929152149,0.5334254622305102,ssp585
-51.58333333333333,3.916666666666667,-3.5068409761461763,bio5_temp_max_mes_quente,44.798577313154546,-3.5068409761461763,27.060084715792183,31.132075471698112,24.459770465719288,1.8583042973286876,3.739556107443796,ssp585
-51.416666666666664,3.916666666666667,-5.5787706370674375,bio5_temp_max_mes_quente,45.19314729461917,-5.5787706370674375,28.79835591885288,29.471697897281288,24.156322260012573,0.8130081300813008,1.0956881785290953,ssp585
-51.75,3.75,-2.45798948448446,bio5_temp_max_mes_quente,46.4494509822079,-2.45798948448446,27.458435812114196,32.377358202664354,25.47126506936961,5.342624854819976,7.817521859237915,ssp585
-51.58333333333333,3.75,-5.215244061090138,bio5_temp_max_mes_quente,46.85732245414298,-5.215244061090138,30.53662712191358,30.301885784796948,22.84137945065553,1.9744483159117305,6.340461660161384,ssp585
-51.416666666666664,3.75,-6.495711810072705,bio5_temp_max_mes_quente,47.19827744880357,-6.495711810072705,32.96296296296296,29.471697897281288,22.639081231478986,0.9291521486643438,3.03732436976457,ssp585
-51.25,3.75,-5.372338597636709,bio5_temp_max_mes_quente,49.196985911709184,-5.372338597636709,36.004935056584365,26.981132435348798,19.40229920135147,0.6968641114982579,0.3233645248002539,ssp585
-51.75,3.5833333333333335,-1.0713356472049445,bio5_temp_max_mes_quente,47.30868963630648,-1.0713356472049445,29.196707015174898,35.28302030743293,25.673561534662355,8.130081300813009,8.213090992952473,ssp585
-51.58333333333333,3.5833333333333335,-1.985036745393939,bio5_temp_max_mes_quente,48.00552903528854,-1.985036745393939,30.826340663580247,32.377358202664354,24.459770465719288,6.155632984901278,8.447831682628168,ssp585
-51.416666666666664,3.5833333333333335,-7.837299152180423,bio5_temp_max_mes_quente,49.36815466115804,-7.837299152180423,34.95472849151235,28.226415166315043,21.121838449061602,1.8583042973286876,5.3736001656491315,ssp585
-51.25,3.5833333333333335,-6.746670332205853,bio5_temp_max_mes_quente,48.06687459312247,-6.746670332205853,36.51193375450103,25.735849704382556,19.70574740705819,1.0452961672473868,1.184157802495648,ssp585
-51.916666666666664,3.416666666666667,0.18659885419172406,bio5_temp_max_mes_quente,46.30537604360663,0.18659885419172406,35.20823286394033,31.547168515763193,23.24597764289242,12.427409988385598,4.581034476345403,ssp585
-51.75,3.416666666666667,-0.15120349142607475,bio5_temp_max_mes_quente,48.232766921074706,-0.15120349142607475,33.61481843171296,34.03773757646669,24.358620479189117,11.149825783972126,7.391179307745337,ssp585
