lon,lat,MESS,variavel_limitante,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,cenario
-51.416666666666664,4.083333333333333,0.5334254622305102,declividade,36.93411197498992,24.171547233908857,20.50164367926955,30.830188967146963,26.18505719064296,0.5807200929152149,0.5334254622305102,ssp245
-51.58333333333333,3.916666666666667,1.8583042973286876,elevacao,38.2022773853229,24.805374596831598,17.53045227301955,32.62264323684404,26.51264409909303,1.8583042973286876,3.739556107443796,ssp245
-51.416666666666664,3.916666666666667,0.8130081300813008,elevacao,38.57359429995957,22.733444935910338,19.406999501671812,30.830188967146963,26.18505719064296,0.8130081300813008,1.0956881785290953,ssp245
-51.75,3.75,5.342624854819976,elevacao,39.755864476627245,25.854226088493316,17.960491415895063,33.96698213973135,27.604598122081537,5.342624854819976,7.817521859237915,ssp245
-51.58333333333333,3.75,1.9744483159117305,elevacao,40.139701644132934,23.096971511887638,21.283536683384774,31.726416101995504,24.765518013088183,1.9744483159117305,6.340461660161384,ssp245
-51.416666666666664,3.75,0.9291521486643438,elevacao,40.46056533461429,21.81650376290507,23.902884275334362,30.830188967146963,24.5471261561602,0.9291521486643438,3.03732436976457,ssp245
-51.25,3.75,0.3233645248002539,declividade,42.34149507116788,22.93987697534107,27.186826855066872,28.141509361986845,21.0528739841505,0.6968641114982579,0.3233645248002539,ssp245
-51.75,3.5833333333333335,8.130081300813009,elevacao,40.56447811610319,27.24087992577283,19.837038644547324,37.10377531231574,27.82298822512572,8.130081300813009,8.213090992952473,ssp245
-51.58333333333333,3.5833333333333335,6.155632984901278,elevacao,41.22024732264556,26.327178827583836,21.596297903806583,33.96698213973135,26.51264409909303,6.155632984901278,8.447831682628168,ssp245
-51.416666666666664,3.5833333333333335,1.8583042973286876,elevacao,43.691796776131,20.474916420797353,26.053090036651234,29.485848264874154,22.909195121677442,1.8583042973286876,5.3736001656491315,ssp245
-51.25,3.5833333333333335,1.0452961672473868,elevacao,44.91640103224801,21.56554524077192,27.73415396733539,26.797170459099537,21.380459138716773,1.0452961672473868,1.184157802495648,ssp245
-51.916666666666664,3.416666666666667,4.581034476345403,declividade,39.62028089541118,28.4988144271695,26.326748569315843,33.07075500488281,25.202299973060345,12.427409988385598,4.581034476345403,ssp245
-51.75,3.416666666666667,7.391179307745337,declividade,41.43409373247839,28.1610120815517,24.606581950874485,35.75943281065743,26.40344729368714,11.149825783972126,7.391179307745337,ssp245
-51.58333333333333,3.416666666666667,6.620209059233449,elevacao,42.82483573150098,26.108375593400066,24.17654280799897,33.07075500488281,25.202299973060345,6.620209059233449,9.420269576602804,ssp245
-51.416666666666664,3.416666666666667,2.9036004645760745,elevacao,43.94551493538142,22.611156657617368,26.952260963220166,28.589622929411114,22.47241316170528,2.9036004645760745,7.375114689705452,ssp245
-51.25,3.416666666666667,0.8130081300813008,elevacao,47.624268724792806,18.51879488853652,31.995472849151234,24.556604421363687,19.08735604121767,0.8130081300813008,3.2606487841651335,ssp245
-52.08333333333333,3.25,3.2989452266764534,declividade,39.49983941681553,28.659689051001724,35.787649900334365,29.485848264874154,25.420690076104528,15.098722415795587,3.2989452266764534,ssp245
-51.916666666666664,3.25,4.3211113370463865,declividade,40.97706564539142,28.563174095110924,32.660077883873456,31.27830073518573,25.748276984554597,14.053426248548199,4.3211113370463865,ssp245
-51.75,3.25,6.928428664243097,declividade,42.54556987560897,28.746532874486373,30.509872122556583,33.07075500488281,23.89195409314386,13.124274099883856,6.928428664243097,ssp245
-51.58333333333333,3.25,9.284774538637413,declividade,44.03185191596271,27.33739488166363,27.851441936728396,31.726416101995504,23.345977081649604,9.40766550522648,9.284774538637413,ssp245
-51.416666666666664,3.25,5.458768873403019,elevacao,45.87917207465784,25.371602216996646,28.789715551054528,27.693395794562573,21.708046047166846,5.458768873403019,8.011296006070495,ssp245
-51.25,3.25,2.2067363530778166,elevacao,47.76337810083838,22.19294154610479,32.347326710390945,24.108490853939415,18.54137902972342,2.2067363530778166,5.835069384172077,ssp245
-52.08333333333333,3.0833333333333335,4.508670851704351,declividade,41.365381635795366,28.630724745825948,39.8144028903035,27.245282227138304,24.110344196188038,16.144018583042975,4.508670851704351,ssp245
-51.916666666666664,3.0833333333333335,4.343632985503222,declividade,42.66111123563647,29.10367748491647,36.29588437178498,29.933961832298422,24.5471261561602,15.795586527293844,4.343632985503222,ssp245
-51.75,3.0833333333333335,7.079225788693207,declividade,43.957474824107,29.09400635251032,34.84938633294753,31.27830073518573,22.690805018633263,14.40185830429733,7.079225788693207,ssp245
-51.58333333333333,3.0833333333333335,7.432153289920697,declividade,45.72264641742432,26.74220295632281,32.660077883873456,30.382077199108195,21.489655944122664,9.291521486643438,7.432153289920697,ssp245
-51.416666666666664,3.0833333333333335,5.8022544896370105,declividade,47.337288658867806,25.96684323438014,31.60452634709362,28.141509361986845,20.50689697265625,6.968641114982578,5.8022544896370105,ssp245
-51.25,3.0833333333333335,4.529616724738676,elevacao,48.62595439830225,25.912105606802193,34.81028364519033,22.764150151666605,17.12183985216864,4.529616724738676,6.1225964757403375,ssp245
-60.08333333333333,2.916666666666667,3.2648417778020247,declividade,43.06779653529714,18.370782379884044,17.02510127314815,16.49056560588333,20.834482127222522,13.240418118466899,3.2648417778020247,ssp245
-52.25,2.916666666666667,3.691023143762616,declividade,41.72762228740806,29.113348617322618,43.48930201903292,26.349056891675264,23.673563990099677,17.53774680603949,3.691023143762616,ssp245
-52.08333333333333,2.916666666666667,3.2214146758186986,declividade,43.2075153584768,30.345558888359786,42.35555515367798,26.797170459099537,23.673563990099677,19.047619047619047,3.2214146758186986,ssp245
-51.916666666666664,2.916666666666667,7.112374833234969,declividade,44.29334154873523,29.885468264449017,39.38436374742798,27.245282227138304,23.455172133171697,17.18931475029036,7.112374833234969,ssp245
-51.75,2.916666666666667,8.729206446429368,declividade,45.136382815914075,27.282706346128357,37.82057773919753,28.141509361986845,21.271264087194684,11.265969802555169,8.729206446429368,ssp245
-51.58333333333333,2.916666666666667,5.66167094841567,declividade,46.96532957510327,26.690705403561136,35.983123151363166,28.589622929411114,21.271264087194684,9.291521486643438,5.66167094841567,ssp245
-51.416666666666664,2.916666666666667,4.292061364571916,declividade,48.71757598087857,25.65476511912184,34.49753247170782,26.797170459099537,19.524138001189836,6.968641114982578,4.292061364571916,ssp245
-51.25,2.916666666666667,5.75660984670016,declividade,49.95752685207713,26.648878983205613,36.686830873842595,23.660377286515146,16.357470983746406,6.2717770034843205,5.75660984670016,ssp245
-60.58333333333333,2.75,3.626210751322961,declividade,40.156438943950015,11.534028149377267,19.13621439364712,17.83490630815614,22.800000070155352,9.872241579558652,3.626210751322961,ssp245
-60.416666666666664,2.75,3.458371046614856,declividade,42.28256685062427,15.819468922282388,18.5107019997428,16.49056560588333,21.92643615021103,11.382113821138212,3.458371046614856,ssp245
-60.25,2.75,3.032430219063537,declividade,42.22019054998637,16.28275052896676,17.806994277263374,16.938679173307598,20.725287075700432,12.89198606271777,3.032430219063537,ssp245
-60.08333333333333,2.75,2.9052982304308363,declividade,43.02679587709424,17.872105410434024,17.02510127314815,16.938679173307598,19.524138001189836,14.053426248548199,2.9052982304308363,ssp245
-52.25,2.75,5.25098013202335,declividade,43.022996035566834,28.321886705383925,45.36583920074588,25.452829756826723,22.800000070155352,16.144018583042975,5.25098013202335,ssp245
-52.08333333333333,2.75,3.065215356269621,declividade,44.805759790788656,30.950421946106754,44.46666827417695,25.900943324250996,22.690805018633263,20.092915214866434,3.065215356269621,ssp245
