lon,lat,MESS,extrapolacao,variavel_limitante,similaridade_bio3_isotermalidade,similaridade_bio4_sazonalidade_temperatura,similaridade_bio5_temp_max_mes_quente,similaridade_bio8_temp_media_trimestre_umido,similaridade_bio12_precipitacao_anual,similaridade_bio13_precipitacao_mes_umido,similaridade_bio14_precipitacao_mes_seco,similaridade_bio18_precipitacao_trimestre_quente,similaridade_bio19_precipitacao_trimestre_frio,similaridade_elevacao,similaridade_declividade,similaridade_orientacao,cenario
-60.41666666666667,5.083333333333336,-3.7777777777777777,TRUE,elevacao,29.28014624467745,15.49960353899437,-0.9913930483059659,0.230733281624284,31.76429169011844,35.07236681486431,30.9262291329806,44.342431004526595,17.72070098341557,-3.7777777777777777,25.909398244738956,14.109446207682291,ssp126
-60.25,5.083333333333336,-43.22222222222222,TRUE,elevacao,35.41805319204274,17.342475163230525,-21.817091142425856,-31.649363709545213,41.54893939347592,48.611841703716074,31.32786985303535,44.95037069391672,21.15929747464364,-43.22222222222222,40.59901992544908,21.40820821126302,ssp126
-60.41666666666667,4.916666666666669,6.444444444444445,FALSE,elevacao,23.197526919275614,15.798530650273475,11.391217092585501,13.440274824625579,28.732966555219754,36.03947288111637,30.52459153972688,39.60049536920363,44.3859649122807,6.444444444444445,39.805879495596294,48.34453582763672,ssp126
-60.25,4.916666666666669,-24.333333333333332,TRUE,elevacao,30.082738223513587,16.513935392242793,-4.718882621461572,-11.970400239460202,32.148005426536805,39.90789714612459,30.12295081967213,42.64019760245425,41.49754574424342,-24.333333333333332,13.333941214065838,45.83858066134982,ssp126
-60.583333333333336,4.750000000000003,7.888888888888889,FALSE,elevacao,18.975663042751304,18.759482268927265,13.797944015129405,13.73605221798382,26.89115304730325,32.81579268606085,30.9262291329806,41.910668460666095,48.64982524671053,7.888888888888889,49.089084924090564,36.46503024631076,ssp126
-60.41666666666667,4.750000000000003,9.88888888888889,FALSE,elevacao,24.82446923139802,18.35747145777905,16.749282754025497,17.765361624871236,24.934218727058045,33.460526717336556,26.508196846383516,39.478909703105614,47.824561403508774,9.88888888888889,49.15252639930284,43.904622395833336,ssp126
-60.25,4.750000000000003,15.333333333333334,FALSE,elevacao,26.731773291025423,18.672601936380484,22.17584475291433,26.340703911862985,23.821457494677468,30.881580553556745,24.499999499711834,37.655086848635236,48.92491176672149,15.333333333333334,15.709137739688707,47.69055684407552,ssp126
-60.75,4.583333333333336,-4.222222222222222,TRUE,elevacao,13.574835214648248,20.961610156750304,4.953705880757655,0.13273892394610187,29.92247340262823,35.394738849840664,27.311475159691984,29.995038432459676,41.77263226425438,-4.222222222222222,18.094530789716586,48.00138261583116,ssp126
-60.583333333333336,4.583333333333336,-1.2222222222222223,TRUE,elevacao,18.205054655975744,19.459919874997148,8.909475111048412,5.413709096633121,27.15975075096662,34.10526074861225,27.311475159691984,38.749380561317466,44.454735471491226,-1.2222222222222223,17.33312879541681,43.50516849093967,ssp126
-60.41666666666667,4.583333333333336,20.666666666666668,FALSE,elevacao,21.12456806545341,20.762979268491687,25.508727747087537,29.609262281510915,24.78073705614967,35.717100846140006,23.69672118640337,34.98014918627869,47.27438408031798,20.666666666666668,23.28446544255638,43.17035251193576,ssp126
-60.25,4.583333333333336,20.38680225275249,FALSE,bio4_sazonalidade_temperatura,24.298612607658523,20.38680225275249,32.344104898669954,41.94578542701969,22.90054835093236,36.684206912392064,25.303279376420818,32.42679719002016,48.37473872669956,30,43.1151691125624,44.51822068956163,ssp126
-61.083333333333336,4.416666666666669,-44.437271646164064,TRUE,declividade,15.892189137171265,23.79408635860053,17.962436737922264,23.02051805290146,27.466718872357088,35.394738849840664,22.090164559786437,28.535980148883375,43.28561454906798,27.11111111111111,-44.437271646164064,46.64698282877604,ssp126
-60.91666666666667,4.416666666666669,-39.8534245010143,TRUE,declividade,15.967986683411484,25.3595497692807,32.758267642285404,43.161804466389526,25.202821210295124,34.10526074861225,23.295082029749135,28.414390696485345,44.729826274671055,42.22222222222222,-39.8534245010143,48.73634338378906,ssp126
-60.75,4.416666666666669,-39.35887301126513,TRUE,declividade,17.29292779169051,25.171984078768748,34.89434321765588,44.36889268414824,23.39937334053201,31.52631458483244,22.090164559786437,27.56327588859918,46.724211040296055,38.22222222222222,-39.35887301126513,49.13124084472656,ssp126
-60.583333333333336,4.416666666666669,-30.54807312002592,TRUE,declividade,17.903350697411735,24.359258540158667,44.30274933301287,40.15162822335373,19.792482380579482,37.973685013620475,21.286884683077453,29.751859527663616,46.3803496779057,49.888888888888886,-30.54807312002592,47.55246056450738,ssp126
-60.41666666666667,4.416666666666669,5.738822145574907,FALSE,declividade,18.73281364950323,23.399932367287743,42.776547431287824,41.9333475247759,18.29600741178054,34.10526074861225,22.8934428730949,29.630273861565602,49.13122772752193,46.44444444444444,5.738822145574907,49.331673516167534,ssp126
-60.25,4.416666666666669,15.41816872736394,FALSE,bio12_precipitacao_anual,21.430671254152145,22.954192847628242,46.112664905616626,37.247439219438036,15.41816872736394,38.94079107987253,22.49180371644067,26.347392723518922,46.31157911869518,48.333333333333336,45.46659915230813,47.29886796739366,ssp126
-60.083333333333336,4.416666666666669,17.259982235280443,FALSE,bio12_precipitacao_anual,27.81924514561303,21.788373672310282,39.70779706274369,47.20183901521176,17.259982235280443,37.65131297864412,23.69672118640337,26.225807057420905,48.16842276589912,36.55555555555556,30.28182394611333,49.453464084201386,ssp126
-61.41666666666667,4.250000000000003,-20.05504726302244,TRUE,declividade,15.056692105908493,22.69408128528678,34.09535197737456,49.573278003019354,32.570089580682264,33.460526717336556,27.311475159691984,31.454092929735964,44.04210354989035,48.44444444444444,-20.05504726302244,45.610194736056854,ssp126
-61.25,4.250000000000003,-16.392513458329066,TRUE,declividade,18.01240999041384,25.786851704656584,44.09405072112735,37.97348647041696,27.696946158293365,38.94079107987253,24.0983603430576,30.72456757424783,44.3859649122807,39,-16.392513458329066,45.80850389268663,ssp126
-61.083333333333336,4.250000000000003,-3.120425275862459,TRUE,declividade,20.97582652765496,29.003515278318115,47.335671613679665,27.829378080419804,23.207516472322826,37.00657894736842,22.8934428730949,26.347392723518922,45.48631527549342,31.22222222222222,-3.120425275862459,46.30304972330729,ssp126
-60.91666666666667,4.250000000000003,9.621555951738532,FALSE,declividade,20.596363204006867,29.53783197065732,40.67637458564443,18.418371882674286,18.794832401380187,34.75000481856497,20.081967213114755,20.38957770941571,45.27999931469298,26,9.621555951738532,49.009365505642364,ssp126
-60.75,4.250000000000003,16.65653204068064,FALSE,declividade,18.21105901061909,28.32159731900318,44.70718375554495,22.826323657868787,17.758812004453798,33.78289875231291,18.877049743152057,19.903225579273613,48.09964792351974,31.77777777777778,16.65653204068064,48.89580620659722,ssp126
-60.583333333333336,4.250000000000003,13.372580012413435,FALSE,bio8_temp_media_trimestre_umido,18.38036992175018,28.12450444028782,39.24797838770121,13.372580012413435,14.267032297682556,36.03947288111637,19.278688899806287,26.955336199209057,48.23719332510965,24.77777777777778,22.659412880819577,48.820762634277344,ssp126
-60.41666666666667,4.250000000000003,15.648396013300216,FALSE,bio12_precipitacao_anual,20.74462914935832,26.93255763296996,42.1862796835086,17.08833194273508,15.648396013300216,38.296057048596836,19.278688899806287,26.712157294412997,44.8673673930921,30.444444444444443,27.528313452530142,44.20372009277344,ssp126
-60.25,4.250000000000003,14.65074603410092,FALSE,bio12_precipitacao_anual,23.388417837689214,24.821354963377175,49.83040127707229,29.370536118444715,14.65074603410092,37.65131297864412,20.483606369768985,24.766748773844604,44.729826274671055,44,34.173033815316565,43.11923133002387,ssp126
-60.083333333333336,4.250000000000003,14.497259583618833,FALSE,bio12_precipitacao_anual,26.577859685365873,24.26501111542792,48.170490941838324,32.17938146516042,14.497259583618833,35.394738849840664,20.88524552642322,24.037219632056452,48.51227984512062,48.111111111111114,45.89166826764992,46.04167938232422,ssp126
-59.91666666666667,4.250000000000003,15.303052694608947,FALSE,bio12_precipitacao_anual,30.7447331852061,23.345699662446613,49.47493190797257,30.30590714718565,15.303052694608947,37.973685013620475,21.688523839731687,23.186104824170286,47.06806811951754,49.333333333333336,32.30649388640247,44.54168955485026,ssp126
-61.75,4.083333333333336,14.61587735659773,FALSE,bio3_isotermalidade,14.61587735659773,21.4605076275942,39.96869520821717,40.834000086453614,33.56773955988156,40.87500321237665,25.303279376420818,33.39950523660438,41.566316303453945,47.111111111111114,23.76361384272442,41.547728644477,ssp126
-61.583333333333336,4.083333333333336,12.612803858624236,FALSE,declividade,17.179261196858118,23.71787944167924,48.441192050244915,27.838268122023567,32.37822793289937,42.4868433099044,25.303279376420818,34.25062004449054,42.666666666666664,30.22222222222222,12.612803858624236,42.75777604844835,ssp126
-61.41666666666667,4.083333333333336,18.71859429683441,FALSE,bio8_temp_media_trimestre_umido,18.78072958853822,26.793284383245666,42.90702138464115,18.71859429683441,28.579484884311373,42.809215344880755,23.69672118640337,30.359803003353754,42.18526418585526,21.77777777777778,26.112536869191977,44.45232815212674,ssp126
-61.25,4.083333333333336,12.10668702404634,FALSE,bio8_temp_media_trimestre_umido,21.16636075173331,30.222852420823713,33.6094335355381,12.10668702404634,22.785432318177367,41.8421092786287,19.68032805646052,21.483871422097938,40.74105246025219,20,47.93785640430832,45.321756998697914,ssp126
-61.083333333333336,4.083333333333336,9.36643364970463,FALSE,bio8_temp_media_trimestre_umido,22.920999635874534,31.514330417155175,32.751798681974215,9.36643364970463,19.830852798306577,38.296057048596836,18.475410586497823,20.754342280309785,44.454735471491226,16.333333333333332,37.83054321285173,44.511659410264755,ssp126
-60.91666666666667,4.083333333333336,5.4056754351838485,FALSE,bio8_temp_media_trimestre_umido,23.395819245145614,31.630514993495158,30.263537978892778,5.4056754351838485,16.14722100289986,36.36184491609272,16.065574083171906,16.012406644986818,45.623860677083336,13.88888888888889,31.44203760148456,48.86796315511068,ssp126
-60.75,4.083333333333336,4.669840982439314,FALSE,bio8_temp_media_trimestre_umido,21.098826624259672,30.89126978001712,31.907151510265866,4.669840982439314,14.228661879955462,36.684206912392064,16.46721323982614,14.31017324291447,46.31157911869518,14.333333333333334,32.392410234250974,48.5168711344401,ssp126
-60.583333333333336,4.083333333333336,-0.48817746806721524,TRUE,bio8_temp_media_trimestre_umido,18.79996135811368,30.459515293777624,29.112311849667332,-0.48817746806721524,11.696161734656421,39.90789714612459,12.0491801715288,25.25310279713671,45.34876987390351,11.88888888888889,31.956677287229127,48.93806881374783,ssp126
-60.41666666666667,4.083333333333336,-0.11222658024567507,TRUE,bio8_temp_media_trimestre_umido,20.961558754245033,30.540847144392107,29.92759989380953,-0.11222658024567507,12.540330042947337,41.8421092786287,13.655737579845992,23.794044513560408,44.3859649122807,13,45.61529276570411,40.32471126980252,ssp126
-60.25,4.083333333333336,12.901326247399256,FALSE,bio8_temp_media_trimestre_umido,27.74591473519161,28.773337987775523,39.67517857440536,12.901326247399256,14.190291462228368,33.460526717336556,19.278688899806287,23.794044513560408,48.37473872669956,26.77777777777778,47.43142768845245,40.86046854654948,ssp126
-60.083333333333336,4.083333333333336,12.623369717255898,FALSE,bio8_temp_media_trimestre_umido,32.16532782438749,27.91009902729897,40.66333714255573,12.623369717255898,13.921693758564997,35.394738849840664,20.483606369768985,24.037219632056452,49.97473787006579,26.666666666666668,47.87684738223244,42.98023647732205,ssp126
-59.91666666666667,4.083333333333336,15.840252881509397,FALSE,bio12_precipitacao_anual,31.83806077179737,25.33442276999569,48.62050665394769,24.412951404096432,15.840252881509397,36.684206912392064,23.69672118640337,23.91563396595844,47.8933319627193,41.55555555555556,41.672523011165275,47.728491889105904,ssp126
-51.41666666666667,4.083333333333336,0.2222222222222222,FALSE,elevacao,34.52664432372983,22.37016482790037,33.46268765894049,5.305927537189327,23.264680173869422,6.256575333444696,27.311475159691984,25.98263193892486,27.81192605537281,0.2222222222222222,0.7891260748410963,18.02526050143771,ssp126
-64.25,3.916666666666669,9.481258367642171,FALSE,bio4_sazonalidade_temperatura,15.321448476246387,9.481258367642171,38.82401268115266,46.445492218766795,39.26546937708007,38.81578947368421,36.549180452940895,21.00496126463632,23.82315652412281,19.88888888888889,49.58082620080881,15.247113969590924,ssp126
-62.583333333333336,3.916666666666669,11.411870490231777,FALSE,bio3_isotermalidade,11.411870490231777,19.115974880253976,47.66501633536882,30.340651713453568,49.10806463207224,49.13157412880346,37.35245876624936,46.04466440659895,33.31368215460526,42.888888888888886,36.90850619950935,31.953699323866097,ssp126
-62.41666666666667,3.916666666666669,13.521122992665473,FALSE,bio3_isotermalidade,13.521122992665473,20.424630404857712,49.61194946348682,26.71844912000822,47.841812169635865,42.684213738692435,35.74590213963243,43.24813729184437,32.48842259457237,36.77777777777778,43.89036168550278,48.99619632297092,ssp126
-62.25,3.916666666666669,12.928029486731713,FALSE,bio3_isotermalidade,12.928029486731713,19.74881418736241,41.057918840921545,39.32938093502032,44.35003724243833,49.776318198756165,34.94262382632396,40.69478908188586,33.38245699698465,48.22222222222222,46.08931317205905,48.98601955837674,ssp126
-62.083333333333336,3.916666666666669,14.662336793763794,FALSE,bio3_isotermalidade,14.662336793763794,21.259401629313306,46.2985728727135,31.555814372668912,39.74550108286022,48.934213738692435,28.918031786308912,38.384615990423384,36.88982404742325,41,35.92437312313366,44.940999348958336,ssp126
-61.91666666666667,3.916666666666669,16.021847528033945,FALSE,bio3_isotermalidade,16.021847528033945,22.69682640731149,48.418301882989944,28.191055965666497,37.40485780577036,43.45394937615646,28.918031786308912,37.5334973962372,38.40280633223684,35.111111111111114,40.58765849382111,46.844444274902344,ssp126
-61.75,3.916666666666669,17.089433673431476,FALSE,bio3_isotermalidade,17.089433673431476,23.905903093724728,49.76195470085661,25.959451623085073,33.49099872442737,43.7763113724558,24.901638656366067,36.43920746985499,40.39719109786184,31.22222222222222,45.40492025628432,37.09580315483941,ssp126
-61.583333333333336,3.916666666666669,16.412199420760775,FALSE,bio8_temp_media_trimestre_umido,19.07553745662077,25.946910584215043,43.36358069891145,16.412199420760775,30.80501212864624,46.03289553993627,25.303279376420818,35.223324304774735,41.566316303453945,19.444444444444443,44.055168374640274,30.786005655924473,ssp126
-61.41666666666667,3.916666666666669,7.641724798567154,FALSE,bio8_temp_media_trimestre_umido,21.199652223023133,29.42108089854753,32.986572180037136,7.641724798567154,24.62725060566758,43.1315773411801,20.081967213114755,24.280398536852513,40.672281901041664,14,23.087678586944953,38.60085805257162,ssp126
-61.25,3.916666666666669,6.303691977186032,FALSE,bio8_temp_media_trimestre_umido,22.363218869130336,31.797954201120056,27.436104710572497,6.303691977186032,20.675021106597494,43.7763113724558,15.663934926517674,17.22828791691707,39.50315669544956,13.88888888888889,15.832361100983702,46.319732666015625,ssp126
-61.083333333333336,3.916666666666669,2.8329055510561614,FALSE,bio8_temp_media_trimestre_umido,24.010463033833943,32.95259435010209,26.669731958629505,2.8329055510561614,17.298357432581245,41.19736520867599,14.86065504980869,14.674937813808546,41.77263226425438,13,11.845846973156583,42.64875623914931,ssp126
-60.91666666666667,3.916666666666669,1.2596944272488746,FALSE,bio8_temp_media_trimestre_umido,26.857805289479746,33.53604793253067,25.769650773177602,1.2596944272488746,15.456539145091034,38.94079107987253,14.86065504980869,13.337468982630273,42.94175318667763,11.777777777777779,7.699219433902633,45.23749457465278,ssp126
-60.75,3.916666666666669,1.5233779548173831,FALSE,bio8_temp_media_trimestre_umido,28.419442813723816,34.52138526163574,26.408833813156026,1.5233779548173831,16.761157245680796,34.427632783588614,17.270491553134605,20.146402590919664,46.10526315789474,11.666666666666666,6.216787885732216,44.066060384114586,ssp126
-60.583333333333336,3.916666666666669,-1.8431747725087289,TRUE,bio8_temp_media_trimestre_umido,24.242968291359823,33.87906906267729,26.959989231669145,-1.8431747725087289,14.99608457321848,39.58552511114823,16.46721323982614,25.7394530341288,44.59228087308114,10.555555555555555,4.954546310978938,45.3173573811849,ssp126
-60.41666666666667,3.916666666666669,-3.303262155908493,TRUE,bio8_temp_media_trimestre_umido,24.22453908403867,32.329242523549645,27.25019674347562,-3.303262155908493,13.039155032546985,43.1315773411801,14.459015893154456,23.91563396595844,43.35438510827851,11.11111111111111,17.567818981086194,35.39772457546658,ssp126
-60.25,3.916666666666669,1.4333764785811167,FALSE,bio8_temp_media_trimestre_umido,27.64508913642815,30.958418058974512,30.990748640336506,1.4333764785811167,14.919343737764292,41.8421092786287,16.065574083171906,23.55086939506436,42.322805304276315,17.22222222222222,31.592620852635722,37.64625973171658,ssp126
-60.083333333333336,3.916666666666669,11.724496795099222,FALSE,bio8_temp_media_trimestre_umido,34.223543312352774,29.082957044915585,39.73389682953767,11.724496795099222,15.034454990945575,39.58552511114823,21.286884683077453,22.699752694028188,46.10526315789474,27.11111111111111,38.61880835582985,43.89648861355252,ssp126
-59.91666666666667,3.916666666666669,8.357087687618618,FALSE,bio8_temp_media_trimestre_umido,34.721518328887036,29.246541963564606,36.79887977511903,8.357087687618618,13.039155032546985,41.19736520867599,19.278688899806287,20.87592983955781,45.96771775630482,26,46.611281359018385,48.97610558403863,ssp126
-59.75,3.916666666666669,-4.423978318085688,TRUE,bio8_temp_media_trimestre_umido,33.872407463828964,29.472557892657974,27.895898504998392,-4.423978318085688,11.50430486644724,40.87500321237665,18.073769866443072,20.87592983955781,46.44912452028509,14.777777777777779,39.11554831931696,46.29558987087674,ssp126
-51.583333333333336,3.916666666666669,1.4444444444444444,FALSE,elevacao,34.303977884951216,23.172224892414444,34.10515494030767,8.379353571635384,20.348471071725726,2.3881611071134867,28.918031786308912,26.347392723518922,27.60561437774123,1.4444444444444444,5.975276767189475,18.63893932766384,ssp126
-51.41666666666667,3.916666666666669,0.4444444444444444,FALSE,elevacao,33.051416002199616,23.407063860763706,32.00498209466428,5.1749829335669215,22.190289359215935,8.513159500925164,27.311475159691984,25.98263193892486,26.50525973135965,0.4444444444444444,1.6986271208346861,17.173012627495655,ssp126
-64.08333333333333,3.7500000000000027,10.830346866021642,FALSE,bio4_sazonalidade_temperatura,11.211021854959165,10.830346866021642,40.14151597099219,44.56047715871008,39.687553531225525,37.5263113724558,37.35245876624936,28.786602919509924,24.373329564144736,27.77777777777778,49.420509721306445,34.62500678168402,ssp126
-63.91666666666667,3.7500000000000027,9.765518061366288,FALSE,bio3_isotermalidade,9.765518061366288,12.961339827086693,42.64609835855108,40.77968111665447,41.797964742805405,41.394735637464024,38.155737079557824,31.7047119140625,26.71157997532895,37.111111111111114,34.20738355590012,39.11522759331597,ssp126
-63.75,3.7500000000000027,8.536230483989627,FALSE,bio3_isotermalidade,8.536230483989627,14.071173866724216,41.24380192740185,43.02196982116335,40.26311935627937,40.75000160618832,36.950821172995646,29.88089663219215,26.161406935307017,36.55555555555556,17.131959680595124,35.89515686035156,ssp126
-63.583333333333336,3.7500000000000027,7.137572546425997,FALSE,bio3_isotermalidade,7.137572546425997,16.17034247197338,48.561813279431966,32.4101147467847,42.71887388655051,47.00000160618832,36.549180452940895,29.029774251705955,34.62035276178728,47.55555555555556,23.777131305771622,36.94539811876085,ssp126
-63.41666666666667,3.7500000000000027,7.642800347776977,FALSE,bio3_isotermalidade,7.642800347776977,17.191265794692903,49.38690428650727,30.990114110616584,43.14095804069597,47.197372034976354,35.74590213963243,49.94292909986624,31.456842790570175,44.44444444444444,46.26410379087556,46.795192294650604,ssp126
-62.583333333333336,3.7500000000000027,-4.578151210981736,TRUE,declividade,11.820998892761335,19.63336287891138,49.04449724111283,28.305076866235865,49.14643504979934,49.13157412880346,38.95901539286629,47.625308356273266,34.27649139939693,40,-4.578151210981736,22.749390072292748,ssp126
-62.41666666666667,3.7500000000000027,14.034138620336035,FALSE,bio3_isotermalidade,14.034138620336035,21.035249312472008,47.462861325644226,22.432551906832362,47.11276467367365,49.13157412880346,39.36065611292104,45.67989983570487,34.5515779194079,31.555555555555557,16.166523909248102,41.78162044949002,ssp126
-62.25,3.7500000000000027,14.13591540399349,FALSE,bio3_isotermalidade,14.13591540399349,21.427791173299696,49.22055248404344,27.436462709537874,44.35003724243833,49.25657573499178,37.75409948630411,43.004962173348325,34.07017543859649,36.888888888888886,28.6235951114478,48.43817816840278,ssp126
-62.083333333333336,3.7500000000000027,15.590812148414567,FALSE,bio3_isotermalidade,15.590812148414567,22.24277740063601,48.32701490075247,23.574636792864478,38.74785110366092,49.25657573499178,29.319672506363666,39.35732025070758,37.440001370614034,31.333333333333332,33.46863493358197,38.202052646213104,ssp126
-61.91666666666667,3.7500000000000027,17.36979542093647,FALSE,bio3_isotermalidade,17.36979542093647,23.71358836858179,45.03650359661753,18.437089906051018,36.59905991520654,47.00000160618832,27.713115879746734,36.317618017456965,38.334035773026315,24.333333333333332,23.00330455366519,46.9287109375,ssp126
-61.75,3.7500000000000027,18.80245821846042,FALSE,bio3_isotermalidade,18.80245821846042,24.894803522391282,47.64869465089136,31.042638760092032,33.98982371402702,45.388161508660566,28.5163941930552,32.42679719002016,36.752278645833336,39.22222222222222,26.018018104834645,41.54020521375868,ssp126
-61.583333333333336,3.7500000000000027,15.566748308241396,FALSE,bio8_temp_media_trimestre_umido,20.66639419182724,28.006366247694956,40.037191545666005,15.566748308241396,29.615505281237763,44.74341743870785,27.311475159691984,29.630273861565602,38.40280633223684,22.88888888888889,38.858117815311694,30.65651999579535,ssp126
-61.41666666666667,3.7500000000000027,2.514862273681154,FALSE,bio8_temp_media_trimestre_umido,22.054589095556928,30.45293970736549,28.332901654635645,2.514862273681154,23.783087076950373,42.4868433099044,20.483606369768985,23.42927994266633,40.672281901041664,11,14.748077858171332,31.10201305813259,ssp126
-61.25,3.7500000000000027,1.7318453524249016,FALSE,bio8_temp_media_trimestre_umido,24.533436378363515,32.31613370554929,26.682769401718204,1.7318453524249016,20.71339152432459,41.519737243652344,16.868852396480374,20.024813138521633,41.15368438185307,11.777777777777779,4.197441337437959,44.041290283203125,ssp126
-61.083333333333336,3.7500000000000027,-1.5732519038146435,TRUE,bio8_temp_media_trimestre_umido,25.05560716063878,33.994787735954255,23.679280890467314,-1.5732519038146435,18.641345950898103,44.42105544240851,14.057376736500224,15.282877503198666,39.91578861705044,10.666666666666666,4.1734592484189,41.163109673394096,ssp126
-60.91666666666667,3.7500000000000027,-1.4609845435616116,TRUE,bio8_temp_media_trimestre_umido,28.46920167349092,34.77107224294219,24.04776282203915,-1.4609845435616116,17.413468685762528,43.45394937615646,14.057376736500224,14.066998124418424,40.74105246025219,10.777777777777779,3.4089711207736837,42.33044094509549,ssp126
