pa,lon,lat,temperatura,precipitacao,elevacao,solo
1,-45.16666666666667,-11.8,22.075857420847772,1445.3710656447054,311.76532546944276,5.444165087063248
1,-65.83333333333333,-4.600000000000001,24.80207977225781,1852.1758744748652,871.4714686254482,5.161926326640365
1,-48.5,-6.199999999999999,21.736475107375817,1642.0561916300217,432.3935150361459,5.829055397583142
1,-69.83333333333333,6.6,28.663562438154752,1562.9669909340398,662.7633247802579,5.189632804005237
1,-51.833333333333336,4.199999999999999,27.026653443829744,1721.9452269888943,573.7408041392467,5.450137429823691
1,-45.16666666666667,-15.400000000000002,19.567260905543275,1412.4928592932047,257.33078298931207,5.425384792701482
1,-66.16666666666667,2.5999999999999996,27.008911710426144,1876.1794234958086,882.3431209919821,5.600151258842136
1,-48.16666666666667,-11.8,21.94170898932735,1482.941904753553,318.518905601287,5.618228770692726
1,-78.83333333333333,6.199999999999999,23.29545039726308,1460.0248706118496,416.2153354079927,5.249072059337263
1,-50.833333333333336,-3,23.42051076355409,1762.6812106911693,545.8402300476318,5.632815278005247
1,-68.16666666666667,-17.8,23.075395485018493,1646.254606754138,571.457687033743,4.746435067020251
1,-53.5,-8.600000000000001,23.886508435681208,1904.5483742853048,577.0072345207545,5.900828845633761
1,-42.833333333333336,1.799999999999999,24.525864509706267,1864.5347663632297,526.8447031592989,5.295723533086801
1,-63.833333333333336,-9.400000000000002,27.199807943920266,1692.8096687880004,836.3949802022198,5.562323289833741
1,-42.5,6.6,23.756985098944455,1739.7201586004392,478.0464531784713,5.492798011694568
1,-60.16666666666667,-2.200000000000001,26.33727021188173,1856.9939300477122,942.6886310553327,5.528455237801642
1,-46.5,-0.20000000000000107,24.173630864408924,1900.1480609920227,469.952525114919,5.408409433710415
1,-74.16666666666667,-18.200000000000003,24.102034055333647,1754.4210664151983,295.6583049931646,5.571131507835413
1,-55.16666666666667,-27,19.732846295228363,1906.7751089650064,618.2133176872472,5.848430997859005
1,-40.833333333333336,-18.6,19.521172526516146,1477.9366633064924,371.39572206093715,5.132967973990475
1,-71.5,-7.800000000000001,26.72883456333542,1654.8854131884495,558.2198077696156,5.313972122732084
1,-49.833333333333336,-28.200000000000003,15.623583604657366,1807.366988175606,403.9718167623609,5.367166742146344
1,-76.5,-24.200000000000003,19.75411635350599,1829.0973400094801,283.74344076670565,5.531253412569111
1,-47.5,3.3999999999999995,23.630163682030357,1982.8403790706511,456.8608787561673,5.627363246460153
1,-42.5,-22.6,18.89493825241426,1791.4239496458215,326.3045411152483,5.512484152322205
1,-75.83333333333333,-5.800000000000001,24.995636268358787,1632.2589641082884,438.30427573410793,5.233516343640708
1,-61.16666666666667,-13.400000000000002,22.699587549286086,1739.2421843035072,771.4053727577801,5.619330307825216
1,-51.5,-10.200000000000003,23.706052426805847,1540.9756386653023,452.07962545741367,6.164298333789331
1,-77.83333333333333,-7.800000000000001,22.847700956664024,1671.300469029833,382.1019911935177,5.392636872851948
1,-41.833333333333336,7.8,26.87401970826687,1579.7118885768205,480.8327199641088,5.264314437011048
1,-62.16666666666667,5.3999999999999995,26.128538583391865,1842.1797119206556,924.5910644339125,5.603358327461218
1,-51.5,-21.400000000000002,20.29134176145808,1652.0346956809592,358.2199791733919,5.599544989174315
1,-71.5,6.6,26.68346797836587,1570.23749325395,580.5514829057344,4.494791691500621
1,-73.83333333333333,-18.6,21.205950341712438,1596.2604957357519,306.6691969474266,5.3397303977726756
1,-76.16666666666667,5,26.37559464582392,1712.5439589564116,444.79004689458344,5.618337992606635
1,-52.833333333333336,-11.400000000000002,23.273586909636297,1404.0790590753218,489.3003052880453,5.561186889619372
1,-64.5,-9.400000000000002,24.91071301541838,1519.96003529959,823.2973978221954,5.543886120191637
1,-77.5,3.3999999999999995,25.10578125662844,1866.5186065298476,451.86966152142793,5.488151091782698
1,-48.5,-0.20000000000000107,22.15858842235875,1952.731273516658,490.8918553185805,5.6130770226922655
1,-46.16666666666667,-17.400000000000002,18.94401886689016,1514.0942948184577,233.85318818494153,4.847093736698131
1,-73.5,0.1999999999999993,24.711226870910764,1851.3267530416201,558.8789176965215,5.374667146281045
1,-47.16666666666667,5.3999999999999995,25.098151537577962,1792.5382676537552,427.2428764708856,5.8175423374672315
1,-60.833333333333336,-12.600000000000001,22.678640594342987,1544.7585693488345,780.852130887392,5.576025837426082
1,-74.16666666666667,3,26.66913827337556,1786.0454445948285,520.2656941278353,5.231108233887763
