lon,lat,adequabilidade,incerteza,periodo,periodo_legenda
-60.41666666666667,5.083333333333336,0.11905053791124373,0.20222578313112674,lgm,Último Máximo Glacial
-60.25,5.083333333333336,0.21024749886997549,0.38785455329813623,lgm,Último Máximo Glacial
-60.41666666666667,4.916666666666669,0.0730800237506628,0.10711801596565962,lgm,Último Máximo Glacial
-60.25,4.916666666666669,0.10088200949183128,0.16692329504888798,lgm,Último Máximo Glacial
-60.583333333333336,4.750000000000003,0.10325537659227849,0.14685570171068926,lgm,Último Máximo Glacial
-60.41666666666667,4.750000000000003,0.07489874395541847,0.09483152392528146,lgm,Último Máximo Glacial
-60.25,4.750000000000003,0.05042886957526207,0.04772593622431609,lgm,Último Máximo Glacial
-60.75,4.583333333333336,0.1225185843766667,0.21032257833861348,lgm,Último Máximo Glacial
-60.583333333333336,4.583333333333336,0.09330518130154815,0.14497168586815473,lgm,Último Máximo Glacial
-60.41666666666667,4.583333333333336,0.08793545514345169,0.0680791841126813,lgm,Último Máximo Glacial
-60.25,4.583333333333336,0.18498332612216473,0.26108696128267145,lgm,Último Máximo Glacial
-61.083333333333336,4.416666666666669,0.09571241140365601,0.07328247324449141,lgm,Último Máximo Glacial
-60.91666666666667,4.416666666666669,0.19627100303769113,0.20293873513389107,lgm,Último Máximo Glacial
-60.75,4.416666666666669,0.1189082384109497,0.14620343021721144,lgm,Último Máximo Glacial
-60.583333333333336,4.416666666666669,0.16722796261310577,0.21546331125999935,lgm,Último Máximo Glacial
-60.41666666666667,4.416666666666669,0.2543765902519226,0.3420310661832501,lgm,Último Máximo Glacial
-60.25,4.416666666666669,0.2509375434368849,0.3810706256473567,lgm,Último Máximo Glacial
-60.083333333333336,4.416666666666669,0.1398382555693388,0.205206805336263,lgm,Último Máximo Glacial
-61.41666666666667,4.250000000000003,0.39786551930010317,0.4297143947410705,lgm,Último Máximo Glacial
-61.25,4.250000000000003,0.45964964032173156,0.4553585157765458,lgm,Último Máximo Glacial
-61.083333333333336,4.250000000000003,0.4900128997862339,0.4454220333456869,lgm,Último Máximo Glacial
-60.91666666666667,4.250000000000003,0.5276704460382462,0.3973885828312645,lgm,Último Máximo Glacial
-60.75,4.250000000000003,0.45843425430357454,0.4040780280048477,lgm,Último Máximo Glacial
-60.583333333333336,4.250000000000003,0.4715237237513065,0.4066621211477997,lgm,Último Máximo Glacial
-60.41666666666667,4.250000000000003,0.4115021076053381,0.39558228052002214,lgm,Último Máximo Glacial
-60.25,4.250000000000003,0.3093258611857891,0.3779744757468762,lgm,Último Máximo Glacial
-60.083333333333336,4.250000000000003,0.28031384870409964,0.37942763084783593,lgm,Último Máximo Glacial
-59.91666666666667,4.250000000000003,0.2436931774020195,0.3515962813967117,lgm,Último Máximo Glacial
-61.75,4.083333333333336,0.3939137484878302,0.39576637918195584,lgm,Último Máximo Glacial
-61.583333333333336,4.083333333333336,0.5442206490784883,0.46639957512950886,lgm,Último Máximo Glacial
-61.41666666666667,4.083333333333336,0.6008967980742455,0.4521576710735898,lgm,Último Máximo Glacial
-61.25,4.083333333333336,0.564581323415041,0.40069260455361055,lgm,Último Máximo Glacial
-61.083333333333336,4.083333333333336,0.5798738569021225,0.3586123967739013,lgm,Último Máximo Glacial
-60.91666666666667,4.083333333333336,0.5338800311088562,0.33228548101799443,lgm,Último Máximo Glacial
-60.75,4.083333333333336,0.5014573618769645,0.3391931185818718,lgm,Último Máximo Glacial
-60.583333333333336,4.083333333333336,0.5128428906202316,0.3336319473961559,lgm,Último Máximo Glacial
-60.41666666666667,4.083333333333336,0.5521681547164917,0.333868701020436,lgm,Último Máximo Glacial
-60.25,4.083333333333336,0.441408571600914,0.3705044733152863,lgm,Último Máximo Glacial
-60.083333333333336,4.083333333333336,0.4450670495629311,0.3496804125731569,lgm,Último Máximo Glacial
-59.91666666666667,4.083333333333336,0.33019996136426927,0.3712168404917154,lgm,Último Máximo Glacial
-51.41666666666667,4.083333333333336,0.7446717917919159,0.32830802650396423,lgm,Último Máximo Glacial
-64.25,3.916666666666669,0.023493677587248386,0.02739071085232003,lgm,Último Máximo Glacial
-62.583333333333336,3.916666666666669,0.459288539737463,0.3994855362663408,lgm,Último Máximo Glacial
-62.41666666666667,3.916666666666669,0.5176956616342068,0.4308234429078153,lgm,Último Máximo Glacial
-62.25,3.916666666666669,0.3805457018315792,0.38312796759242934,lgm,Último Máximo Glacial
-62.083333333333336,3.916666666666669,0.4606868144124746,0.40760638584392256,lgm,Último Máximo Glacial
-61.91666666666667,3.916666666666669,0.5128626566380262,0.4336149108565588,lgm,Último Máximo Glacial
-61.75,3.916666666666669,0.5157352808862925,0.4389224936206296,lgm,Último Máximo Glacial
-61.583333333333336,3.916666666666669,0.6037458091974258,0.44872963325758114,lgm,Último Máximo Glacial
-61.41666666666667,3.916666666666669,0.6163755416870117,0.32707223000367464,lgm,Último Máximo Glacial
-61.25,3.916666666666669,0.49400328695774076,0.34893782150980807,lgm,Último Máximo Glacial
-61.083333333333336,3.916666666666669,0.4236254975199699,0.33949445644458914,lgm,Último Máximo Glacial
-60.91666666666667,3.916666666666669,0.3721645250916481,0.32654028134750684,lgm,Último Máximo Glacial
-60.75,3.916666666666669,0.4422675549983978,0.3545082721518308,lgm,Último Máximo Glacial
-60.583333333333336,3.916666666666669,0.43878806233406065,0.34919264552892604,lgm,Último Máximo Glacial
-60.41666666666667,3.916666666666669,0.46608562022447586,0.3407843502782345,lgm,Último Máximo Glacial
-60.25,3.916666666666669,0.4981363832950592,0.32921779829668923,lgm,Último Máximo Glacial
-60.083333333333336,3.916666666666669,0.4220131620764732,0.3492136923685476,lgm,Último Máximo Glacial
-59.91666666666667,3.916666666666669,0.40817955806851386,0.3648398190367268,lgm,Último Máximo Glacial
-59.75,3.916666666666669,0.49523837864398956,0.33151636922313016,lgm,Último Máximo Glacial
-51.583333333333336,3.916666666666669,0.7629254758358002,0.3111884140766588,lgm,Último Máximo Glacial
-51.41666666666667,3.916666666666669,0.7484163224697113,0.3276615665129085,lgm,Último Máximo Glacial
-64.08333333333333,3.7500000000000027,0.06065533775836229,0.05240506839124443,lgm,Último Máximo Glacial
-63.91666666666667,3.7500000000000027,0.23306534215807914,0.3655273041113132,lgm,Último Máximo Glacial
-63.75,3.7500000000000027,0.22301947213709356,0.3762045566730783,lgm,Último Máximo Glacial
-63.583333333333336,3.7500000000000027,0.30385888516902926,0.40101898194401553,lgm,Último Máximo Glacial
-63.41666666666667,3.7500000000000027,0.45058725997805593,0.3884677811949635,lgm,Último Máximo Glacial
-62.583333333333336,3.7500000000000027,0.4854299895465374,0.4439334429115417,lgm,Último Máximo Glacial
-62.41666666666667,3.7500000000000027,0.48043317943811414,0.4192313067271998,lgm,Último Máximo Glacial
-62.25,3.7500000000000027,0.45648879297077655,0.40413217569106435,lgm,Último Máximo Glacial
-62.083333333333336,3.7500000000000027,0.5042900539934635,0.4305643823015689,lgm,Último Máximo Glacial
-61.91666666666667,3.7500000000000027,0.5433115690946579,0.45052770162666067,lgm,Último Máximo Glacial
-61.75,3.7500000000000027,0.40812181755900384,0.3780797783282574,lgm,Último Máximo Glacial
-61.583333333333336,3.7500000000000027,0.5635410517454147,0.4159576643055711,lgm,Último Máximo Glacial
-61.41666666666667,3.7500000000000027,0.5794315367937088,0.3247397073434349,lgm,Último Máximo Glacial
-61.25,3.7500000000000027,0.4709170401096344,0.3544162414152149,lgm,Último Máximo Glacial
-61.083333333333336,3.7500000000000027,0.405968414247036,0.32194730000527744,lgm,Último Máximo Glacial
-60.91666666666667,3.7500000000000027,0.36971083730459214,0.3096722035190836,lgm,Último Máximo Glacial
-60.75,3.7500000000000027,0.455301733314991,0.3634349804299631,lgm,Último Máximo Glacial
-60.583333333333336,3.7500000000000027,0.45738247632980344,0.3639059940634365,lgm,Último Máximo Glacial
-60.41666666666667,3.7500000000000027,0.44463434964418413,0.359443175895003,lgm,Último Máximo Glacial
-60.25,3.7500000000000027,0.4712367862462997,0.3399565393304199,lgm,Último Máximo Glacial
-60.083333333333336,3.7500000000000027,0.48647811114788053,0.3215099021657664,lgm,Último Máximo Glacial
-59.91666666666667,3.7500000000000027,0.462040776014328,0.30473446268566967,lgm,Último Máximo Glacial
-51.75,3.7500000000000027,0.7443277478218079,0.3370967611695927,lgm,Último Máximo Glacial
-51.583333333333336,3.7500000000000027,0.823211795091629,0.25110358819196643,lgm,Último Máximo Glacial
-51.41666666666667,3.7500000000000027,0.7953863084316254,0.2773506309060439,lgm,Último Máximo Glacial
-51.25,3.7500000000000027,0.8211150169372559,0.2563550267395969,lgm,Último Máximo Glacial
-63.91666666666667,3.5833333333333357,0.23551070429384707,0.39678516416131754,lgm,Último Máximo Glacial
-63.75,3.5833333333333357,0.23059310019016266,0.3664442731197385,lgm,Último Máximo Glacial
-63.583333333333336,3.5833333333333357,0.24217511117458343,0.366977575288291,lgm,Último Máximo Glacial
-63.41666666666667,3.5833333333333357,0.3764599457383156,0.38482055541950333,lgm,Último Máximo Glacial
-63.25,3.5833333333333357,0.45737178102135656,0.39606142708021325,lgm,Último Máximo Glacial
-63.083333333333336,3.5833333333333357,0.3895167648792267,0.4085138066527128,lgm,Último Máximo Glacial
-62.91666666666667,3.5833333333333357,0.03840251732276556,0.03029474860271684,lgm,Último Máximo Glacial
-62.75,3.5833333333333357,0.04923842236748897,0.05611104041916283,lgm,Último Máximo Glacial
-62.583333333333336,3.5833333333333357,0.4157994106411934,0.39124197772744995,lgm,Último Máximo Glacial
-62.41666666666667,3.5833333333333357,0.5144143857061863,0.42957227562380823,lgm,Último Máximo Glacial
-62.25,3.5833333333333357,0.468475679308176,0.420127924257698,lgm,Último Máximo Glacial
-62.083333333333336,3.5833333333333357,0.46514785550534726,0.41761197905578923,lgm,Último Máximo Glacial
-61.91666666666667,3.5833333333333357,0.5296730414032936,0.45009595014190557,lgm,Último Máximo Glacial
-61.75,3.5833333333333357,0.6420228540897369,0.37892498492179394,lgm,Último Máximo Glacial
-61.583333333333336,3.5833333333333357,0.6326127886772156,0.3484671377546647,lgm,Último Máximo Glacial
-61.41666666666667,3.5833333333333357,0.5392086714506149,0.34477416521514126,lgm,Último Máximo Glacial
-61.25,3.5833333333333357,0.4726804792881012,0.356655935001728,lgm,Último Máximo Glacial
-61.083333333333336,3.5833333333333357,0.43645519465208055,0.34201248654424893,lgm,Último Máximo Glacial
-60.91666666666667,3.5833333333333357,0.4029170036315918,0.3197922087234043,lgm,Último Máximo Glacial
-60.75,3.5833333333333357,0.41952727288007735,0.3522136032706282,lgm,Último Máximo Glacial
-60.583333333333336,3.5833333333333357,0.432702562212944,0.3653062241377119,lgm,Último Máximo Glacial
-60.41666666666667,3.5833333333333357,0.4091601938009262,0.3433490426004667,lgm,Último Máximo Glacial
-60.25,3.5833333333333357,0.4118635505437851,0.34971529194081746,lgm,Último Máximo Glacial
-60.083333333333336,3.5833333333333357,0.4147855371236801,0.30687532569071013,lgm,Último Máximo Glacial
-59.91666666666667,3.5833333333333357,0.3238850191235542,0.2723382683631839,lgm,Último Máximo Glacial
-51.75,3.5833333333333357,0.794977205991745,0.27451656117043,lgm,Último Máximo Glacial
-51.583333333333336,3.5833333333333357,0.8241260170936584,0.2471340143726866,lgm,Último Máximo Glacial
-51.41666666666667,3.5833333333333357,0.8427010297775268,0.21979601151298453,lgm,Último Máximo Glacial
-51.25,3.5833333333333357,0.8194697380065918,0.2470976214633291,lgm,Último Máximo Glacial
-63.91666666666667,3.416666666666669,0.20752948001027108,0.3043549995318258,lgm,Último Máximo Glacial
-63.75,3.416666666666669,0.23829951360821724,0.4125957280835191,lgm,Último Máximo Glacial
-63.583333333333336,3.416666666666669,0.2277390830218792,0.38982877539367344,lgm,Último Máximo Glacial
-63.41666666666667,3.416666666666669,0.276420871168375,0.405593965582121,lgm,Último Máximo Glacial
-63.25,3.416666666666669,0.36891437545418737,0.3786074244944032,lgm,Último Máximo Glacial
-63.083333333333336,3.416666666666669,0.4584999330341816,0.395818164471775,lgm,Último Máximo Glacial
-62.91666666666667,3.416666666666669,0.47574321180582047,0.4137422763748684,lgm,Último Máximo Glacial
-62.75,3.416666666666669,0.41774500235915185,0.38912759888561377,lgm,Último Máximo Glacial
-62.583333333333336,3.416666666666669,0.42118427753448484,0.38788923774651296,lgm,Último Máximo Glacial
-62.41666666666667,3.416666666666669,0.31544154360890386,0.3951153479370666,lgm,Último Máximo Glacial
-62.25,3.416666666666669,0.4543731264770031,0.4115457251475469,lgm,Último Máximo Glacial
-62.083333333333336,3.416666666666669,0.4968770943582058,0.43560132265838686,lgm,Último Máximo Glacial
-61.91666666666667,3.416666666666669,0.5318806085735559,0.45031638378872835,lgm,Último Máximo Glacial
-61.75,3.416666666666669,0.5700248956680298,0.43376545397561916,lgm,Último Máximo Glacial
-61.583333333333336,3.416666666666669,0.5924706906080246,0.3809531386519329,lgm,Último Máximo Glacial
-61.41666666666667,3.416666666666669,0.5452686429023743,0.36430777777282847,lgm,Último Máximo Glacial
-61.25,3.416666666666669,0.4766066297888756,0.35434845953276883,lgm,Último Máximo Glacial
-61.083333333333336,3.416666666666669,0.4482993230223656,0.34555634092155213,lgm,Último Máximo Glacial
-60.91666666666667,3.416666666666669,0.42387122809886935,0.35311130534551094,lgm,Último Máximo Glacial
-60.75,3.416666666666669,0.4220737755298615,0.3516228782560651,lgm,Último Máximo Glacial
-60.583333333333336,3.416666666666669,0.4003778979182243,0.342477697159806,lgm,Último Máximo Glacial
-60.41666666666667,3.416666666666669,0.3857533782720566,0.33539815493798125,lgm,Último Máximo Glacial
-60.25,3.416666666666669,0.4042844444513321,0.3394993786461065,lgm,Último Máximo Glacial
-60.083333333333336,3.416666666666669,0.3555481880903244,0.3033757769098681,lgm,Último Máximo Glacial
-59.91666666666667,3.416666666666669,0.419680780172348,0.3507151776804771,lgm,Último Máximo Glacial
-51.91666666666667,3.416666666666669,0.7543076574802399,0.3209318832445915,lgm,Último Máximo Glacial
-51.75,3.416666666666669,0.8213731825351716,0.24666117914409783,lgm,Último Máximo Glacial
-51.583333333333336,3.416666666666669,0.8486702024936676,0.22042410288316988,lgm,Último Máximo Glacial
-51.41666666666667,3.416666666666669,0.878135597705841,0.1992078267352246,lgm,Último Máximo Glacial
-51.25,3.416666666666669,0.7864777207374573,0.2870021089211084,lgm,Último Máximo Glacial
-63.91666666666667,3.2500000000000027,0.04759770967066288,0.03580795399791808,lgm,Último Máximo Glacial
-63.75,3.2500000000000027,0.2701512824743986,0.40578201336506675,lgm,Último Máximo Glacial
-63.583333333333336,3.2500000000000027,0.24784804545342923,0.4103808669733724,lgm,Último Máximo Glacial
-63.41666666666667,3.2500000000000027,0.26084082648158075,0.41071314756447563,lgm,Último Máximo Glacial
-63.25,3.2500000000000027,0.31657088696956637,0.3978928529920278,lgm,Último Máximo Glacial
-63.083333333333336,3.2500000000000027,0.4425946608185768,0.39149727596071293,lgm,Último Máximo Glacial
-62.91666666666667,3.2500000000000027,0.3773729283362627,0.3922758041318764,lgm,Último Máximo Glacial
-62.75,3.2500000000000027,0.4090169511735439,0.3879304971996287,lgm,Último Máximo Glacial
-62.583333333333336,3.2500000000000027,0.42402573227882384,0.3947145462247856,lgm,Último Máximo Glacial
-62.41666666666667,3.2500000000000027,0.4119219031184912,0.39672705727588276,lgm,Último Máximo Glacial
-62.25,3.2500000000000027,0.42139947339892386,0.402557601906982,lgm,Último Máximo Glacial
-62.083333333333336,3.2500000000000027,0.44641660451889037,0.41150116470586173,lgm,Último Máximo Glacial
-61.91666666666667,3.2500000000000027,0.49846712574362756,0.43237509393610224,lgm,Último Máximo Glacial
-61.75,3.2500000000000027,0.5439236015081406,0.4205175332716981,lgm,Último Máximo Glacial
-61.583333333333336,3.2500000000000027,0.5858049660921096,0.37933262375391047,lgm,Último Máximo Glacial
-61.41666666666667,3.2500000000000027,0.5407644420862198,0.3708375437741572,lgm,Último Máximo Glacial
-61.25,3.2500000000000027,0.5329036116600037,0.317603196526774,lgm,Último Máximo Glacial
-61.083333333333336,3.2500000000000027,0.4317736566066742,0.3668693987473702,lgm,Último Máximo Glacial
-60.91666666666667,3.2500000000000027,0.4139740228652954,0.3499595753561492,lgm,Último Máximo Glacial
-60.75,3.2500000000000027,0.3922525316476822,0.3362670216064536,lgm,Último Máximo Glacial
-60.583333333333336,3.2500000000000027,0.38365720212459564,0.33236174518228884,lgm,Último Máximo Glacial
-60.41666666666667,3.2500000000000027,0.3908774986863136,0.3429539960487425,lgm,Último Máximo Glacial
-60.25,3.2500000000000027,0.3710423618555069,0.3386592687196872,lgm,Último Máximo Glacial
-60.083333333333336,3.2500000000000027,0.273302273452282,0.231741968439249,lgm,Último Máximo Glacial
-52.083333333333336,3.2500000000000027,0.6829641252756119,0.40883598354554823,lgm,Último Máximo Glacial
-51.91666666666667,3.2500000000000027,0.6936322927474976,0.3994970359313371,lgm,Último Máximo Glacial
-51.75,3.2500000000000027,0.8154181182384491,0.2566624592077895,lgm,Último Máximo Glacial
-51.583333333333336,3.2500000000000027,0.8812079906463623,0.19476634296575304,lgm,Último Máximo Glacial
-51.41666666666667,3.2500000000000027,0.8649755358695984,0.20145576124058226,lgm,Último Máximo Glacial
-51.25,3.2500000000000027,0.7829158544540405,0.2933077891103479,lgm,Último Máximo Glacial
-63.91666666666667,3.0833333333333357,0.032409732209969365,0.03797334009264949,lgm,Último Máximo Glacial
-63.75,3.0833333333333357,0.09933429025113583,0.09563427591861447,lgm,Último Máximo Glacial
-63.583333333333336,3.0833333333333357,0.2558893270790577,0.4012301726395457,lgm,Último Máximo Glacial
-63.41666666666667,3.0833333333333357,0.2453115027397871,0.40401057588109063,lgm,Último Máximo Glacial
-63.25,3.0833333333333357,0.2628832787275314,0.4107883619528065,lgm,Último Máximo Glacial
-63.083333333333336,3.0833333333333357,0.3028570082038641,0.4017789301129658,lgm,Último Máximo Glacial
-62.91666666666667,3.0833333333333357,0.37935225665569305,0.3860737488827247,lgm,Último Máximo Glacial
-62.75,3.0833333333333357,0.3550604239106178,0.38934606542832234,lgm,Último Máximo Glacial
-62.583333333333336,3.0833333333333357,0.3573274165391922,0.3930994031067569,lgm,Último Máximo Glacial
-62.41666666666667,3.0833333333333357,0.3627523649483919,0.3953945230602066,lgm,Último Máximo Glacial
-62.25,3.0833333333333357,0.37337640710175035,0.39621565986077995,lgm,Último Máximo Glacial
-62.083333333333336,3.0833333333333357,0.39510003067553046,0.3959189421714893,lgm,Último Máximo Glacial
-61.91666666666667,3.0833333333333357,0.45977061316370965,0.4144951401338446,lgm,Último Máximo Glacial
-61.75,3.0833333333333357,0.5224122814834118,0.41018433574770363,lgm,Último Máximo Glacial
-61.583333333333336,3.0833333333333357,0.595626699924469,0.3716812031681709,lgm,Último Máximo Glacial
-61.41666666666667,3.0833333333333357,0.5370729357004166,0.3717051279433042,lgm,Último Máximo Glacial
-61.25,3.0833333333333357,0.515988689661026,0.3354745394207103,lgm,Último Máximo Glacial
-61.083333333333336,3.0833333333333357,0.4495572432875633,0.3654519764597264,lgm,Último Máximo Glacial
-60.91666666666667,3.0833333333333357,0.41844993382692336,0.3582012078877455,lgm,Último Máximo Glacial
-60.75,3.0833333333333357,0.417041052877903,0.3482876762529256,lgm,Último Máximo Glacial
-60.583333333333336,3.0833333333333357,0.38389711230993273,0.330839391226663,lgm,Último Máximo Glacial
-60.41666666666667,3.0833333333333357,0.37335244864225386,0.3361714778865346,lgm,Último Máximo Glacial
-60.25,3.0833333333333357,0.3695059269666672,0.33154577276261415,lgm,Último Máximo Glacial
-60.083333333333336,3.0833333333333357,0.3439700335264206,0.2967618068312743,lgm,Último Máximo Glacial
-52.083333333333336,3.0833333333333357,0.7460316300392151,0.3289269931826209,lgm,Último Máximo Glacial
-51.91666666666667,3.0833333333333357,0.724738621711731,0.35569996631505013,lgm,Último Máximo Glacial
-51.75,3.0833333333333357,0.7456403136253357,0.3311078930523516,lgm,Último Máximo Glacial
-51.583333333333336,3.0833333333333357,0.8033433377742767,0.2674253600451902,lgm,Último Máximo Glacial
-51.41666666666667,3.0833333333333357,0.7852103292942048,0.2838029522740699,lgm,Último Máximo Glacial
-51.25,3.0833333333333357,0.7392352938652038,0.3425706473591177,lgm,Último Máximo Glacial
-63.91666666666667,2.916666666666669,0.04641530537169984,0.06382970573369434,lgm,Último Máximo Glacial
-63.75,2.916666666666669,0.06468186285346747,0.07426720459334155,lgm,Último Máximo Glacial
-63.583333333333336,2.916666666666669,0.13644885886460542,0.1544268655793105,lgm,Último Máximo Glacial
-63.41666666666667,2.916666666666669,0.2783545579761267,0.4081283167566864,lgm,Último Máximo Glacial
-63.25,2.916666666666669,0.30785393826663493,0.39913965257432665,lgm,Último Máximo Glacial
-63.083333333333336,2.916666666666669,0.3969749502837658,0.3793575264582138,lgm,Último Máximo Glacial
-62.91666666666667,2.916666666666669,0.41567847281694414,0.3880167959698689,lgm,Último Máximo Glacial
-62.75,2.916666666666669,0.40381466746330263,0.38918832941808384,lgm,Último Máximo Glacial
-62.583333333333336,2.916666666666669,0.396435010433197,0.39265776403771674,lgm,Último Máximo Glacial
-62.41666666666667,2.916666666666669,0.39728110171854497,0.39257926244679076,lgm,Último Máximo Glacial
-62.25,2.916666666666669,0.39945996589958666,0.3943706754305524,lgm,Último Máximo Glacial
-62.083333333333336,2.916666666666669,0.39216196574270723,0.39336920877475234,lgm,Último Máximo Glacial
-61.91666666666667,2.916666666666669,0.4389628659933805,0.40659199194421447,lgm,Último Máximo Glacial
-61.75,2.916666666666669,0.5517029717564583,0.4147177370609508,lgm,Último Máximo Glacial
-61.583333333333336,2.916666666666669,0.5984773516654969,0.37653313045210945,lgm,Último Máximo Glacial
