lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,GLM,GAM,Random_Forest,BRT,Maxent
-60.41666666666667,5.083333333333336,83.599639892578125,46.11673355102539,28.61924934387207,22.591167449951172,2191.35009765625,334.95001220703125,80.8499984741211,451.5,287.70001220703125,937,0.19304782152175903,309.20599365234375,1.75776211793458e-12,0.05536903331723748,0.08111626984126986,0.02859678204734272,3.5106119299510574e-4
-60.25,5.083333333333336,82.02422332763672,48.798179626464844,27.022750854492188,21.100082397460938,2459.10009765625,379.04998779296875,81.9000015258789,456.75,340.20001220703125,1292,0.30218786001205444,282.9304504394531,2.2204460492503126e-16,0.3082429020967544,0.1206428571428572,0.10568133224733756,1.5784807214647145e-6
-60.41666666666667,4.916666666666669,85.1608657836914,46.55168533325195,29.568500518798828,23.208999633789063,2108.39990234375,338.1000061035156,79.80000305175781,410.54998779296875,866.25,845,0.44777432084083557,185.9596710205078,3.174679336765306e-11,0.022797179016717493,0.057693650793650804,0.01981095398249799,0.0010156934995456668
-60.25,4.916666666666669,83.39363861083984,47.59262466430664,28.333499908447266,22.02050018310547,2201.85009765625,350.70001220703125,78.75,436.79998779296875,910.3499755859375,1122,0.6444538831710815,194.98110961914063,2.2204460492503126e-16,0.03628981844112736,0.07995039682539687,0.024096845239049036,2.2499760370053856e-5
-60.583333333333336,4.750000000000003,86.24449157714844,50.8599739074707,29.753000259399414,23.22283363342285,2058,327.6000061035156,80.8499984741211,430.5,801.1500244140625,832,0.3788025379180908,131.27410888671875,1.0033266929524616e-10,0.03137851522256594,0.09549166666666668,0.037919685988162144,0.0010916854367158946
-60.41666666666667,4.750000000000003,84.74327850341797,50.27503204345703,29.979249954223633,23.411291122436523,2004.449951171875,329.70001220703125,69.30000305175781,409.5,813.75,814,0.37833118438720703,158.056640625,1.5511053372438487e-10,0.022224320939077825,0.08844047619047621,0.035759666065204,0.001396752845139737
-60.25,4.750000000000003,84.25373077392578,50.733558654785156,30.39525032043457,23.812374114990234,1974,321.29998779296875,64.05000305175781,393.75,796.95001220703125,765,0.6268067955970764,171.68600463867188,3.363459423349706e-10,0.010332884629809797,0.09321150793650797,0.03747457207964402,0.004777059511927528
-60.75,4.583333333333336,87.63072204589844,54.064144134521484,29.075000762939453,22.586584091186523,2140.949951171875,336,71.4000015258789,327.6000061035156,906.1500244140625,941,0.6090839505195618,172.8049774169922,2.419203734938795e-13,0.0708685624794796,0.09686349206349212,0.03522909643370987,6.66693243495331e-4
-60.583333333333336,4.583333333333336,86.4422836303711,51.87913131713867,29.378250122070313,22.83358383178711,2065.35009765625,331.79998779296875,71.4000015258789,403.20001220703125,865.20001220703125,914,0.6147409677505493,156.6186065673828,3.1084775145920395e-13,0.03641643251842439,0.0940869047619048,0.0418142542367591,6.710175296089638e-4
-60.41666666666667,4.583333333333336,85.69293212890625,53.77513122558594,30.65074920654297,23.96525001525879,2000.25,337.04998779296875,61.95000076293945,370.6499938964844,822.1500244140625,717,0.5705240964889526,155.41326904296875,1.1274530762910007e-8,0.01833222546640664,0.08900079365079369,0.03240121089461629,0.008684662217377181
-60.25,4.583333333333336,84.87825012207031,53.227779388427734,31.17474937438965,24.54224967956543,1948.800048828125,340.20001220703125,66.1500015258789,348.6000061035156,805.3499755859375,633,0.42318716645240784,160.26559448242188,5.613791025959381e-7,0.01293123399863047,0.06864523809523812,0.03210881762265585,0.014182118015546363
-61.083333333333336,4.416666666666669,87.03592681884766,58.18549346923828,30.072250366210938,23.65708351135254,2073.75,336,57.75,315,883.04998779296875,659,1.0736788511276245,167.92913818359375,7.326235006775526e-10,0.009875610829743899,0.08512658730158734,0.02821227023609542,0.0960621179478145
-60.91666666666667,4.416666666666669,87.01647186279297,60.46329879760742,31.206499099731445,24.599124908447266,2011.800048828125,331.79998779296875,60.900001525878906,313.95001220703125,861,523,1.0396220684051514,175.45083618164063,9.097318115444885e-8,0.006557558423598223,0.07075595238095243,0.035186696193464345,0.265678898963167
-60.75,4.416666666666669,86.67639923095703,60.19038391113281,31.370250701904297,24.655582427978516,1962.449951171875,323.3999938964844,57.75,306.6000061035156,830.54998779296875,559,1.0359476804733276,176.87246704101563,1.4109418446207699e-8,0.004574868371187466,0.07069960317460319,0.03818927858360252,0.1702868193943261
-60.583333333333336,4.416666666666669,86.51972198486328,59.00783920288086,32.09149932861328,25.37958335876465,1863.75,344.3999938964844,55.650001525878906,325.5,835.79998779296875,452,0.9704857468605042,171.18885803222656,7.668866774160651e-7,0.003656947374639813,0.1039468253968254,0.026583640158358245,0.25286782060289636
-60.41666666666667,4.416666666666669,86.30682373046875,57.61198806762695,31.97450065612793,25.296249389648438,1822.800048828125,331.79998779296875,59.849998474121094,324.45001220703125,793.79998779296875,485,0.7008836269378662,177.59402465820313,1.7165783434614263e-5,0.006544067616746265,0.09432976190476192,0.024786216675986277,0.1002242011396034
-60.25,4.416666666666669,85.61436462402344,56.963417053222656,32.230247497558594,25.515417098999023,1744.050048828125,347.54998779296875,58.79999923706055,296.1000061035156,836.8499755859375,468,0.4057166576385498,189.7240753173828,9.185228801359298e-5,0.007101629514583998,0.091686904761904775,0.021395921910570593,0.04601920219142108
-60.083333333333336,4.416666666666669,83.974609375,55.26711654663086,31.73925018310547,25.049833297729492,1794.449951171875,343.3500061035156,61.95000076293945,295.04998779296875,808.5,574,0.22553379833698273,181.967529296875,1.930942688961317e-6,0.004597845523411632,0.06745396825396828,0.026427997235261378,0.01248430601935191
-61.41666666666667,4.250000000000003,87.25037384033203,56.5849494934082,31.30900001525879,24.93891716003418,2213.39990234375,329.70001220703125,71.4000015258789,340.20001220703125,871.5,467,0.892525315284729,164.1967010498047,2.180188192358549e-5,0.01651980160377838,0.07438055555555557,0.03513884532980285,0.3925615115331257
-61.25,4.250000000000003,86.491729736328125,61.08503723144531,32.07550048828125,25.48145866394043,2080.050048828125,347.54998779296875,63,333.8999938964844,866.25,354,0.8653136491775513,164.91061401367188,3.3718326626290003e-4,0.02894867615986793,0.1457821428571428,0.041063560406281036,0.6251528345312094
-61.083333333333336,4.250000000000003,85.731109619140625,65.76539611816406,32.73249816894531,25.955915451049805,1957.199951171875,341.25,59.849998474121094,296.1000061035156,849.45001220703125,284,0.7667055130004883,166.69097900390625,0.003027701636507017,0.04995264819189297,0.20336547619047612,0.06568275384030989,0.6481889044812461
-60.91666666666667,4.250000000000003,85.82850646972656,66.5428466796875,33.24300003051758,26.39608383178711,1836.449951171875,333.8999938964844,52.5,244.64999389648438,852.5999755859375,237,0.6720359325408936,176.4337158203125,0.009622651554590756,0.0616201839948736,0.21644047619047613,0.06362962634969549,0.5934548174904035
